,db_bench_press,db_biceps_curl,db_rdl,db_shoulder_press,db_squat,db_triceps_curl,db_weighted_crunch,one_arm_db_row,Other
db_bench_press,0.467125,0.029441,0.038927,0.294733,0.000000,0.040890,0.056591,0.000000,0.072293
db_biceps_curl,0.000000,0.862220,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.137780
db_rdl,0.000000,0.000000,0.659490,0.000000,0.000000,0.000000,0.000000,0.149056,0.191454
db_shoulder_press,0.109680,0.000000,0.000000,0.755713,0.000000,0.000000,0.051932,0.000000,0.082676
db_squat,0.000000,0.009248,0.000000,0.028163,0.607818,0.027743,0.076923,0.000000,0.250105
db_triceps_curl,0.000000,0.000000,0.000000,0.000000,0.000000,0.867802,0.036902,0.000000,0.095296
db_weighted_crunch,0.221099,0.000000,0.000000,0.050525,0.162894,0.027082,0.423605,0.000000,0.114794
one_arm_db_row,0.000000,0.006229,0.186047,0.000000,0.000000,0.000000,0.000000,0.665282,0.142442
Other,0.011770,0.009743,0.015557,0.010057,0.017860,0.007526,0.012703,0.010447,0.904336
