,db_bench_press,db_biceps_curl,db_rdl,db_shoulder_press,db_squat,db_triceps_curl,db_weighted_crunch,one_arm_db_row,Other
db_bench_press,0.520118,0.000000,0.000000,0.277069,0.000000,0.000000,0.116127,0.000000,0.086686
db_biceps_curl,0.000000,0.719649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.280351
db_rdl,0.000000,0.000000,0.430606,0.000000,0.000000,0.000000,0.000000,0.090427,0.478967
db_shoulder_press,0.096386,0.000000,0.000000,0.805567,0.000000,0.000000,0.000000,0.000000,0.098047
db_squat,0.001261,0.005885,0.000000,0.000000,0.365280,0.000000,0.034468,0.000000,0.593106
db_triceps_curl,0.000000,0.000000,0.000000,0.000000,0.000000,0.826440,0.035280,0.000000,0.138281
db_weighted_crunch,0.170574,0.026273,0.030719,0.051334,0.000000,0.000000,0.558610,0.000000,0.162490
one_arm_db_row,0.000000,0.000000,0.195598,0.000000,0.000000,0.000000,0.000000,0.548588,0.255814
Other,0.003045,0.002103,0.005262,0.004881,0.003444,0.003777,0.004881,0.005290,0.967316
