,db_bench_press,db_biceps_curl,db_rdl,db_shoulder_press,db_squat,db_triceps_curl,db_weighted_crunch,one_arm_db_row
db_bench_press,0.596991,0.035002,0.000000,0.280994,0.000000,0.000000,0.087013,0.000000
db_biceps_curl,0.000000,0.946885,0.053115,0.000000,0.000000,0.000000,0.000000,0.000000
db_rdl,0.000000,0.000000,0.771116,0.000000,0.000000,0.000000,0.000000,0.228884
db_shoulder_press,0.268799,0.016618,0.000000,0.594931,0.000000,0.000000,0.119651,0.000000
db_squat,0.000000,0.000000,0.000000,0.028163,0.937369,0.000000,0.034468,0.000000
db_triceps_curl,0.031630,0.000000,0.000000,0.000000,0.029603,0.912003,0.026764,0.000000
db_weighted_crunch,0.265562,0.000000,0.000000,0.094584,0.000000,0.111156,0.528698,0.000000
one_arm_db_row,0.028654,0.000000,0.180648,0.000000,0.000000,0.000000,0.000000,0.790698
