,db_bench_press,db_biceps_curl,db_rdl,db_shoulder_press,db_squat,db_triceps_curl,db_weighted_crunch,one_arm_db_row
db_bench_press,0.800131,0.001636,0.000000,0.104351,0.000000,0.000000,0.093883,0.000000
db_biceps_curl,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
db_rdl,0.000000,0.000000,0.788672,0.000000,0.000000,0.000000,0.000000,0.211328
db_shoulder_press,0.189447,0.000000,0.000000,0.628583,0.034898,0.000000,0.147071,0.000000
db_squat,0.000000,0.031106,0.000000,0.000000,0.968894,0.000000,0.000000,0.000000
db_triceps_curl,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
db_weighted_crunch,0.101859,0.000000,0.000000,0.044462,0.000000,0.000000,0.853678,0.000000
one_arm_db_row,0.083472,0.000000,0.232973,0.000000,0.000000,0.000000,0.000000,0.683555
