,db_bench_press,db_biceps_curl,db_rdl,db_shoulder_press,db_squat,db_triceps_curl,db_weighted_crunch,one_arm_db_row
db_bench_press,0.722277,0.005561,0.000327,0.252535,0.000981,0.002944,0.014720,0.000654
db_biceps_curl,0.000399,0.988419,0.003195,0.002396,0.000000,0.005192,0.000000,0.000399
db_rdl,0.000000,0.000000,0.753892,0.000000,0.000331,0.000000,0.000000,0.245777
db_shoulder_press,0.176568,0.000415,0.000000,0.619028,0.043623,0.007478,0.152887,0.000000
db_squat,0.000000,0.021017,0.000000,0.005885,0.968054,0.000841,0.004203,0.000000
db_triceps_curl,0.005677,0.000000,0.000000,0.002028,0.000000,0.987835,0.001217,0.003244
db_weighted_crunch,0.072757,0.002829,0.000000,0.159256,0.054163,0.004042,0.706952,0.000000
one_arm_db_row,0.059801,0.019934,0.263704,0.000000,0.000000,0.000000,0.000000,0.656561
