,db_bench_press,db_biceps_curl,db_rdl,db_shoulder_press,db_squat,db_triceps_curl,db_weighted_crunch,one_arm_db_row
db_bench_press,62.12,0.00,0.00,37.88,0.00,0.00,0.00,0.00
db_biceps_curl,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00
db_rdl,0.00,0.00,84.33,0.00,0.00,0.00,0.00,15.67
db_shoulder_press,19.28,0.00,0.00,68.76,0.00,0.00,11.97,0.00
db_squat,0.00,0.00,0.00,0.00,96.55,0.00,3.45,0.00
db_triceps_curl,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
db_weighted_crunch,10.19,0.00,0.00,25.22,0.00,2.79,61.80,0.00
one_arm_db_row,0.00,0.00,22.34,0.00,0.00,0.00,0.00,77.66
