,db_bench_press,db_biceps_curl,db_rdl,db_shoulder_press,db_squat,db_triceps_curl,db_weighted_crunch,one_arm_db_row
db_bench_press,62.12,3.50,0.00,31.31,0.00,0.00,3.07,0.00
db_biceps_curl,0.00,94.69,5.31,0.00,0.00,0.00,0.00,0.00
db_rdl,0.00,0.00,74.26,0.00,0.00,0.00,0.00,25.74
db_shoulder_press,26.88,0.00,0.00,59.49,0.00,0.00,13.63,0.00
db_squat,0.00,0.00,0.00,0.00,96.55,0.00,3.45,0.00
db_triceps_curl,3.16,0.00,0.00,0.00,0.00,94.16,2.68,0.00
db_weighted_crunch,26.56,0.00,0.00,8.37,0.00,11.12,53.96,0.00
one_arm_db_row,5.52,0.00,11.42,0.00,0.00,0.00,0.00,83.06
