,db_bench_press,db_biceps_curl,db_rdl,db_shoulder_press,db_squat,db_triceps_curl,db_weighted_crunch,one_arm_db_row
db_bench_press,78.80,3.50,0.00,14.07,0.00,0.00,3.63,0.00
db_biceps_curl,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00
db_rdl,0.00,0.00,87.45,0.00,0.00,0.00,0.00,12.55
db_shoulder_press,14.33,0.00,0.00,68.76,0.00,0.00,16.91,0.00
db_squat,0.00,0.00,0.00,0.00,96.55,0.00,3.45,0.00
db_triceps_curl,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
db_weighted_crunch,10.19,0.00,0.00,12.69,0.00,2.79,74.33,0.00
one_arm_db_row,8.35,0.00,14.83,0.00,0.00,0.00,0.00,76.83
