,db_bench_press,db_biceps_curl,db_rdl,db_shoulder_press,db_squat,db_triceps_curl,db_weighted_crunch,one_arm_db_row
db_bench_press,62.12,0.00,0.00,34.81,0.00,0.00,3.07,0.00
db_biceps_curl,0.00,91.09,8.91,0.00,0.00,0.00,0.00,0.00
db_rdl,0.00,0.00,74.26,0.00,0.00,0.00,0.00,25.74
db_shoulder_press,26.88,1.66,0.00,59.49,0.00,0.00,11.97,0.00
db_squat,0.00,0.00,0.00,0.00,96.55,0.00,3.45,0.00
db_triceps_curl,0.00,0.00,0.00,2.68,0.00,97.32,0.00,0.00
db_weighted_crunch,22.19,0.00,0.00,16.81,0.00,11.12,49.88,0.00
one_arm_db_row,2.87,0.00,14.08,0.00,0.00,0.00,0.00,83.06
