,db_bench_press,db_biceps_curl,db_rdl,db_shoulder_press,db_squat,db_triceps_curl,db_weighted_crunch,one_arm_db_row
db_bench_press,70.33,0.16,0.00,25.88,0.00,0.00,3.63,0.00
db_biceps_curl,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00
db_rdl,0.00,0.00,87.45,0.00,0.00,0.00,0.00,12.55
db_shoulder_press,14.33,0.00,0.00,70.96,0.00,0.00,14.71,0.00
db_squat,0.00,0.00,0.00,0.00,96.55,0.00,3.45,0.00
db_triceps_curl,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
db_weighted_crunch,14.11,0.00,0.00,8.45,4.20,2.79,70.45,0.00
one_arm_db_row,5.48,0.00,23.30,0.00,0.00,0.00,0.00,71.22
