,db_bench_press,db_biceps_curl,db_rdl,db_shoulder_press,db_squat,db_triceps_curl,db_weighted_crunch,one_arm_db_row,Other
db_bench_press,0.551521,0.003598,0.000000,0.107949,0.000000,0.000000,0.000000,0.000000,0.336932
db_biceps_curl,0.000000,0.755192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.244808
db_rdl,0.000000,0.000000,0.535277,0.000000,0.000000,0.000000,0.000000,0.122888,0.341835
db_shoulder_press,0.119651,0.000000,0.000000,0.686747,0.028666,0.000000,0.012048,0.000000,0.152887
db_squat,0.000000,0.010088,0.000000,0.002522,0.572089,0.000000,0.005885,0.000000,0.409416
db_triceps_curl,0.000000,0.000000,0.000000,0.000000,0.000000,0.837794,0.000000,0.000000,0.162206
db_weighted_crunch,0.021423,0.025465,0.029507,0.051738,0.013339,0.000000,0.562652,0.000000,0.295877
one_arm_db_row,0.000000,0.000000,0.218023,0.000000,0.000000,0.000000,0.000000,0.472591,0.309385
Other,0.009677,0.002883,0.007660,0.005652,0.008069,0.003435,0.003321,0.003977,0.955327
