plot,file,subject,exercise,set_id,set_start,set_end,iou_threshold,true_reps,predicted_reps,matched_reps,false_positives,false_negatives,precision,recall,f1,mean_matched_iou
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/079_thomas0506_db_bench_press_set_1.png,datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_bench_press,1,8982,11826,0.9,13,13,1,12,12,0.0769,0.0769,0.0769,0.9198
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/080_thomas0506_db_bench_press_set_2.png,datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_bench_press,2,17832,20791,0.9,13,13,5,8,8,0.3846,0.3846,0.3846,0.9482
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/081_thomas0506_db_biceps_curl_set_0.png,datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_biceps_curl,0,170759,174439,0.9,12,13,1,12,11,0.0769,0.0833,0.08,0.9218
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/082_thomas0506_db_biceps_curl_set_1.png,datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_biceps_curl,1,179591,182945,0.9,12,11,2,9,10,0.1818,0.1667,0.1739,0.9458
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/083_thomas0506_db_biceps_curl_set_2.png,datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_biceps_curl,2,188012,191311,0.9,12,12,2,10,10,0.1667,0.1667,0.1667,0.9455
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/084_thomas0506_db_rdl_set_0.png,datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_rdl,0,72001,75392,0.9,12,12,1,11,11,0.0833,0.0833,0.0833,0.9394
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/085_thomas0506_db_rdl_set_1.png,datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_rdl,1,81129,84171,0.9,12,12,2,10,10,0.1667,0.1667,0.1667,0.9704
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/086_thomas0506_db_rdl_set_2.png,datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_rdl,2,91062,93890,0.9,12,12,3,9,9,0.25,0.25,0.25,0.9283
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/087_thomas0506_db_shoulder_press_set_0.png,datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_shoulder_press,0,145533,148423,0.9,12,11,0,11,12,0.0,0.0,0.0,0.0
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/088_thomas0506_db_shoulder_press_set_1.png,datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_shoulder_press,1,153865,156590,0.9,12,12,4,8,8,0.3333,0.3333,0.3333,0.9603
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/089_thomas0506_db_shoulder_press_set_2.png,datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_shoulder_press,2,162461,165141,0.9,12,12,1,11,11,0.0833,0.0833,0.0833,0.9884
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/090_thomas0506_db_squat_set_0.png,datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,0,239165,263525,0.9,24,35,5,30,19,0.1429,0.2083,0.1695,0.9415
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/091_thomas0506_db_squat_set_1.png,datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,1,249886,273221,0.9,24,12,3,9,21,0.25,0.125,0.1667,0.9387
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/092_thomas0506_db_squat_set_2.png,datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_squat,2,278667,281342,0.9,12,12,3,9,9,0.25,0.25,0.25,0.9528
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/093_thomas0506_db_triceps_curl_set_0.png,datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,0,199904,203350,0.9,12,13,6,7,6,0.4615,0.5,0.48,0.9489
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/094_thomas0506_db_triceps_curl_set_1.png,datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,1,210786,213763,0.9,12,12,4,8,8,0.3333,0.3333,0.3333,0.9622
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/095_thomas0506_db_triceps_curl_set_2.png,datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_triceps_curl,2,219440,222568,0.9,12,12,5,7,7,0.4167,0.4167,0.4167,0.9344
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/096_thomas0506_db_weighted_crunch_set_0.png,datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_weighted_crunch,0,105224,108641,0.9,12,6,0,6,12,0.0,0.0,0.0,0.0
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/097_thomas0506_db_weighted_crunch_set_1.png,datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_weighted_crunch,1,114252,118818,0.9,17,17,6,11,11,0.3529,0.3529,0.3529,0.9472
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/098_thomas0506_db_weighted_crunch_set_2.png,datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_weighted_crunch,2,125153,128244,0.9,12,12,3,9,9,0.25,0.25,0.25,0.9243
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/099_thomas0506_one_arm_db_row_set_0.png,datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,one_arm_db_row,0,34027,37006,0.9,13,6,0,6,13,0.0,0.0,0.0,0.0
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/100_thomas0506_one_arm_db_row_set_1.png,datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,one_arm_db_row,1,42399,45435,0.9,13,13,7,6,6,0.5385,0.5385,0.5385,0.9312
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/101_thomas0506_one_arm_db_row_set_2.png,datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,one_arm_db_row,2,54832,57623,0.9,12,12,8,4,4,0.6667,0.6667,0.6667,0.9531
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/102_yentsen0515workout_db_bench_press_set_0.png,datasets/workout/tsenyu0515workout/tsenyu0515workout_whole_session_20260515_200226.csv,yentsen0515workout,db_bench_press,0,125,4678,0.9,12,11,0,11,12,0.0,0.0,0.0,0.0
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/103_yentsen0515workout_db_bench_press_set_1.png,datasets/workout/tsenyu0515workout/tsenyu0515workout_whole_session_20260515_200226.csv,yentsen0515workout,db_bench_press,1,27570,33238,0.9,12,6,0,6,12,0.0,0.0,0.0,0.0
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/104_yentsen0515workout_db_bench_press_set_2.png,datasets/workout/tsenyu0515workout/tsenyu0515workout_whole_session_20260515_200226.csv,yentsen0515workout,db_bench_press,2,42227,48087,0.9,12,3,0,3,12,0.0,0.0,0.0,0.0
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/105_yentsen0515workout_db_biceps_curl_set_0.png,datasets/workout/tsenyu0515workout/tsenyu0515workout_whole_session_20260515_200226.csv,yentsen0515workout,db_biceps_curl,0,351600,358175,0.9,12,12,0,12,12,0.0,0.0,0.0,0.0
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/106_yentsen0515workout_db_biceps_curl_set_1.png,datasets/workout/tsenyu0515workout/tsenyu0515workout_whole_session_20260515_200226.csv,yentsen0515workout,db_biceps_curl,1,366571,372130,0.9,11,9,0,9,11,0.0,0.0,0.0,0.0
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/107_yentsen0515workout_db_biceps_curl_set_2.png,datasets/workout/tsenyu0515workout/tsenyu0515workout_whole_session_20260515_200226.csv,yentsen0515workout,db_biceps_curl,2,399016,405182,0.9,12,10,0,10,12,0.0,0.0,0.0,0.0
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/108_yentsen0515workout_db_rdl_set_0.png,datasets/workout/tsenyu0515workout/tsenyu0515workout_whole_session_20260515_200226.csv,yentsen0515workout,db_rdl,0,141125,148948,0.9,12,12,2,10,10,0.1667,0.1667,0.1667,0.9646
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/109_yentsen0515workout_db_rdl_set_1.png,datasets/workout/tsenyu0515workout/tsenyu0515workout_whole_session_20260515_200226.csv,yentsen0515workout,db_rdl,1,163722,172447,0.9,12,11,0,11,12,0.0,0.0,0.0,0.0
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/110_yentsen0515workout_db_rdl_set_2.png,datasets/workout/tsenyu0515workout/tsenyu0515workout_whole_session_20260515_200226.csv,yentsen0515workout,db_rdl,2,187841,192894,0.9,7,10,0,10,7,0.0,0.0,0.0,0.0
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/111_yentsen0515workout_db_rdl_set_3.png,datasets/workout/tsenyu0515workout/tsenyu0515workout_whole_session_20260515_200226.csv,yentsen0515workout,db_rdl,3,212309,220066,0.9,12,11,2,9,10,0.1818,0.1667,0.1739,0.9594
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/112_yentsen0515workout_db_shoulder_press_set_0.png,datasets/workout/tsenyu0515workout/tsenyu0515workout_whole_session_20260515_200226.csv,yentsen0515workout,db_shoulder_press,0,294985,300580,0.9,12,12,1,11,11,0.0833,0.0833,0.0833,0.9256
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/113_yentsen0515workout_db_shoulder_press_set_1.png,datasets/workout/tsenyu0515workout/tsenyu0515workout_whole_session_20260515_200226.csv,yentsen0515workout,db_shoulder_press,1,307673,313393,0.9,12,11,0,11,12,0.0,0.0,0.0,0.0
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/114_yentsen0515workout_db_shoulder_press_set_2.png,datasets/workout/tsenyu0515workout/tsenyu0515workout_whole_session_20260515_200226.csv,yentsen0515workout,db_shoulder_press,2,324765,330324,0.9,12,11,0,11,12,0.0,0.0,0.0,0.0
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/115_yentsen0515workout_db_squat_set_0.png,datasets/workout/tsenyu0515workout/tsenyu0515workout_whole_session_20260515_200226.csv,yentsen0515workout,db_squat,0,469391,470005,0.9,2,6,0,6,2,0.0,0.0,0.0,0.0
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/116_yentsen0515workout_db_squat_set_1.png,datasets/workout/tsenyu0515workout/tsenyu0515workout_whole_session_20260515_200226.csv,yentsen0515workout,db_squat,1,470717,475703,0.9,12,6,0,6,12,0.0,0.0,0.0,0.0
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/117_yentsen0515workout_db_squat_set_2.png,datasets/workout/tsenyu0515workout/tsenyu0515workout_whole_session_20260515_200226.csv,yentsen0515workout,db_squat,2,493921,498984,0.9,12,5,0,5,12,0.0,0.0,0.0,0.0
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/118_yentsen0515workout_db_squat_set_3.png,datasets/workout/tsenyu0515workout/tsenyu0515workout_whole_session_20260515_200226.csv,yentsen0515workout,db_squat,3,509317,513573,0.9,12,13,1,12,11,0.0769,0.0833,0.08,0.9606
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/119_yentsen0515workout_db_triceps_curl_set_0.png,datasets/workout/tsenyu0515workout/tsenyu0515workout_whole_session_20260515_200226.csv,yentsen0515workout,db_triceps_curl,0,420658,425210,0.9,12,12,3,9,9,0.25,0.25,0.25,0.9329
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/120_yentsen0515workout_db_triceps_curl_set_1.png,datasets/workout/tsenyu0515workout/tsenyu0515workout_whole_session_20260515_200226.csv,yentsen0515workout,db_triceps_curl,1,433521,438120,0.9,12,11,7,4,5,0.6364,0.5833,0.6087,0.9721
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/121_yentsen0515workout_db_triceps_curl_set_2.png,datasets/workout/tsenyu0515workout/tsenyu0515workout_whole_session_20260515_200226.csv,yentsen0515workout,db_triceps_curl,2,445503,450279,0.9,12,12,7,5,5,0.5833,0.5833,0.5833,0.9712
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/122_yentsen0515workout_db_weighted_crunch_set_0.png,datasets/workout/tsenyu0515workout/tsenyu0515workout_whole_session_20260515_200226.csv,yentsen0515workout,db_weighted_crunch,0,231859,235773,0.9,12,11,0,11,12,0.0,0.0,0.0,0.0
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/123_yentsen0515workout_db_weighted_crunch_set_1.png,datasets/workout/tsenyu0515workout/tsenyu0515workout_whole_session_20260515_200226.csv,yentsen0515workout,db_weighted_crunch,1,249585,253530,0.9,12,11,0,11,12,0.0,0.0,0.0,0.0
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/124_yentsen0515workout_db_weighted_crunch_set_2.png,datasets/workout/tsenyu0515workout/tsenyu0515workout_whole_session_20260515_200226.csv,yentsen0515workout,db_weighted_crunch,2,260097,264024,0.9,12,13,0,13,12,0.0,0.0,0.0,0.0
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/125_yentsen0515workout_one_arm_db_row_set_0.png,datasets/workout/tsenyu0515workout/tsenyu0515workout_whole_session_20260515_200226.csv,yentsen0515workout,one_arm_db_row,0,73026,78313,0.9,12,13,0,13,12,0.0,0.0,0.0,0.0
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/126_yentsen0515workout_one_arm_db_row_set_1.png,datasets/workout/tsenyu0515workout/tsenyu0515workout_whole_session_20260515_200226.csv,yentsen0515workout,one_arm_db_row,1,89676,95111,0.9,12,11,0,11,12,0.0,0.0,0.0,0.0
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/127_yentsen0515workout_one_arm_db_row_set_2.png,datasets/workout/tsenyu0515workout/tsenyu0515workout_whole_session_20260515_200226.csv,yentsen0515workout,one_arm_db_row,2,103564,108933,0.9,12,11,0,11,12,0.0,0.0,0.0,0.0
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/128_yanz0510workout_db_bench_press_set_0.png,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_bench_press,0,0,4434,0.9,12,24,0,24,12,0.0,0.0,0.0,0.0
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/129_yanz0510workout_db_bench_press_set_1.png,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_bench_press,1,12580,17270,0.9,12,13,0,13,12,0.0,0.0,0.0,0.0
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/130_yanz0510workout_db_bench_press_set_2.png,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_bench_press,2,33899,38010,0.9,12,12,0,12,12,0.0,0.0,0.0,0.0
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/131_yanz0510workout_db_bench_press_set_3.png,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_bench_press,3,44668,48985,0.9,12,12,4,8,8,0.3333,0.3333,0.3333,0.9339
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/132_yanz0510workout_db_bench_press_set_4.png,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_bench_press,4,55642,59116,0.9,12,9,1,8,11,0.1111,0.0833,0.0952,0.991
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/133_yanz0510workout_db_biceps_curl_set_0.png,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_biceps_curl,0,269699,273022,0.9,12,13,2,11,10,0.1538,0.1667,0.16,0.9246
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/134_yanz0510workout_db_biceps_curl_set_1.png,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_biceps_curl,1,279828,283061,0.9,12,12,1,11,11,0.0833,0.0833,0.0833,0.9501
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/135_yanz0510workout_db_biceps_curl_set_2.png,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_biceps_curl,2,289832,292172,0.9,9,9,0,9,9,0.0,0.0,0.0,0.0
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/136_yanz0510workout_db_rdl_set_0.png,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_rdl,0,131402,137005,0.9,14,12,0,12,14,0.0,0.0,0.0,0.0
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/137_yanz0510workout_db_rdl_set_1.png,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_rdl,1,144891,149678,0.9,13,12,1,11,12,0.0833,0.0769,0.08,0.9242
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/138_yanz0510workout_db_rdl_set_2.png,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_rdl,2,156473,161046,0.9,12,12,0,12,12,0.0,0.0,0.0,0.0
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/139_yanz0510workout_db_shoulder_press_set_0.png,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_shoulder_press,0,212222,214230,0.9,6,7,1,6,5,0.1429,0.1667,0.1538,0.9877
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/140_yanz0510workout_db_shoulder_press_set_1.png,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_shoulder_press,1,234605,238634,0.9,12,12,3,9,9,0.25,0.25,0.25,0.9343
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/141_yanz0510workout_db_shoulder_press_set_2.png,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_shoulder_press,2,245521,247857,0.9,7,8,1,7,6,0.125,0.1429,0.1333,0.9575
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/142_yanz0510workout_db_shoulder_press_set_3.png,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_shoulder_press,3,254158,255899,0.9,7,6,1,5,6,0.1667,0.1429,0.1538,0.9451
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/143_yanz0510workout_db_squat_set_0.png,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_squat,0,351039,354640,0.9,12,14,0,14,12,0.0,0.0,0.0,0.0
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/144_yanz0510workout_db_squat_set_1.png,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_squat,1,360490,363423,0.9,12,13,2,11,10,0.1538,0.1667,0.16,0.9688
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/145_yanz0510workout_db_squat_set_2.png,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_squat,2,370576,373499,0.9,12,12,0,12,12,0.0,0.0,0.0,0.0
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/146_yanz0510workout_db_triceps_curl_set_0.png,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,0,301498,305146,0.9,12,11,0,11,12,0.0,0.0,0.0,0.0
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/147_yanz0510workout_db_triceps_curl_set_1.png,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,1,311875,315393,0.9,12,14,0,14,12,0.0,0.0,0.0,0.0
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/148_yanz0510workout_db_triceps_curl_set_2.png,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,2,323574,326637,0.9,12,12,1,11,11,0.0833,0.0833,0.0833,0.9811
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/149_yanz0510workout_db_triceps_curl_set_3.png,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,3,333857,335615,0.9,2,6,0,6,2,0.0,0.0,0.0,0.0
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/150_yanz0510workout_db_triceps_curl_set_4.png,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_triceps_curl,4,336898,340079,0.9,12,12,4,8,8,0.3333,0.3333,0.3333,0.937
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/151_yanz0510workout_db_weighted_crunch_set_0.png,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_weighted_crunch,0,171206,175493,0.9,12,13,0,13,12,0.0,0.0,0.0,0.0
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/152_yanz0510workout_db_weighted_crunch_set_1.png,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_weighted_crunch,1,180643,181786,0.9,4,3,0,3,4,0.0,0.0,0.0,0.0
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/153_yanz0510workout_db_weighted_crunch_set_2.png,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_weighted_crunch,2,186438,190303,0.9,12,12,1,11,11,0.0833,0.0833,0.0833,0.9458
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/154_yanz0510workout_db_weighted_crunch_set_3.png,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,db_weighted_crunch,3,198741,202234,0.9,12,12,0,12,12,0.0,0.0,0.0,0.0
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/155_yanz0510workout_one_arm_db_row_set_0.png,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,one_arm_db_row,0,78667,82415,0.9,12,11,2,9,10,0.1818,0.1667,0.1739,0.9352
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/156_yanz0510workout_one_arm_db_row_set_1.png,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,one_arm_db_row,1,88561,91793,0.9,12,12,1,11,11,0.0833,0.0833,0.0833,0.911
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/157_yanz0510workout_one_arm_db_row_set_2.png,datasets/workout/yanz0510workout/yanz0510workout_whole_session_20260510_222208.csv,yanz0510workout,one_arm_db_row,2,98645,101842,0.9,12,12,0,12,12,0.0,0.0,0.0,0.0
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/158_yoru0511workout_db_bench_press_set_0.png,datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,db_bench_press,0,66,3903,0.9,12,12,0,12,12,0.0,0.0,0.0,0.0
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/159_yoru0511workout_db_bench_press_set_1.png,datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,db_bench_press,1,9344,13331,0.9,13,6,0,6,13,0.0,0.0,0.0,0.0
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/160_yoru0511workout_db_bench_press_set_2.png,datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,db_bench_press,2,30134,30906,0.9,3,2,0,2,3,0.0,0.0,0.0,0.0
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/161_yoru0511workout_db_bench_press_set_3.png,datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,db_bench_press,3,32190,32425,0.9,2,6,0,6,2,0.0,0.0,0.0,0.0
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/162_yoru0511workout_db_bench_press_set_4.png,datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,db_bench_press,4,52261,56100,0.9,12,9,1,8,11,0.1111,0.0833,0.0952,0.904
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/163_yoru0511workout_db_bench_press_set_5.png,datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,db_bench_press,5,62104,65870,0.9,12,10,3,7,9,0.3,0.25,0.2727,0.9273
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/164_yoru0511workout_db_biceps_curl_set_0.png,datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,db_biceps_curl,0,320083,322620,0.9,9,8,0,8,9,0.0,0.0,0.0,0.0
artifacts_rep_classification/011_waveform_rep_accuracy_multifeature_boundary_score/sets_all/165_yoru0511workout_db_biceps_curl_set_1.png,datasets/workout/yoru0511workout/yoru0511workout_whole_session_20260511_180608.csv,yoru0511workout,db_biceps_curl,1,335419,338520,0.9,12,10,1,9,11,0.1,0.0833,0.0909,0.9262
