,db_bench_press,db_biceps_curl,db_rdl,db_shoulder_press,db_squat,db_triceps_curl,db_weighted_crunch,one_arm_db_row
db_bench_press,0.694799,0.005561,0.000000,0.154727,0.000327,0.000000,0.144586,0.000000
db_biceps_curl,0.000000,0.994010,0.004792,0.000399,0.000399,0.000000,0.000000,0.000399
db_rdl,0.000000,0.000000,0.783372,0.000000,0.000000,0.000000,0.000000,0.216628
db_shoulder_press,0.191940,0.001246,0.000000,0.550893,0.043207,0.000000,0.212713,0.000000
db_squat,0.000000,0.009668,0.000000,0.040773,0.934847,0.000000,0.014712,0.000000
db_triceps_curl,0.001622,0.001622,0.000000,0.000406,0.002433,0.993106,0.000811,0.000000
db_weighted_crunch,0.111964,0.000000,0.000000,0.137025,0.110752,0.002425,0.637833,0.000000
one_arm_db_row,0.000000,0.000000,0.284468,0.000000,0.000000,0.000000,0.000000,0.715532
