pair_name,true_exercise,pred_exercise,value
gyro_axis_time_top2,one_arm_db_row,db_bench_press,0.19032258064516128
gyro_axis_time_top2,one_arm_db_row,db_biceps_curl,0.035483870967741936
gyro_axis_time_top2,one_arm_db_row,db_rdl,0.016129032258064516
gyro_axis_time_top2,one_arm_db_row,db_shoulder_press,0.2129032258064516
gyro_axis_time_top2,one_arm_db_row,db_squat,0.14193548387096774
gyro_axis_time_top2,one_arm_db_row,db_triceps_curl,0.17419354838709677
gyro_axis_time_top2,one_arm_db_row,db_weighted_crunch,0.06451612903225806
gyro_axis_time_top2,one_arm_db_row,one_arm_db_row,0.16451612903225807
gyro_norm_time_top2,db_bench_press,db_bench_press,0.14705882352941177
gyro_norm_time_top2,db_bench_press,db_biceps_curl,0.0
gyro_norm_time_top2,db_bench_press,db_rdl,0.09705882352941177
gyro_norm_time_top2,db_bench_press,db_shoulder_press,0.2323529411764706
gyro_norm_time_top2,db_bench_press,db_squat,0.10294117647058823
gyro_norm_time_top2,db_bench_press,db_triceps_curl,0.07941176470588235
gyro_norm_time_top2,db_bench_press,db_weighted_crunch,0.1411764705882353
gyro_norm_time_top2,db_bench_press,one_arm_db_row,0.2
gyro_norm_time_top2,db_biceps_curl,db_bench_press,0.003472222222222222
gyro_norm_time_top2,db_biceps_curl,db_biceps_curl,0.7291666666666666
gyro_norm_time_top2,db_biceps_curl,db_rdl,0.003472222222222222
gyro_norm_time_top2,db_biceps_curl,db_shoulder_press,0.0
gyro_norm_time_top2,db_biceps_curl,db_squat,0.0
gyro_norm_time_top2,db_biceps_curl,db_triceps_curl,0.2638888888888889
gyro_norm_time_top2,db_biceps_curl,db_weighted_crunch,0.0
gyro_norm_time_top2,db_biceps_curl,one_arm_db_row,0.0
gyro_norm_time_top2,db_rdl,db_bench_press,0.13993174061433447
gyro_norm_time_top2,db_rdl,db_biceps_curl,0.0
gyro_norm_time_top2,db_rdl,db_rdl,0.2593856655290102
gyro_norm_time_top2,db_rdl,db_shoulder_press,0.11604095563139932
gyro_norm_time_top2,db_rdl,db_squat,0.2696245733788396
gyro_norm_time_top2,db_rdl,db_triceps_curl,0.0
gyro_norm_time_top2,db_rdl,db_weighted_crunch,0.09897610921501707
gyro_norm_time_top2,db_rdl,one_arm_db_row,0.11604095563139932
gyro_norm_time_top2,db_shoulder_press,db_bench_press,0.23104693140794225
gyro_norm_time_top2,db_shoulder_press,db_biceps_curl,0.0
gyro_norm_time_top2,db_shoulder_press,db_rdl,0.11191335740072202
gyro_norm_time_top2,db_shoulder_press,db_shoulder_press,0.18772563176895307
gyro_norm_time_top2,db_shoulder_press,db_squat,0.06498194945848375
