,1,2,3,4,5,6,7,8,9,10
1,0.0,0.0,0.02608695652173913,0.4434782608695652,0.5043478260869565,0.02608695652173913,0.0,0.0,0.0,0.0
2,0.0,0.0,0.018518518518518517,0.37037037037037035,0.4074074074074074,0.16666666666666666,0.037037037037037035,0.0,0.0,0.0
3,0.0,0.0,0.013422818791946308,0.28859060402684567,0.4966442953020134,0.18791946308724833,0.013422818791946308,0.0,0.0,0.0
4,0.0,0.0,0.00510204081632653,0.21428571428571427,0.49489795918367346,0.25510204081632654,0.030612244897959183,0.0,0.0,0.0
5,0.0,0.0,0.0,0.22096317280453256,0.43626062322946174,0.28611898016997167,0.056657223796033995,0.0,0.0,0.0
6,0.0,0.0,0.006644518272425249,0.12292358803986711,0.4152823920265781,0.39867109634551495,0.05647840531561462,0.0,0.0,0.0
7,0.0,0.0,0.004219409282700422,0.08860759493670886,0.379746835443038,0.45147679324894513,0.0759493670886076,0.0,0.0,0.0
8,0.0,0.0,0.0,0.08536585365853659,0.20121951219512196,0.5975609756097561,0.11585365853658537,0.0,0.0,0.0
9,0.0,0.0,0.0,0.03125,0.0625,0.7083333333333334,0.19791666666666666,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.25,0.4166666666666667,0.3333333333333333,0.0,0.0,0.0
