,1,2,3,4,5,6,7,8,9,10
1,0,0,3,51,58,3,0,0,0,0
2,0,0,1,20,22,9,2,0,0,0
3,0,0,2,43,74,28,2,0,0,0
4,0,0,1,42,97,50,6,0,0,0
5,0,0,0,78,154,101,20,0,0,0
6,0,0,2,37,125,120,17,0,0,0
7,0,0,1,21,90,107,18,0,0,0
8,0,0,0,14,33,98,19,0,0,0
9,0,0,0,3,6,68,19,0,0,0
10,0,0,0,0,3,5,4,0,0,0
