,1,2,3,4,5,6,7,8,9,10
1,0.0,0.02608695652173913,0.391304347826087,0.3826086956521739,0.2,0.0,0.0,0.0,0.0,0.0
2,0.0,0.018518518518518517,0.1111111111111111,0.2777777777777778,0.3333333333333333,0.25925925925925924,0.0,0.0,0.0,0.0
3,0.0,0.013422818791946308,0.15436241610738255,0.3691275167785235,0.2751677852348993,0.12080536912751678,0.06711409395973154,0.0,0.0,0.0
4,0.0,0.015306122448979591,0.14795918367346939,0.27040816326530615,0.28061224489795916,0.20918367346938777,0.07142857142857142,0.00510204081632653,0.0,0.0
5,0.0,0.0084985835694051,0.11331444759206799,0.26912181303116145,0.2776203966005666,0.21813031161473087,0.09631728045325778,0.0169971671388102,0.0,0.0
6,0.0,0.006644518272425249,0.053156146179401995,0.13953488372093023,0.31561461794019935,0.31561461794019935,0.15614617940199335,0.013289036544850499,0.0,0.0
7,0.0,0.008438818565400843,0.06329113924050633,0.09282700421940929,0.21940928270042195,0.38396624472573837,0.18143459915611815,0.05063291139240506,0.0,0.0
8,0.0,0.006097560975609756,0.04878048780487805,0.09146341463414634,0.12195121951219512,0.32926829268292684,0.29878048780487804,0.10365853658536585,0.0,0.0
9,0.0,0.0,0.0,0.0,0.10416666666666667,0.28125,0.3958333333333333,0.21875,0.0,0.0
10,0.0,0.0,0.0,0.0,0.08333333333333333,0.4166666666666667,0.4166666666666667,0.08333333333333333,0.0,0.0
