,1,2,3,4,5,6,7,8,9,10
1,0,0,2,55,54,4,0,0,0,0
2,0,0,1,21,19,12,1,0,0,0
3,0,0,1,49,68,29,2,0,0,0
4,0,0,1,43,97,49,6,0,0,0
5,0,0,1,90,150,93,18,1,0,0
6,0,0,1,40,126,123,11,0,0,0
7,0,0,0,25,88,108,16,0,0,0
8,0,0,0,15,37,95,17,0,0,0
9,0,0,0,3,11,68,14,0,0,0
10,0,0,0,0,2,6,4,0,0,0
