,1,2,3,4,5,6,7,8,9,10
1,0,3,45,44,23,0,0,0,0,0
2,0,1,6,15,18,14,0,0,0,0
3,0,2,23,55,41,18,10,0,0,0
4,0,3,29,53,55,41,14,1,0,0
5,0,3,40,95,98,77,34,6,0,0
6,0,2,16,42,95,95,47,4,0,0
7,0,2,15,22,52,91,43,12,0,0
8,0,1,8,15,20,54,49,17,0,0
9,0,0,0,0,10,27,38,21,0,0
10,0,0,0,0,1,5,5,1,0,0
