,db_bench_press,db_biceps_curl,db_rdl,db_shoulder_press,db_squat,db_triceps_curl,db_weighted_crunch,one_arm_db_row
db_bench_press,0.6088235294117647,0.0029411764705882353,0.0,0.24705882352941178,0.0058823529411764705,0.0058823529411764705,0.12941176470588237,0.0
db_biceps_curl,0.003472222222222222,0.8472222222222222,0.0,0.0,0.08680555555555555,0.04861111111111111,0.003472222222222222,0.010416666666666666
db_rdl,0.0,0.0,0.6177474402730375,0.0,0.0,0.0,0.0,0.3822525597269625
db_shoulder_press,0.35379061371841153,0.0,0.0,0.37184115523465705,0.032490974729241874,0.0,0.24187725631768953,0.0
db_squat,0.003205128205128205,0.009615384615384616,0.0,0.035256410256410256,0.8589743589743589,0.041666666666666664,0.05128205128205128,0.0
db_triceps_curl,0.0,0.009836065573770493,0.0,0.0,0.06557377049180328,0.9245901639344263,0.0,0.0
db_weighted_crunch,0.21070234113712374,0.0033444816053511705,0.0,0.4214046822742475,0.14046822742474915,0.0,0.22408026755852842,0.0
one_arm_db_row,0.0,0.0,0.2806451612903226,0.0,0.0,0.0,0.0,0.7193548387096774
