,db_bench_press,db_biceps_curl,db_rdl,db_shoulder_press,db_squat,db_triceps_curl,db_weighted_crunch,one_arm_db_row
db_bench_press,0.3088235294117647,0.020588235294117647,0.11176470588235295,0.1264705882352941,0.15588235294117647,0.008823529411764706,0.09117647058823529,0.17647058823529413
db_biceps_curl,0.020833333333333332,0.7291666666666666,0.0,0.0,0.006944444444444444,0.23958333333333334,0.0,0.003472222222222222
db_rdl,0.14334470989761092,0.0,0.24573378839590443,0.15358361774744028,0.10921501706484642,0.0034129692832764505,0.17747440273037543,0.16723549488054607
db_shoulder_press,0.24548736462093862,0.0036101083032490976,0.20577617328519857,0.1588447653429603,0.10830324909747292,0.0036101083032490976,0.10469314079422383,0.16967509025270758
db_squat,0.1987179487179487,0.003205128205128205,0.10256410256410256,0.11217948717948718,0.24358974358974358,0.035256410256410256,0.10256410256410256,0.20192307692307693
db_triceps_curl,0.022950819672131147,0.1901639344262295,0.0,0.0,0.01639344262295082,0.6622950819672131,0.08852459016393442,0.019672131147540985
db_weighted_crunch,0.07357859531772576,0.0033444816053511705,0.2140468227424749,0.10033444816053512,0.13712374581939799,0.13377926421404682,0.15719063545150502,0.1806020066889632
one_arm_db_row,0.14516129032258066,0.0032258064516129032,0.12580645161290321,0.16451612903225807,0.18387096774193548,0.016129032258064516,0.11290322580645161,0.24838709677419354
