,db_bench_press,db_biceps_curl,db_rdl,db_shoulder_press,db_squat,db_triceps_curl,db_weighted_crunch,one_arm_db_row
db_bench_press,0.4441176470588235,0.008823529411764706,0.0,0.39705882352941174,0.0,0.0058823529411764705,0.14411764705882352,0.0
db_biceps_curl,0.0,0.8298611111111112,0.0,0.003472222222222222,0.09027777777777778,0.0625,0.0,0.013888888888888888
db_rdl,0.0,0.0,0.5494880546075085,0.0,0.0,0.0,0.0,0.45051194539249145
db_shoulder_press,0.37184115523465705,0.0,0.0,0.2851985559566787,0.010830324909747292,0.0,0.33212996389891697,0.0
db_squat,0.0,0.019230769230769232,0.0,0.01282051282051282,0.6987179487179487,0.1858974358974359,0.08333333333333333,0.0
db_triceps_curl,0.003278688524590164,0.08852459016393442,0.0,0.0,0.16721311475409836,0.7016393442622951,0.03934426229508197,0.0
db_weighted_crunch,0.19732441471571907,0.0,0.0,0.3377926421404682,0.1505016722408027,0.03678929765886288,0.27759197324414714,0.0
one_arm_db_row,0.0,0.0,0.24516129032258063,0.0,0.0,0.0,0.0,0.7548387096774194
