,1-2,3-4,5-6,7-8,9-10
1-2,0.2946859903381642,0.6135265700483091,0.09178743961352658,0.0,0.0
3-4,0.0326975476839237,0.5367847411444142,0.35967302452316074,0.05994550408719346,0.010899182561307902
5-6,0.002728512960436562,0.21691678035470668,0.5743519781718963,0.18144611186903137,0.02455661664392906
7-8,0.0,0.056338028169014086,0.41851106639839036,0.44064386317907445,0.08450704225352113
9-10,0.0,0.0,0.14184397163120568,0.5957446808510638,0.2624113475177305
