,1-2,3-4,5-6,7-8,9-10
1-2,0.30434782608695654,0.6086956521739131,0.08695652173913043,0.0,0.0
3-4,0.0326975476839237,0.5231607629427792,0.3760217983651226,0.05722070844686648,0.010899182561307902
5-6,0.002728512960436562,0.22373806275579808,0.5702592087312415,0.17871759890859482,0.02455661664392906
7-8,0.0,0.056338028169014086,0.41851106639839036,0.44668008048289737,0.07847082494969819
9-10,0.0,0.0,0.14893617021276595,0.5886524822695035,0.2624113475177305
