,1-2,3-4,5-6,7-8,9-10
1-2,0.30917874396135264,0.5893719806763285,0.10144927536231885,0.0,0.0
3-4,0.04087193460490463,0.5258855585831063,0.3651226158038147,0.05994550408719346,0.008174386920980926
5-6,0.005457025920873124,0.22100954979536153,0.5716234652114598,0.1800818553888131,0.021828103683492497
7-8,0.0,0.05835010060362173,0.4164989939637827,0.44466800804828976,0.08048289738430583
9-10,0.0,0.0,0.14184397163120568,0.6170212765957447,0.24113475177304963
