,1-2,3-4,5-6,7-8,9-10
1-2,0.2946859903381642,0.6135265700483091,0.09178743961352658,0.0,0.0
3-4,0.03814713896457766,0.5367847411444142,0.3542234332425068,0.05994550408719346,0.010899182561307902
5-6,0.004092769440654843,0.22783083219645292,0.5620736698499318,0.18144611186903137,0.02455661664392906
7-8,0.0,0.05432595573440644,0.41448692152917505,0.44668008048289737,0.08450704225352113
9-10,0.0,0.0,0.1347517730496454,0.6099290780141844,0.2553191489361702
