,1-2,3-4,5-6,7-8,9-10
1-2,0.30917874396135264,0.5990338164251208,0.09178743961352658,0.0,0.0
3-4,0.0326975476839237,0.5286103542234333,0.3678474114441417,0.05994550408719346,0.010899182561307902
5-6,0.004092769440654843,0.21691678035470668,0.5702592087312415,0.18417462482946795,0.02455661664392906
7-8,0.002012072434607646,0.052313883299798795,0.4104627766599598,0.4507042253521127,0.08450704225352113
9-10,0.0,0.0,0.14184397163120568,0.5957446808510638,0.2624113475177305
