,1-2,3-4,5-6,7-8,9-10
1-2,0.2946859903381642,0.6183574879227053,0.08695652173913043,0.0,0.0
3-4,0.0326975476839237,0.5286103542234333,0.36239782016348776,0.0653950953678474,0.010899182561307902
5-6,0.004092769440654843,0.21828103683492497,0.572987721691678,0.17735334242837653,0.027285129604365622
7-8,0.0,0.05432595573440644,0.43259557344064387,0.42857142857142855,0.08450704225352113
9-10,0.0,0.0,0.1276595744680851,0.6099290780141844,0.2624113475177305
