,1-2,3-4,5-6,7-8,9-10
1-2,0.2946859903381642,0.6183574879227053,0.08695652173913043,0.0,0.0
3-4,0.0326975476839237,0.5258855585831063,0.3678474114441417,0.06267029972752043,0.010899182561307902
5-6,0.005457025920873124,0.2100954979536153,0.572987721691678,0.1869031377899045,0.02455661664392906
7-8,0.004024144869215292,0.052313883299798795,0.41448692152917505,0.448692152917505,0.08048289738430583
9-10,0.0,0.0,0.15602836879432624,0.5673758865248227,0.2765957446808511
