dataset,feature,feature_type,family,n,subjects,raw_spearman,abs_raw_spearman,subject_centered_spearman,exercise_centered_spearman,subject_exercise_centered_spearman,single_feature_mae,single_feature_spearman,delta_mae_vs_global_mean,delta_spearman_vs_global_mean,delta_mae_vs_exercise_context,delta_spearman_vs_exercise_context,rank_by_abs_raw_spearman,rank_by_univariate_mae,rank_by_mae_gain_vs_global,evidence_note
rpe_vo2_lag45_96_sets,gyro_mag_diff_rms_slope,numeric,gyro_waveform,96,4,0.35870313726229536,0.35870313726229536,0.41084492243450704,0.21669809503265455,0.2431680719174183,1.3949633007124884,-0.039383496700558795,0.04977049558380808,0.4172664126232868,-0.0222781155273033,-0.1323238648357558,6.0,7.0,7.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,sim_to_first_slope,numeric,rep_similarity,96,4,-0.31997267437543425,0.31997267437543425,-0.3315610906117384,-0.26047267336432545,-0.1829894263167792,1.3528103202353094,0.04431598614444603,0.09192347606098705,0.5009658954682916,0.01987486494987567,-0.04862438199075097,7.0,3.0,3.0,strong raw association and useful univariate prediction
rpe_vo2_lag45_96_sets,concentric_sec_slope,numeric,phase_timing,96,4,0.31763147868164554,0.31763147868164554,0.14966984738309896,0.2959558395605146,0.28593375721119074,1.6286666064411188,-0.2586361260654619,-0.18393281014482232,0.1980137832583837,-0.2559814212559337,-0.3515764942006589,8.0,82.0,82.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,rep_duration_cv,numeric,variability,96,4,-0.3132408683597628,0.3132408683597628,-0.026972569266856403,-0.34166734613694966,-0.009486826124132463,1.428703662978003,-0.3438014614071711,0.016030133318293505,0.11284844791667448,-0.05601847779281788,-0.4367418295423681,9.0,23.0,23.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,pca_diff_rms_mean,numeric,pca_waveform,96,4,-0.28736961386816273,0.28736961386816273,-0.3005787173826966,-0.23717516451151258,-0.09138566917995129,1.364798475209272,-0.027107850436687318,0.07993532108702439,0.42954205888715824,0.007886709975913009,-0.12004821857188432,10.0,5.0,5.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,pca_diff_rms_max,numeric,pca_waveform,96,4,-0.28231902256435143,0.28231902256435143,-0.3007829518799217,-0.20723772971085883,0.02760175704219574,1.417248346295123,-0.1397978663089336,0.027485450001173417,0.316852043014912,-0.044563161109937965,-0.2327382344441306,11.0,13.0,13.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,n_reps,numeric,workload_or_tut,96,4,-0.2797264382764561,0.2797264382764561,-0.21240177495159546,-0.13128999684332918,-0.17450826607097425,1.4002558919178671,-0.2815156322897848,0.044477904378429356,0.17513427703406076,-0.027570706732682027,-0.37445600042498184,12.0,9.0,9.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,eccentric_gain_last2_vs_first2,numeric,phase_timing,96,4,-0.2756705825674499,0.2756705825674499,0.12037581266445102,-0.3843273411979493,0.14393805153856154,1.4507998930343902,-0.4180458482900204,-0.0060660967380936626,0.03860406103382519,-0.07811470784920505,-0.5109862164252174,13.0,45.0,45.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,sim_to_first_last_minus_first,numeric,rep_similarity,96,4,-0.27381568864981903,0.27381568864981903,-0.2311662195924725,-0.2779458050039351,-0.12914214671421412,1.4147762212831358,-0.1386724250555396,0.029957575013160653,0.31797748426830597,-0.04209103609795073,-0.23161279319073658,14.0,11.0,11.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,sim_to_first_last,numeric,rep_similarity,96,4,-0.27381568864981903,0.27381568864981903,-0.2311662195924725,-0.2779458050039351,-0.12914214671421412,1.4147762212831363,-0.1386724250555396,0.02995757501316021,0.31797748426830597,-0.04209103609795117,-0.23161279319073658,14.0,12.0,12.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,eccentric_sec_slope,numeric,phase_timing,96,4,-0.2618248762834115,0.2618248762834115,0.05411533394806703,-0.32861177014329346,0.01728347058247121,1.4892620302723423,-0.35362475728556075,-0.04452823397604577,0.10302515203828483,-0.11657684508715715,-0.44656512542075777,16.0,71.0,71.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,kg_x_n_reps,numeric,workload_or_tut,96,4,-0.25786747518187725,0.25786747518187725,-0.2082886027703157,-0.1809421731935042,-0.17470402236322513,1.4266409990893922,-0.08225140291411413,0.018092797206904265,0.37439850640973144,-0.05395581390420712,-0.17519177104931113,17.0,20.0,20.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,pca_diff_rms_std,numeric,pca_waveform,96,4,-0.2502161581696994,0.2502161581696994,-0.28948197636680156,-0.12925767820059766,0.07644664413390362,1.432192450257576,-0.19100544333836011,0.01254134603872048,0.26564446598548547,-0.0595072650723909,-0.28394581147355713,18.0,27.0,27.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,mean_phase_balance_abs,numeric,phase_timing,96,4,-0.24902124523399716,0.24902124523399716,0.0358703855292949,-0.23148671208741559,0.08457723577620968,1.4341423304910965,-0.2179257202328151,0.010591465805199984,0.2387241890910305,-0.0614571453059114,-0.3108660883680121,19.0,28.0,28.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,gyro_mag_diff_rms_std,numeric,gyro_waveform,96,4,-0.2397954058234588,0.2397954058234588,-0.1270134338242655,-0.16798944685642636,0.06687803502594243,1.395709335590969,-0.15004493944940359,0.0490244607053274,0.30660496987444197,-0.023024150405783983,-0.24298530758460057,20.0,8.0,8.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,vo2_mean_x_n_reps,numeric,delayed_vo2,96,4,-0.23564099922142417,0.23564099922142417,-0.09506435064169177,-0.15760479296870814,0.0997956860170055,1.4360613301078076,-0.1783963329994089,0.008672466188488936,0.2782535763244367,-0.06337614492262245,-0.2713367011346059,21.0,30.0,30.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,vo2_min,numeric,delayed_vo2,96,4,-0.23309265774173601,0.23309265774173601,-0.018786360962875333,-0.13803841957686203,0.13513661618141368,1.440915607450659,-0.3026252005314091,0.003818188845637449,0.15402470879243646,-0.06823042226547393,-0.39556556866660614,22.0,33.0,33.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,gyro_diff_gain_last2_vs_first2,numeric,gyro_waveform,96,4,0.23306359980778732,0.23306359980778732,0.36835053137854606,0.16219225460104442,0.19657221688100043,1.401206300992957,-0.09956681508421392,0.04352749530333955,0.3570830942396317,-0.028521115807771835,-0.1925071832194109,23.0,10.0,10.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,vo2_peak_minus_mean,numeric,delayed_vo2,96,4,-0.2103324653565211,0.2103324653565211,-0.25262445743425227,-0.1692467511556593,-0.16828211972491292,1.4474614777476784,-0.1882404703824909,-0.0027276814513819136,0.2684094389413547,-0.0747762925624933,-0.2811808385176879,24.0,41.0,41.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,kg,numeric,workload_or_tut,96,4,-0.20448546638612683,0.20448546638612683,-0.1343074620302306,-0.12210770101821876,,1.4420155920643547,-0.2088457401772188,0.002718204231941801,0.24780416914662678,-0.06933040687916958,-0.3017861083124158,25.0,34.0,34.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,vo2_mean_delta_subject_min,numeric,delayed_vo2,96,4,-0.19916141884135113,0.19916141884135113,0.01055211568996149,-0.16955258193114833,0.18598813572383255,1.4489658469568163,-0.31856239922457635,-0.004232050660519793,0.13808751009926923,-0.07628066177163118,-0.41150276735977337,26.0,44.0,44.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,mean_rep_duration_sec,numeric,other_numeric,96,4,0.19782061537280152,0.19782061537280152,-0.1311049315853409,0.2655698529558102,-0.421461791912698,1.4199149102919808,-0.3453784685955689,0.0248188860043157,0.11127144072827666,-0.047229725106795684,-0.43831883673076594,27.0,18.0,18.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,pca_range_cv,numeric,pca_waveform,96,4,-0.19543773666962777,0.19543773666962777,-0.12800737504409412,-0.24082474509901564,0.0274245605772335,1.4275075258309418,-0.2457769176702009,0.017226270465354743,0.21087299165364468,-0.05482234064575664,-0.3387172858053979,28.0,22.0,22.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,vo2_peak_delta_subject_min,numeric,delayed_vo2,96,4,-0.19176398530381394,0.19176398530381394,-0.1204136640043209,-0.19705150325792736,-0.02826974727894212,1.444253308991725,-0.23407173298900105,0.00048048730457139754,0.22257817633484453,-0.07156812380653998,-0.32701210112419804,29.0,36.0,36.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,vo2_peak,numeric,delayed_vo2,96,4,-0.18205301302555485,0.18205301302555485,-0.1204136640043209,-0.15337857230892268,-0.028603792597689633,1.4475454032052264,-0.25563581630594695,-0.002811606908929898,0.20101409301789863,-0.07486021802004128,-0.34857618444114397,30.0,42.0,42.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,kg_x_total_tut,numeric,workload_or_tut,96,4,-0.17277607390066982,0.17277607390066982,-0.23991426389027928,0.027810211851140736,-0.46419340096320844,1.541895418586136,-0.3158113206051688,-0.09716162228983949,0.14083858871867677,-0.16921023340095087,-0.4087516887403658,31.0,78.0,78.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,pca_range_std,numeric,pca_waveform,96,4,-0.17060855741265174,0.17060855741265174,-0.12005584528546508,-0.253057976118579,0.038826471572688676,1.4188203082532374,-0.21650849791372634,0.025913488043059152,0.24014141141011924,-0.04613512306805223,-0.30944886604892335,32.0,17.0,17.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,vo2_mean,numeric,delayed_vo2,96,4,-0.16855914278455777,0.16855914278455777,0.01055211568996149,-0.08505493678324201,0.18598813572383255,1.460741412373423,-0.3305740530956764,-0.01600761607712653,0.1260758562281692,-0.08805622718823791,-0.4235144212308734,33.0,62.0,62.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,mean_eccentric_sec,numeric,phase_timing,96,4,0.15952782408448254,0.15952782408448254,-0.0364558577546734,0.13632576723412318,-0.4115933118640314,1.4542776889541633,-0.3205145534974388,-0.009543892657866815,0.1361353558264068,-0.0815925037689782,-0.4134549216326358,34.0,50.0,50.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,gz_range_std,numeric,variability,96,4,-0.15030198467394415,0.15030198467394415,-0.09927838910110222,-0.14222490308133484,-0.0302665192652818,1.436253108616415,-0.31922238020650495,0.008480687679881527,0.13742752911734063,-0.06356792343122986,-0.41216274834170197,35.0,31.0,31.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,vo2_peak_z_subject,numeric,delayed_vo2,96,4,-0.1493924122576048,0.1493924122576048,-0.13061180781653137,-0.10261336940011594,-0.052443516227449284,1.4316277464137837,-0.25187738554741995,0.013106049882512849,0.20477252377642563,-0.05894256122859853,-0.34481775368261697,36.0,26.0,26.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,vo2_mean_z_subject,numeric,delayed_vo2,96,4,-0.1468006118856073,0.1468006118856073,-0.035373414919380584,-0.07671595097157298,0.13671388796702386,1.4477141490025778,-0.357508224326593,-0.002980352706281275,0.09914168499725257,-0.07502896381739266,-0.45044859246179003,37.0,43.0,43.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,mean_concentric_sec,numeric,phase_timing,96,4,0.14264668902926894,0.14264668902926894,-0.12004604066262572,0.27627146887435255,-0.2910189196138157,1.430635422678695,-0.3942461869050788,0.014098373617601467,0.062403722418766794,-0.057950237493509915,-0.4871865550402758,38.0,25.0,25.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,vo2_peak_x_total_tut,numeric,delayed_vo2,96,4,-0.14102056791755918,0.14102056791755918,-0.22890602448984848,-0.008305004614392467,-0.2304303721860939,1.4737639330748793,-0.2964912457552387,-0.029030136778582794,0.16015866356860686,-0.10107874788969418,-0.38943161389043573,39.0,68.0,68.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,movement_rate_slope,numeric,trend,96,4,0.14063847366486365,0.14063847366486365,-0.02265641355883345,0.14327152395745305,-0.16869784989270897,1.4234741015842662,-0.402268829237812,0.021259694712030264,0.054381080086033595,-0.05078891639908112,-0.495209197373009,40.0,19.0,19.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,gy_range_std,numeric,variability,96,4,-0.136365965202905,0.136365965202905,-0.09960516429666229,-0.23909170403791083,-0.2679960227580897,1.4274523272393846,-0.32026445544112897,0.017281469056911858,0.1363854538827166,-0.054767142054199525,-0.413204823576326,41.0,21.0,21.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,vo2_range,numeric,delayed_vo2,96,4,-0.1327951207322599,0.1327951207322599,-0.1607665883989939,-0.0968328197592994,-0.1049343835009106,1.4467420135656122,-0.29493460705823343,-0.0020082172693156597,0.16171530226561215,-0.07405682838042704,-0.38787497519343045,42.0,39.0,39.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,acc_mag_diff_rms_slope,numeric,acc_waveform,96,4,0.13270480754525915,0.13270480754525915,0.12086597545779118,0.2208098199031189,0.1668168412646482,1.418699945843701,-0.3149359774080846,0.02603385045259543,0.14171393191576098,-0.04601476065851595,-0.4078763455432816,43.0,16.0,16.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,sim_to_first_min,numeric,rep_similarity,96,4,-0.12124892713262525,0.12124892713262525,0.02211178823289995,-0.17914207580259497,-0.05284543805066316,1.4820207761604067,-0.48250167513563413,-0.037286979864110226,-0.025851765811788552,-0.10933559097522161,-0.5754420432708311,44.0,70.0,70.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,gyro_mag_diff_rms_max,numeric,gyro_waveform,96,4,-0.12031105942146361,0.12031105942146361,-0.05173940596368214,-0.11437391379346223,-0.004995577262204809,1.4290274797677283,-0.2882866400746319,0.015706316528568243,0.1683632692492137,-0.05634229458254314,-0.3812270082098289,45.0,24.0,24.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,gx_range_std,numeric,variability,96,4,-0.11626780751112223,0.11626780751112223,-0.056382336867265195,-0.06433320268399272,-0.055169437841129515,1.4465600099778995,-0.4015741124147293,-0.0018262136816029617,0.05507579690911629,-0.07387482479271434,-0.4945144805499263,46.0,38.0,38.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,total_tut_sec,numeric,workload_or_tut,96,4,0.11394745332202598,0.11394745332202598,-0.23151341823775512,0.1833489480254337,-0.44618751402358353,1.5523020430293941,-0.5091926954784718,-0.10756824673309762,-0.05254278615462621,-0.179616857844209,-0.6021330636136688,47.0,79.0,79.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,vo2_mean_per_rep,numeric,delayed_vo2,96,4,-0.10547885524864775,0.10547885524864775,0.08226565548225462,-0.027076217989966934,0.25061032344583256,1.5013503066373077,-0.4694618403663717,-0.05661651034101123,-0.012811931042526092,-0.1286651214521226,-0.5624022085015686,48.0,75.0,75.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,vo2_mean_x_total_tut,numeric,delayed_vo2,96,4,-0.10519402135118383,0.10519402135118383,-0.13889988156276406,0.030018989674117456,-0.15084189842343662,1.5005326991946093,-0.35100567486253886,-0.0557989028983128,0.10564423446130672,-0.12784751400942418,-0.4439460429977359,49.0,74.0,74.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,mean_concentric_ratio,numeric,phase_timing,96,4,0.10196358812384923,0.10196358812384923,-0.06698210727324588,0.23990725277254837,0.11658164344785195,1.4573847138381366,-0.4433543821549234,-0.012650917541840112,0.013295527168922183,-0.0846995286529515,-0.5362947502901204,50.0,54.0,54.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,sim_to_first_std,numeric,rep_similarity,96,4,0.09844137383081991,0.09844137383081991,-0.07534210602632503,0.2366314653550875,-0.02664080698220819,1.446343556750029,-0.3840464069683525,-0.0016097604537324006,0.07260350235549307,-0.07365837156484378,-0.47698677510354953,51.0,37.0,37.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,pca_range_slope,numeric,pca_waveform,96,4,0.08987551540221012,0.08987551540221012,0.09121112646071228,0.02225088797669471,0.08344590449991227,1.4174684315140578,-0.3283787479347351,0.027265364782238732,0.1282711613891105,-0.04478324632887265,-0.4213191160699321,52.0,15.0,15.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,acc_mag_diff_rms_std,numeric,acc_waveform,96,4,0.08686044439003114,0.08686044439003114,0.09496223339307926,0.04194638991819175,0.0008450908328968574,1.4574818684549744,-0.403873625099133,-0.012748072158677903,0.05277628422471259,-0.08479668326978929,-0.49681399323433,53.0,55.0,55.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,acc_mag_diff_rms_max,numeric,acc_waveform,96,4,0.08511670516409355,0.08511670516409355,0.05905100096433933,0.021802336172644057,0.016929077652546722,1.4633023773779155,-0.45898551067428445,-0.018568581081618962,-0.002335601350438865,-0.09061719219273034,-0.5519258788094814,54.0,64.0,64.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,pca_range_max,numeric,pca_waveform,96,4,-0.08297003018076797,0.08297003018076797,-0.07311595000657188,-0.12125850436169427,0.02601380410618794,1.4376289030468679,-0.31485955855754555,0.007104893249428645,0.14179035076630003,-0.06494371786168274,-0.40779992669274256,55.0,32.0,32.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,gz_range_max,numeric,other_numeric,96,4,-0.0816709097216033,0.0816709097216033,-0.11010962527060461,-0.013191500782762506,0.01508896051640034,1.4584920729417108,-0.36542104894150507,-0.013758276645414291,0.09122886038234052,-0.08580688775652567,-0.4583614170767021,56.0,60.0,60.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,acc_diff_gain_last2_vs_first2,numeric,acc_waveform,96,4,0.07785691436287923,0.07785691436287923,0.08578529665109984,0.16415636780362983,0.18895276888762394,1.4174679483192172,-0.3103091633663538,0.027265847977079316,0.1463407459574918,-0.044782763134032066,-0.4032495315015508,57.0,14.0,14.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,total_eccentric_sec,numeric,phase_timing,96,4,0.07565466203370705,0.07565466203370705,-0.14612297494795706,0.07649847130900296,-0.4467103954368131,1.553990242676439,-0.51026950655425,-0.10925644638014242,-0.05361959723040438,-0.1813050574912538,-0.603209874689447,58.0,80.0,80.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,duration_gain_last2_vs_first2,numeric,trend,96,4,0.07555740167847548,0.07555740167847548,0.21891214975896883,-0.007367123569559276,0.3530775869345765,1.5128600731104054,-0.32496768833339895,-0.06812627681410888,0.13168222099044663,-0.14017488792522026,-0.41790805646859597,59.0,76.0,76.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,gz_range_mean,numeric,other_numeric,96,4,-0.0732578889940717,0.0732578889940717,-0.1279324890617783,0.02690631200358411,0.12638878625864694,1.4545459882143674,-0.3490535205896764,-0.009812191918070923,0.10759638873416916,-0.0818608030291823,-0.44199388872487344,60.0,51.0,51.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,pca_range_mean,numeric,pca_waveform,96,4,-0.07238254579698748,0.07238254579698748,-0.08940024725198341,-0.08095000815223297,-0.010761277622130144,1.4426504704456962,-0.35078336547915245,0.002083325850600337,0.10586654384469313,-0.06996528526051105,-0.44372373361434947,61.0,35.0,35.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,acc_mag_range_mean,numeric,acc_waveform,96,4,0.07152109693636492,0.07152109693636492,0.11120568373904578,-0.013062372233111557,0.08174890758546616,1.4688068114462833,-0.42047041000257895,-0.02407301514998683,0.03617949932126663,-0.09612162626109821,-0.5134107781377759,62.0,67.0,67.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,gy_range_max,numeric,other_numeric,96,4,-0.07138215357174839,0.07138215357174839,-0.10178366560039628,-0.051535883789638366,-0.18743978368679248,1.456002659126713,-0.36053024250700283,-0.011268862830416504,0.09611966681684275,-0.08331747394152789,-0.45347061064219985,63.0,52.0,52.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,gyro_mag_diff_rms_mean,numeric,gyro_waveform,96,4,-0.06982598788804312,0.06982598788804312,-0.038082925915899735,-0.002888401768508019,-0.04261574982341975,1.4524831098717066,-0.3443780763703298,-0.007749313575410088,0.11227183295351578,-0.07979792468652147,-0.4373184445055268,64.0,48.0,48.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,sim_to_first_mean,numeric,rep_similarity,96,4,-0.06393478922830173,0.06393478922830173,-0.028381787297709328,-0.11173697288480079,0.07502225716555326,1.4642767295061792,-0.531805728069814,-0.01954293320988265,-0.07515581874596838,-0.09159154432099403,-0.624746096205011,65.0,65.0,65.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,acc_mag_range_max,numeric,acc_waveform,96,4,0.05691120214693555,0.05691120214693555,0.12757167478334733,-0.04205512974947675,-0.07699867927474753,1.460132892070223,-0.42531953342769624,-0.015399095773926508,0.03133037589614934,-0.08744770688503789,-0.5182599015628933,66.0,61.0,61.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,mag_mag_range_std,numeric,variability,96,4,0.0477687287551671,0.0477687287551671,0.12112467248760957,-0.028863628966714246,-0.18436610654456279,1.4472559487653591,-0.33508971244571406,-0.002522152469062622,0.12156019687813152,-0.074570763580174,-0.4280300805809111,67.0,40.0,40.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,gyro_mag_range_std,numeric,gyro_waveform,96,4,-0.04748389485770318,0.04748389485770318,-0.0592960823610094,0.040023054152338165,0.04519191381402469,1.4575362586408414,-0.5020649008736432,-0.012802462344544852,-0.04541499154979761,-0.08485107345565623,-0.5950052690088402,68.0,56.0,56.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,gx_range_mean,numeric,other_numeric,96,4,0.0474630533530107,0.0474630533530107,-0.08771871655816374,0.12007595869646982,-0.2589658182936676,1.5000897084782003,-0.4895530508899236,-0.05535591218190383,-0.03290314156607804,-0.12740452329301521,-0.5824934190251206,69.0,73.0,73.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,rep_duration_slope,numeric,trend,96,4,0.04212762815173549,0.04212762815173549,0.1256042157934126,-0.02272662473856662,0.2576981820443223,1.513261896147555,-0.33779216088750574,-0.06852809985125852,0.11885774843633984,-0.1405767109623699,-0.43073252902270276,70.0,77.0,77.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,total_concentric_sec,numeric,phase_timing,96,4,0.041377333982806165,0.041377333982806165,-0.225093647208314,0.21389124813761026,-0.32473978303792217,1.49311393697063,-0.5186912334438843,-0.048380140674333605,-0.062041324120038766,-0.12042875178544499,-0.6116316015790814,71.0,72.0,72.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,mag_mag_range_max,numeric,other_numeric,96,4,0.041036922739495635,0.041036922739495635,0.10806728029835398,-0.03743368691986392,-0.1689023073522808,1.4535298046666807,-0.3331792411822365,-0.00879600837038419,0.12347066814160906,-0.08084461948149557,-0.42611960931743353,72.0,49.0,49.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,gx_range_max,numeric,other_numeric,96,4,-0.040765983178493385,0.040765983178493385,-0.0858397591836932,0.021211063340031824,-0.17023809608815,1.4677208062434877,-0.4634594870149371,-0.02298700994719116,-0.0068095776910915284,-0.09503562105830254,-0.5563998551501341,73.0,66.0,66.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,mag_mag_range_mean,numeric,other_numeric,96,4,0.040488096449260304,0.040488096449260304,0.10771327383649723,-0.039166727980968735,0.14104838610994644,1.4582154341848341,-0.3288719968791237,-0.013481637888537623,0.12777791244472186,-0.085530248999649,-0.42181236501432073,74.0,58.0,58.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,acc_mag_diff_rms_mean,numeric,acc_waveform,96,4,0.032387698292115914,0.032387698292115914,-0.06073933947473318,-0.00013592478910625971,-0.03780418427482957,1.47607390719826,-0.41248116653712785,-0.031340110901963536,0.04416874278671773,-0.10338872201307492,-0.5054215346723249,75.0,69.0,69.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,pca_range_loss_last2_vs_first2,numeric,pca_waveform,96,4,-0.018924086260773004,0.018924086260773004,-0.02500511027692165,0.01991977784352236,-0.015647810905896647,1.435966458838226,-0.40840317878563237,0.008767337458070568,0.04824673053821321,-0.06328127365304081,-0.5013435469208294,76.0,29.0,29.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,gyro_mag_range_max,numeric,gyro_waveform,96,4,-0.01565197002405344,0.01565197002405344,-0.04043162263398793,0.09369975337040014,0.014012151229322086,1.451262983334491,-0.4486689658515062,-0.006529187038194495,0.007980943472339408,-0.07857779814930588,-0.5416093339867032,77.0,46.0,46.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,velocity_loss_last2_vs_first2,numeric,trend,96,4,0.013769287433499299,0.013769287433499299,0.11637281651883982,0.0052874742962335025,0.22149558120280535,1.4514338337463155,-0.46590489023218823,-0.006700037450019014,-0.009254980908342647,-0.0787486485611304,-0.5588452583673852,78.0,47.0,47.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,gy_range_mean,numeric,other_numeric,96,4,0.00919805073761507,0.00919805073761507,-0.013132278171571428,0.07000806262917907,-0.045478154257425234,1.4584885732522608,-0.4838563729406454,-0.013754776955964276,-0.027206463616799792,-0.08580338806707566,-0.5767967410758423,79.0,59.0,59.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,acc_mag_range_std,numeric,acc_waveform,96,4,0.008058715147759427,0.008058715147759427,0.09214379733137339,-0.07592758719475666,-0.14113698434242755,1.457881054303428,-0.41746228615863085,-0.013147258007131457,0.039187623165214736,-0.08519586911824284,-0.5104026542938278,80.0,57.0,57.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,gyro_mag_range_mean,numeric,gyro_waveform,96,4,-0.004689338555808288,0.004689338555808288,-0.013608825331763236,0.10356789305951458,0.06207328472600465,1.4610055217902154,-0.45292757997700317,-0.016271725493918865,0.0037223293468424123,-0.08832033660503025,-0.5458679481122002,81.0,63.0,63.0,association exists but not stronger than exercise/progression context
rpe_vo2_lag45_96_sets,exercise_context,categorical_context,exercise_segmentation_context,96,4,,,,,,1.3726851851851851,0.092940368135197,0.07204861111111138,0.5495902774590425,0.0,0.0,,6.0,6.0,categorical exercise context; evidence comes from MAE gain over global mean
