stage,model_type,fold,train_subjects,val_subject,test_subject,selected_alpha,val_selection_mae,n_features,val_n,val_mae,val_rmse,val_r2,val_spearman,val_rounded_exact_acc,val_rounded_pm1_acc,test_n,test_mae,test_rmse,test_r2,test_spearman,test_rounded_exact_acc,test_rounded_pm1_acc
M2_exercise_plus_cumulative_tut,ridge,7,hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout|yushuan0513workout,haoyu0512workout,ziho0512workout,0.01,1.3221779603463664,9,289,1.3221779603463664,1.5893956734606922,0.4556893412210662,0.7503527870512788,0.18685121107266436,0.643598615916955,268,1.6881553475069793,1.9786268609420872,-0.025710923760628335,0.568802101227375,0.13805970149253732,0.458955223880597
M3_progression_control,ridge,1,tsenyu0515workout|yanz0510workout|yoru0511workout|yushuan0513workout|ziho0512workout,hsianshun0514workout,haoyu0512workout,100.0,0.8315756959703153,11,266,0.8315756959703153,1.0645322102456474,0.7514861696193648,0.917673435200072,0.38721804511278196,0.8458646616541353,289,1.0347866225724751,1.3154516113439794,0.6271513796519547,0.8358492803507229,0.328719723183391,0.7301038062283737
M3_progression_control,ridge,2,haoyu0512workout|yanz0510workout|yoru0511workout|yushuan0513workout|ziho0512workout,tsenyu0515workout,hsianshun0514workout,100.0,1.5961550421151578,11,281,1.5961550421151578,1.918054130345504,0.11461242510219594,0.7997429755588699,0.17793594306049823,0.5088967971530249,266,1.0266033972864004,1.2471088418450231,0.658931456570766,0.8879625245736702,0.2894736842105263,0.7593984962406015
M3_progression_control,ridge,3,haoyu0512workout|hsianshun0514workout|yoru0511workout|yushuan0513workout|ziho0512workout,yanz0510workout,tsenyu0515workout,0.01,1.2923712897790247,11,275,1.2923712897790247,1.5566207199403668,0.49286664838579475,0.6917766400089951,0.21454545454545454,0.64,281,1.5929411563150266,1.8953510958805577,0.13544814785762305,0.8069570122213009,0.1601423487544484,0.5409252669039146
M3_progression_control,ridge,4,haoyu0512workout|hsianshun0514workout|tsenyu0515workout|yushuan0513workout|ziho0512workout,yoru0511workout,yanz0510workout,100.0,1.2062187044957893,11,285,1.2062187044957893,1.6612910974831754,0.1944549428228336,0.6945373051008106,0.2912280701754386,0.7368421052631579,275,1.2730287130911488,1.5655350698994763,0.4870415829514656,0.7002504265463498,0.21454545454545454,0.6545454545454545
M3_progression_control,ridge,5,haoyu0512workout|hsianshun0514workout|tsenyu0515workout|yanz0510workout|ziho0512workout,yushuan0513workout,yoru0511workout,1.0,0.7871264886579864,11,281,0.7871264886579864,1.0794098948060558,0.7321001366987181,0.863886585330911,0.4875444839857651,0.8327402135231317,285,1.2075437015800872,1.6420038886553763,0.21305075292166897,0.7233154850280517,0.2982456140350877,0.7052631578947368
M3_progression_control,ridge,6,haoyu0512workout|hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout,ziho0512workout,yushuan0513workout,0.01,1.4107919249103247,11,268,1.4107919249103247,1.624365811683409,0.30870270089415763,0.853764591616485,0.13805970149253732,0.5410447761194029,281,0.9539089338589489,1.289276694146071,0.617798870184267,0.824100661628481,0.37722419928825623,0.7900355871886121
M3_progression_control,ridge,7,hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout|yushuan0513workout,haoyu0512workout,ziho0512workout,100.0,1.1875062732138906,11,289,1.1875062732138906,1.4655540550687163,0.5372073331049187,0.8202527905744688,0.23529411764705882,0.7093425605536332,268,1.4498664978689524,1.6515728076031624,0.28535126843003367,0.8552667591809159,0.11940298507462686,0.5447761194029851
M4_add_one__kg,ridge,1,tsenyu0515workout|yanz0510workout|yoru0511workout|yushuan0513workout|ziho0512workout,hsianshun0514workout,haoyu0512workout,100.0,0.8411089447650496,12,266,0.8411089447650496,1.0679080661650011,0.7499074909924378,0.896713309422576,0.3684210526315789,0.8458646616541353,289,1.1641986508397466,1.4627145276252518,0.538998927785304,0.8041818379721035,0.28719723183391005,0.6920415224913494
M4_add_one__kg,ridge,2,haoyu0512workout|yanz0510workout|yoru0511workout|yushuan0513workout|ziho0512workout,tsenyu0515workout,hsianshun0514workout,0.01,1.5084962681900245,12,281,1.5084962681900245,1.8372951621787361,0.18760065030582496,0.8035608674151965,0.19572953736654805,0.5480427046263345,266,0.8330828232522552,1.0482619347610405,0.7590246713852139,0.8862654671047212,0.38345864661654133,0.8383458646616542
