,db_bench_press,db_biceps_curl,db_rdl,db_shoulder_press,db_squat,db_triceps_curl,db_weighted_crunch,one_arm_db_row,Other
db_bench_press,0.658912,0.000000,0.000000,0.020970,0.000000,0.000000,0.002294,0.000000,0.317824
db_biceps_curl,0.000000,0.726465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.273535
db_rdl,0.000000,0.000000,0.355281,0.000000,0.000000,0.000000,0.000000,0.051471,0.593249
db_shoulder_press,0.070588,0.000000,0.000000,0.531933,0.003782,0.000000,0.026891,0.000000,0.366807
db_squat,0.000000,0.000000,0.000000,0.003827,0.107143,0.000000,0.000000,0.000000,0.889031
db_triceps_curl,0.000000,0.000000,0.000000,0.000000,0.000000,0.783784,0.000000,0.000000,0.216216
db_weighted_crunch,0.011851,0.000000,0.000000,0.060891,0.000000,0.000000,0.327748,0.000000,0.599510
one_arm_db_row,0.000000,0.000000,0.031906,0.000000,0.000000,0.000000,0.000000,0.450882,0.517212
Other,0.003284,0.002231,0.002914,0.002648,0.000883,0.002098,0.001870,0.001576,0.982496
