,db_bench_press,db_biceps_curl,db_rdl,db_shoulder_press,db_squat,db_triceps_curl,db_weighted_crunch,one_arm_db_row
db_bench_press,0.45294117647058824,0.008823529411764706,0.0,0.3029411764705882,0.0,0.0029411764705882353,0.2323529411764706,0.0
db_biceps_curl,0.0,0.8854166666666666,0.0,0.0,0.09375,0.0,0.017361111111111112,0.003472222222222222
db_rdl,0.0,0.0,0.9249146757679181,0.0,0.0,0.0,0.0,0.07508532423208192
db_shoulder_press,0.2779783393501805,0.0,0.0,0.6137184115523465,0.02888086642599278,0.0,0.07942238267148015,0.0
db_squat,0.0,0.016025641025641024,0.0,0.05128205128205128,0.8910256410256411,0.003205128205128205,0.038461538461538464,0.0
db_triceps_curl,0.0,0.0,0.0,0.0,0.003278688524590164,0.9737704918032787,0.022950819672131147,0.0
db_weighted_crunch,0.11036789297658862,0.006688963210702341,0.0,0.056856187290969896,0.13377926421404682,0.0033444816053511705,0.6889632107023411,0.0
one_arm_db_row,0.0,0.0,0.1064516129032258,0.0,0.0,0.0,0.0,0.8935483870967742
