stage,fold,train_subjects,val_subject,test_subject,val_accuracy,val_macro_f1,val_balanced_accuracy,test_accuracy,test_macro_f1,test_balanced_accuracy,n_features
progression_kg_drift__extra_trees_depth6,5,haoyu0512workout|hsianshun0514workout|tsenyu0515workout|yanz0510workout|ziho0512workout,yushuan0513workout,yoru0511workout,0.4697508896797153,0.4599396422084575,0.6061267217630854,0.3684210526315789,0.36044699602698393,0.562330917874396,8
progression_kg_drift__rf_depth5,5,haoyu0512workout|hsianshun0514workout|tsenyu0515workout|yanz0510workout|ziho0512workout,yushuan0513workout,yoru0511workout,0.5088967971530249,0.5199168793521254,0.6295757575757576,0.37894736842105264,0.3968236781140007,0.5764734299516908,8
all_numeric_compact__balanced_logistic_C0.1,5,haoyu0512workout|hsianshun0514workout|tsenyu0515workout|yanz0510workout|ziho0512workout,yushuan0513workout,yoru0511workout,0.5195729537366548,0.47314606962564376,0.6062258953168045,0.3017543859649123,0.3270352955137518,0.5434269323671498,20
all_numeric_compact__balanced_logistic_C1,5,haoyu0512workout|hsianshun0514workout|tsenyu0515workout|yanz0510workout|ziho0512workout,yushuan0513workout,yoru0511workout,0.5338078291814946,0.5031240375562067,0.6179504132231405,0.3087719298245614,0.3369034833963345,0.5468115942028986,20
all_numeric_compact__extra_trees_depth4,5,haoyu0512workout|hsianshun0514workout|tsenyu0515workout|yanz0510workout|ziho0512workout,yushuan0513workout,yoru0511workout,0.3879003558718861,0.381375223880993,0.5557134986225896,0.3087719298245614,0.3069677320668806,0.5386564009661836,20
all_numeric_compact__extra_trees_depth6,5,haoyu0512workout|hsianshun0514workout|tsenyu0515workout|yanz0510workout|ziho0512workout,yushuan0513workout,yoru0511workout,0.4626334519572954,0.4562062968619272,0.6057300275482094,0.34035087719298246,0.3404017082126071,0.5623611111111112,20
all_numeric_compact__rf_depth5,5,haoyu0512workout|hsianshun0514workout|tsenyu0515workout|yanz0510workout|ziho0512workout,yushuan0513workout,yoru0511workout,0.505338078291815,0.5110087974583772,0.6294545454545455,0.3649122807017544,0.3725948323616688,0.5486443236714976,20
exercise_mode_baseline,6,haoyu0512workout|hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout,ziho0512workout,yushuan0513workout,0.332089552238806,0.13602596465921385,0.21667413715822503,0.3879003558718861,0.1369170161392807,0.19190082644628098,0
progression_kg__balanced_logistic_C0.1,6,haoyu0512workout|hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout,ziho0512workout,yushuan0513workout,0.44402985074626866,0.41861022882903703,0.5418086739198349,0.4483985765124555,0.4075603380295772,0.548374655647383,4
progression_kg__balanced_logistic_C1,6,haoyu0512workout|hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout,ziho0512workout,yushuan0513workout,0.4253731343283582,0.4140717651123616,0.5116912106271139,0.501779359430605,0.4600907672621428,0.554038567493113,4
progression_kg__extra_trees_depth4,6,haoyu0512workout|hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout,ziho0512workout,yushuan0513workout,0.3843283582089552,0.3687175812175812,0.5222721432161145,0.3665480427046263,0.36179569813960055,0.5314710743801653,4
progression_kg__extra_trees_depth6,6,haoyu0512workout|hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout,ziho0512workout,yushuan0513workout,0.4253731343283582,0.4199601908655627,0.5392808225690342,0.4483985765124555,0.44919968005808164,0.585366391184573,4
progression_kg__rf_depth5,6,haoyu0512workout|hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout,ziho0512workout,yushuan0513workout,0.43283582089552236,0.4536718824978436,0.5467578338291024,0.498220640569395,0.5243205770643558,0.6408044077134987,4
progression_kg_motion__balanced_logistic_C0.1,6,haoyu0512workout|hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout,ziho0512workout,yushuan0513workout,0.417910447761194,0.3953740094066104,0.5278086739198348,0.38434163701067614,0.35616005709156395,0.5060716253443526,9
progression_kg_motion__balanced_logistic_C1,6,haoyu0512workout|hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout,ziho0512workout,yushuan0513workout,0.4216417910447761,0.4131252092056764,0.520509324531736,0.4412811387900356,0.4082424089741705,0.5184683195592287,9
progression_kg_motion__extra_trees_depth4,6,haoyu0512workout|hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout,ziho0512workout,yushuan0513workout,0.376865671641791,0.3547475493518696,0.5089414449288945,0.34519572953736655,0.3409251919838069,0.5145123966942149,9
progression_kg_motion__extra_trees_depth6,6,haoyu0512workout|hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout,ziho0512workout,yushuan0513workout,0.40671641791044777,0.40205264673205254,0.5332795729595372,0.4092526690391459,0.41148609307497097,0.5527052341597797,9
progression_kg_motion__rf_depth5,6,haoyu0512workout|hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout,ziho0512workout,yushuan0513workout,0.458955223880597,0.47860218156196926,0.5755128424541245,0.47330960854092524,0.5018373113533081,0.6249366391184573,9
progression_kg_drift__balanced_logistic_C0.1,6,haoyu0512workout|hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout,ziho0512workout,yushuan0513workout,0.44029850746268656,0.41766530309144867,0.5384449696426389,0.4626334519572954,0.4300749896822828,0.5667217630853993,8
progression_kg_drift__balanced_logistic_C1,6,haoyu0512workout|hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout,ziho0512workout,yushuan0513workout,0.4253731343283582,0.4182810114477549,0.5062669002893118,0.5444839857651246,0.5052543064808112,0.5864242424242424,8
progression_kg_drift__extra_trees_depth4,6,haoyu0512workout|hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout,ziho0512workout,yushuan0513workout,0.3917910447761194,0.3669970180424398,0.5130045502084946,0.3701067615658363,0.3661598524802925,0.5368484848484848,8
progression_kg_drift__extra_trees_depth6,6,haoyu0512workout|hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout,ziho0512workout,yushuan0513workout,0.39925373134328357,0.3932065601194138,0.5317909077326378,0.4199288256227758,0.4205926947193263,0.563724517906336,8
progression_kg_drift__rf_depth5,6,haoyu0512workout|hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout,ziho0512workout,yushuan0513workout,0.47761194029850745,0.4824704618689582,0.5713763905301332,0.48398576512455516,0.49349491616714286,0.6140275482093664,8
all_numeric_compact__balanced_logistic_C0.1,6,haoyu0512workout|hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout,ziho0512workout,yushuan0513workout,0.43283582089552236,0.422080400865124,0.5438818847371066,0.3736654804270463,0.3676454878991352,0.5103581267217632,20
all_numeric_compact__balanced_logistic_C1,6,haoyu0512workout|hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout,ziho0512workout,yushuan0513workout,0.43283582089552236,0.4249806278154967,0.5330637708324845,0.44483985765124556,0.4355312195496236,0.554038567493113,20
all_numeric_compact__extra_trees_depth4,6,haoyu0512workout|hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout,ziho0512workout,yushuan0513workout,0.39552238805970147,0.37442376828505697,0.5469021908914333,0.3416370106761566,0.33899945412805293,0.518931129476584,20
all_numeric_compact__extra_trees_depth6,6,haoyu0512workout|hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout,ziho0512workout,yushuan0513workout,0.4291044776119403,0.41725496028567466,0.5597253032340437,0.4128113879003559,0.41408256685788836,0.567305785123967,20
all_numeric_compact__rf_depth5,6,haoyu0512workout|hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout,ziho0512workout,yushuan0513workout,0.44402985074626866,0.45333485965659526,0.5757577659155427,0.4697508896797153,0.48324324996715784,0.6041101928374656,20
exercise_mode_baseline,7,hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout|yushuan0513workout,haoyu0512workout,ziho0512workout,0.32525951557093424,0.12216861350939563,0.18875457875457874,0.332089552238806,0.13602596465921385,0.21667413715822503,0
progression_kg__balanced_logistic_C0.1,7,hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout|yushuan0513workout,haoyu0512workout,ziho0512workout,0.43252595155709345,0.45846345083814405,0.5518589743589744,0.4962686567164179,0.4745774430173407,0.5983261209133015,4
progression_kg__balanced_logistic_C1,7,hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout|yushuan0513workout,haoyu0512workout,ziho0512workout,0.4359861591695502,0.4643774846868986,0.5434203296703297,0.4925373134328358,0.49042108406921214,0.5908399549053964,4
progression_kg__extra_trees_depth4,7,hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout|yushuan0513workout,haoyu0512workout,ziho0512workout,0.3944636678200692,0.39853590711646975,0.5330677655677656,0.3694029850746269,0.3587444201419997,0.5317859092946498,4
progression_kg__extra_trees_depth6,7,hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout|yushuan0513workout,haoyu0512workout,ziho0512workout,0.4463667820069204,0.463988307977479,0.5551327838827839,0.4701492537313433,0.4641389977674864,0.6028638061475354,4
progression_kg__rf_depth5,7,hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout|yushuan0513workout,haoyu0512workout,ziho0512workout,0.5397923875432526,0.5718926822056433,0.6335851648351649,0.5223880597014925,0.5199951163058306,0.6176311750404085,4
progression_kg_motion__balanced_logistic_C0.1,7,hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout|yushuan0513workout,haoyu0512workout,ziho0512workout,0.43252595155709345,0.44599657102531126,0.5424404761904762,0.5223880597014925,0.4963163448885535,0.61663414965432,9
progression_kg_motion__balanced_logistic_C1,7,hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout|yushuan0513workout,haoyu0512workout,ziho0512workout,0.43944636678200694,0.4688818263428741,0.545169413919414,0.5186567164179104,0.5043928954525075,0.6049636662456026,9
progression_kg_motion__extra_trees_depth4,7,hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout|yushuan0513workout,haoyu0512workout,ziho0512workout,0.39100346020761245,0.39012841322060177,0.5305677655677655,0.3805970149253731,0.36351184017990545,0.5311521127908398,9
progression_kg_motion__extra_trees_depth6,7,hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout|yushuan0513workout,haoyu0512workout,ziho0512workout,0.41522491349480967,0.42177923090166586,0.5329395604395605,0.44776119402985076,0.4391657461714155,0.587919481683713,9
progression_kg_motion__rf_depth5,7,hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout|yushuan0513workout,haoyu0512workout,ziho0512workout,0.5397923875432526,0.5658651475315741,0.6259523809523809,0.5447761194029851,0.5349526708739305,0.6271816959374109,9
progression_kg_drift__balanced_logistic_C0.1,7,hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout|yushuan0513workout,haoyu0512workout,ziho0512workout,0.4429065743944637,0.45610752887203604,0.5436309523809524,0.4664179104477612,0.447648928179541,0.5694435162924629,8
progression_kg_drift__balanced_logistic_C1,7,hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout|yushuan0513workout,haoyu0512workout,ziho0512workout,0.4844290657439446,0.500748158044363,0.5736355311355311,0.48507462686567165,0.48205244134779085,0.5827174931746872,8
progression_kg_drift__extra_trees_depth4,7,hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout|yushuan0513workout,haoyu0512workout,ziho0512workout,0.3875432525951557,0.39055435708928277,0.5349496336996337,0.39925373134328357,0.3823968741206877,0.547971476304959,8
progression_kg_drift__extra_trees_depth6,7,hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout|yushuan0513workout,haoyu0512workout,ziho0512workout,0.4602076124567474,0.46264712837169714,0.5696565934065935,0.44776119402985076,0.4364557759259151,0.579921980902707,8
progression_kg_drift__rf_depth5,7,hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout|yushuan0513workout,haoyu0512workout,ziho0512workout,0.5709342560553633,0.5956248457030278,0.6546108058608058,0.5261194029850746,0.5195487027609071,0.6131210898768049,8
all_numeric_compact__balanced_logistic_C0.1,7,hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout|yushuan0513workout,haoyu0512workout,ziho0512workout,0.4429065743944637,0.4695427170668198,0.553974358974359,0.5373134328358209,0.5140478000260609,0.6076909389728754,20
all_numeric_compact__balanced_logistic_C1,7,hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout|yushuan0513workout,haoyu0512workout,ziho0512workout,0.48788927335640137,0.5065210524416862,0.5821336996336997,0.5298507462686567,0.5239942239248994,0.6015645925865558,20
all_numeric_compact__extra_trees_depth4,7,hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout|yushuan0513workout,haoyu0512workout,ziho0512workout,0.3633217993079585,0.3733752083190074,0.5178663003663003,0.3619402985074627,0.3521670450260895,0.531289814324328,20
all_numeric_compact__extra_trees_depth6,7,hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout|yushuan0513workout,haoyu0512workout,ziho0512workout,0.43252595155709345,0.4396536291834776,0.5515705128205128,0.44776119402985076,0.4354394728042957,0.5916089537237005,20
all_numeric_compact__rf_depth5,7,hsianshun0514workout|tsenyu0515workout|yanz0510workout|yoru0511workout|yushuan0513workout,haoyu0512workout,ziho0512workout,0.4844290657439446,0.5072113484728604,0.5741025641025641,0.5261194029850746,0.5178358323598321,0.6201463944691197,20
