level,feature,group,n,raw_spearman,raw_pearson,exercise_centered_spearman,subject_centered_spearman,subject_exercise_centered_spearman,abs_raw_spearman,abs_subject_exercise_centered_spearman
rep,my_mean,waveform_shape,1945,-0.010860277096569374,-0.02734227352359816,-0.008452831055839974,-0.013135753646702213,-0.0269571654150217,0.010860277096569374,0.0269571654150217
rep,ax_mean,waveform_shape,1945,-0.010459899952893046,-0.024489544146050257,-0.0004587745357230476,-0.026840462512993532,-0.01121570854585875,0.010459899952893046,0.01121570854585875
rep,gy_mean,waveform_shape,1945,0.010209181556813197,0.0025590490993781453,0.019839306875747333,0.0021509574173371217,-0.012016157383591975,0.010209181556813197,0.012016157383591975
rep,mx_mean,waveform_shape,1945,0.007500551399143973,0.012034489286991048,0.004439689034800275,0.004150137746900477,-0.00446883365175386,0.007500551399143973,0.00446883365175386
rep,my_rms,waveform_shape,1945,-0.006995120338760595,-0.015724171053037406,-0.01663365901902293,0.006874844521493466,-0.004365589306591333,0.006995120338760595,0.004365589306591333
rep,mz_slope,shape_trend,1945,-0.00695810353013727,-0.01322743580981596,0.013619224053744147,0.007424419727985321,0.07108811254498061,0.00695810353013727,0.07108811254498061
rep,gz_rms,waveform_shape,1945,0.0069190665951267575,0.006625743910127865,0.010406252405002097,0.011661155153274516,0.011345267428195194,0.0069190665951267575,0.011345267428195194
rep,az_rms,waveform_shape,1945,0.006872281462398009,0.008626081938291006,0.007769857561928993,0.008604025301002483,0.0059578894404276475,0.006872281462398009,0.0059578894404276475
rep,mz_rms,waveform_shape,1945,0.006617707101091777,0.008319615083542977,-0.005120997000796845,0.01999231242644328,0.008378228351689339,0.006617707101091777,0.008378228351689339
rep,az_std,waveform_shape,1945,0.005754318033501976,0.002619351293976958,0.003961992796965492,0.01237784399540033,0.005897401169542545,0.005754318033501976,0.005897401169542545
rep,my_std,waveform_shape,1945,-0.005723259719962256,-0.013619260380933425,-0.012642145728739942,0.0020810048950141214,-0.010572586892419461,0.005723259719962256,0.010572586892419461
rep,mx_rms,waveform_shape,1945,0.005405875612850705,0.01536076798243977,0.008024650538434775,0.008453682452135618,0.015565444158569107,0.005405875612850705,0.015565444158569107
rep,ax_rms,waveform_shape,1945,-0.004764910237242123,-0.0037108521246787493,-0.014006939934074224,0.005117098612995939,-0.006353480711893741,0.004764910237242123,0.006353480711893741
rep,mz_mean,waveform_shape,1945,0.004495249254648867,0.016351187496555817,0.01698027920712811,-0.0008487049934077513,0.006908243390748757,0.004495249254648867,0.006908243390748757
rep,gy_slope,shape_trend,1945,0.004315667276411433,0.00013074148955004826,0.04786950788482516,-0.0016264291423194995,0.022814422825212014,0.004315667276411433,0.022814422825212014
rep,gx_rms,waveform_shape,1945,0.00391440344319123,0.0026256654225486516,0.02054559904756259,0.011847533584344292,0.0327058630721023,0.00391440344319123,0.0327058630721023
rep,mx_std,waveform_shape,1945,0.0032091687022562723,0.015838876019215496,0.0022377352767239556,0.015824487789986904,0.030496106821161006,0.0032091687022562723,0.030496106821161006
rep,mz_std,waveform_shape,1945,0.0028052642544522553,0.005148976242742895,-0.015277543984996913,-0.000719355978742983,-0.022472960985532246,0.0028052642544522553,0.022472960985532246
rep,acc_mag_diff_rms,waveform_intensity,1945,0.002011081471572726,-0.10142577834535955,-0.01773888500767974,-0.07686125943869591,-0.09019073818783883,0.002011081471572726,0.09019073818783883
rep,gx_mean,waveform_shape,1945,0.0012949027188712736,0.011985219726296221,0.007101828244647822,0.002179270957294797,0.00395342384985086,0.0012949027188712736,0.00395342384985086
rep,acc_mag_range,waveform_intensity,1945,0.0007197438089930424,-0.05841794937060804,-0.02481789781752111,-0.021481496490198045,0.03982292728270275,0.0007197438089930424,0.03982292728270275
rep,pca_mean,waveform_shape,1945,0.00040612888517540846,0.003088482621447169,-0.0004532380877149928,-0.01818646682262027,-0.015439262468620811,0.00040612888517540846,0.015439262468620811
rep,acc_mag_diff_abs_mean,waveform_intensity,1945,0.00015268566256680535,-0.10991583121264081,-0.011555428574168504,-0.0895519119693067,-0.09005605716496776,0.00015268566256680535,0.09005605716496776
