folder,exercise,set_id,set_index_numeric,borg,kg,n_reps,total_tut_sec,total_concentric_sec,total_eccentric_sec,mean_rep_duration_sec,mean_concentric_sec,mean_eccentric_sec,mean_concentric_ratio,mean_phase_balance_abs,duration_gain_last2_vs_first2,concentric_gain_last2_vs_first2,eccentric_gain_last2_vs_first2,velocity_loss_last2_vs_first2,pca_range_loss_last2_vs_first2,gyro_diff_gain_last2_vs_first2,acc_diff_gain_last2_vs_first2,sim_to_first_mean,sim_to_first_min,sim_to_first_last,sim_to_first_last_minus_first,rep_duration_slope,concentric_sec_slope,eccentric_sec_slope,pca_range_slope,movement_rate_slope,gyro_mag_diff_rms_slope,acc_mag_diff_rms_slope,sim_to_first_slope,rep_duration_cv,pca_range_cv,movement_rate_cv,sim_to_first_std,kg_x_total_tut,kg_x_n_reps,pca_range_mean,pca_range_max,pca_range_std,pca_diff_rms_mean,pca_diff_rms_max,pca_diff_rms_std,acc_mag_range_mean,acc_mag_range_max,acc_mag_range_std,acc_mag_diff_rms_mean,acc_mag_diff_rms_max,acc_mag_diff_rms_std,gyro_mag_range_mean,gyro_mag_range_max,gyro_mag_range_std,gyro_mag_diff_rms_mean,gyro_mag_diff_rms_max,gyro_mag_diff_rms_std,mag_mag_range_mean,mag_mag_range_max,mag_mag_range_std,gx_range_mean,gx_range_max,gx_range_std,gy_range_mean,gy_range_max,gy_range_std,gz_range_mean,gz_range_max,gz_range_std
yoru0511workout,db_bench_press,4,4,5.0,8.0,12,35.245858999999996,20.097209,15.148650000000002,2.937154916666666,1.6747674166666666,1.2623875000000002,0.5623073165787319,0.2912812998241306,-0.03434343434343434,-0.4024767801857585,0.6569767441860463,0.07672631314164835,0.16798268962681084,0.14278467201002143,-0.04188792291743304,0.1880033735461983,-0.4771052772805532,0.4622882848404742,-0.5377117151595259,0.05596878846153856,-0.18026540384615386,0.2362341923076924,-0.5260892650726816,-0.17449674482566496,0.007961369225990444,-0.0065200007330463005,-0.22347473086992062,0.2668056928940663,0.19501448660002496,0.22982712141852502,0.3720234161348978,281.96687199999997,96.0,5.317368284595362,7.109169607985837,1.0830734138222495,0.10034723936882532,0.1220153540348884,0.014047790994812286,1.0854343642393,1.712383422868391,0.3759605256936545,0.07672301905509256,0.0965068632181855,0.009216802338981473,4.089518066252387,4.881004112400873,0.7067693711509766,0.3549813823151489,0.4324944530821401,0.04461611463786875,0.6715139967614913,0.8408718181450316,0.10745481550129567,5.281756949908117,5.980892520833516,0.5999697186861447,5.412145095746131,7.58020906549806,0.9405104129715083,5.43597659024415,7.141185493014083,0.9294755268823026
yoru0511workout,db_bench_press,5,5,7.0,8.0,12,34.575646,20.785784,13.789862,2.8813038333333334,1.7321486666666666,1.1491551666666666,0.5870985483053359,0.34086376327733836,-0.048828125,-0.4223433242506812,0.896551724137931,-0.23970729142918645,-0.030803884591384723,-0.21248664826268715,0.05059563695768299,0.08319658613209267,-0.6274187492315015,-0.6274187492315015,-1.6274187492315015,-0.014124615384615413,-0.2556555384615385,0.2415309230769231,0.045785246397302075,0.18042849414062373,-0.03123314927129719,-0.0020085591312485568,-0.3042981705616656,0.22135704026588363,0.1766067316054553,0.17730536152690302,0.38781663340077366,276.605168,96.0,5.764249535732735,6.737230691664446,1.0632718276064317,0.09870502990806157,0.1183682010927555,0.017213201287223683,1.222050604646612,1.6885344055622036,0.28017744211941914,0.070392150342882,0.0872706373136018,0.011229435431950322,4.4387876760392535,5.725415528741241,0.7919187479725874,0.32929131930005706,0.3781692065755046,0.04759356832921351,0.699454493922365,0.9563014264190636,0.13368855940790184,5.7107640140483795,6.721580534836402,0.6631497740837665,5.080965007877675,6.015980531300071,0.6105033876486063,5.335184745439617,6.224062884857856,0.7745286256235722
yoru0511workout,db_biceps_curl,0,0,6.0,5.0,9,23.292196999999998,9.676774,13.615423,2.5880218888888886,1.0751971111111112,1.5128247777777777,0.4398792434540806,0.34246373531406094,0.3710843373493975,-0.41463414634146345,1.5147928994082838,0.3434951018426694,0.01458558890079531,-0.08653410838869724,-0.2389523836137275,0.2507099388533619,-0.0732256183412855,0.7359031630614832,-0.2640968369385168,0.3427573333333333,-0.28277480000000005,0.6255321333333332,-0.01089661824809669,-0.30769143669212534,-0.0020196974984728016,-0.011120378199622801,-0.03967483902808396,0.21838451505321624,0.021724555422235906,0.355620867042093,0.3711986419151844,116.460985,45.0,2.918745370087172,3.0035888581047776,0.06725481275556272,0.03366603611574584,0.0429588589166302,0.00607944968969139,0.9124199846793329,1.1690918340751355,0.16538119818409733,0.10774897221930964,0.1377158979840832,0.023260790747484234,2.700413961489698,3.066095149602386,0.3177714614751418,0.060417583144987824,0.084761752588858,0.013777890294084853,0.9231753105092031,1.206362866254091,0.20808829260890654,6.096240691580689,6.949975030717434,0.7036417787399993,3.147042167907259,3.9040499495004015,0.316906921237174,3.337608601428096,3.658828034435971,0.23720550597722492
yoru0511workout,db_biceps_curl,1,1,8.0,5.0,12,28.470281,12.247454,16.222827000000002,2.3725234166666667,1.0206211666666667,1.3519022500000002,0.44464704772764735,0.2773725712113721,0.2972972972972976,-0.45000000000000007,1.393333333333333,0.12135272565313082,-0.2749684501536176,-0.010413167639522491,-0.30202347080623715,0.17749622283400482,-0.0638803281758413,0.50132705405678,-0.4986729459432202,0.28937805769230784,-0.17337965384615386,0.46275771153846157,0.31932518406308025,-0.1378433342905961,-0.001305561196032614,-0.01600750338001256,-0.0024099871223694056,0.2215024747618942,0.12232730391902708,0.34221248266025645,0.3224905019009704,142.351405,60.0,3.053848361886704,4.199101979727681,0.3901801334647503,0.04022846393014426,0.0832992994938501,0.014613733467407884,0.9383743123101049,1.2998426384797528,0.13781493737755965,0.0940412145381546,0.1682125990475687,0.02679554551147189,2.7139237962910285,2.993740956122688,0.2480517998735163,0.05247428238722168,0.0703290285400271,0.007557830165977959,0.9700185227440224,1.1880624192158062,0.14452438957731534,5.798304632368761,6.768401865902895,0.8362662007818339,3.137561368437392,3.691152711030615,0.19759245116109012,3.2579620792783786,3.558493665728717,0.17737352083706692
yoru0511workout,db_biceps_curl,2,2,9.0,5.0,12,29.498552999999998,12.981933999999997,16.516619,2.45821275,1.081827833333333,1.3763849166666666,0.4542997193468208,0.2580672279730251,0.4328358208955223,-0.25531914893617025,1.3129251700680271,0.32888501771573386,-0.029005779562532474,0.33685776198343365,0.040716313216249356,0.18160435995938484,-0.9886235123835472,-0.9886235123835472,-1.9886235123835472,0.40837794230769237,-0.0455518846153846,0.45392982692307704,0.03359421719835061,-0.36965013248186557,0.008047703498869853,-0.004493874307190028,-0.42147805589806914,0.2562470992049763,0.043415367289412504,0.4301310217991469,0.44216524025495113,147.492765,60.0,3.0327447785263355,3.239601967968528,0.137522457206505,0.03740308355100413,0.0545007542779882,0.00855780976318357,0.9033196034910577,1.2977152143469706,0.19464301718227806,0.094688269101094,0.1497442604768334,0.02379433054236676,2.5777693585073758,2.9530828673754543,0.2807245660746101,0.0564555398805831,0.115948590403228,0.020334268342117955,0.916708837284523,1.1466902764534788,0.16625497616456444,5.931360613649944,8.314522536417767,1.3086371770530585,3.0795386714373834,3.401084029631374,0.1958137115308634,3.3653225323200537,4.055284986329608,0.25260587287309016
yoru0511workout,db_rdl,0,0,6.0,10.5,12,38.762181999999996,19.124023,19.638159,3.230181833333333,1.5936685833333335,1.6365132500000001,0.4982912972892916,0.23579931187453063,-0.0018867924528301883,-0.48159509202453976,0.7647058823529411,-0.051243930638445345,-0.057060980486189905,0.2049345182259883,-0.12200490406687081,0.06402855526929889,-0.374315382253034,0.93474643461952,-0.06525356538048,0.05897026923076919,-0.36459163461538463,0.4235619038461539,-0.2364937775679216,-0.06834667904702486,-0.00568210681918348,-0.0036171360660317876,0.051568918721274414,0.26417897153943437,0.146152008513827,0.3606086403590111,0.4825063957989894,407.0029109999999,126.0,3.842756442862019,5.287175921325197,0.5865998234266263,0.09244760576635598,0.2116164662745978,0.0398891601539487,0.5131298577573596,0.7516194121956785,0.12743703817966126,0.06332513541572835,0.0784520521027354,0.007685481448193155,3.9748259962945363,5.16972760263836,0.5916741023623665,0.45929620951423317,0.5975717587228645,0.08494374259343904,0.3607094860814987,0.4137932459403599,0.04973338037433146,5.593413586755102,6.838037653390274,0.6280167222339468,4.494599147842135,5.2614200826063415,0.32732876828967183,5.203572180003537,5.767025996426791,0.5010381128712929
yoru0511workout,db_rdl,1,1,6.0,10.5,12,38.09196899999999,19.37191,18.720059,3.1743307499999993,1.6143258333333332,1.5600049166666665,0.5008603182666017,0.22675590592524628,-0.07718696397941682,-0.593984962406015,1.0434782608695654,-0.025508606639628617,0.17485002075583467,-0.02513879412945963,0.44311233539741735,0.15026378585313616,-0.2974564077456369,0.8799141304640505,-0.12008586953594946,0.1333010576923077,-0.37253673076923083,0.5058377884615387,-0.272086979596302,-0.04765325143340699,-0.03295695657796865,0.007065387159232998,0.10700597036541724,0.23970367378101312,0.10909607826172131,0.3067820853252583,0.45200746697752997,399.9656744999999,126.0,3.632907134208341,4.504623655944231,0.4139593686248802,0.07174523212370366,0.1100388666320307,0.020942463434017858,0.564402184148587,0.7627664450277949,0.10999032715263204,0.06157876835390891,0.0764253816920131,0.00982727748836786,3.8282806901260056,4.314743360877915,0.358532843807864,0.36101321370942435,0.5107604626254753,0.08739391179964041,0.3591953275258379,0.4010587670544101,0.025665985263562598,5.213944645143765,5.839368484869688,0.3636798024657163,4.63906217628288,5.620052698900693,0.6313111604046091,5.6359954355553015,6.3403909952005275,0.5532085332660517
yoru0511workout,db_rdl,2,2,7.0,10.5,12,34.988791,17.416356999999998,17.572433999999998,2.9157325833333334,1.451363083333333,1.4643694999999999,0.5024951527662131,0.22255498075437793,0.046653144016227444,-0.5285285285285286,1.24375,0.0780497305074146,-0.10402257533658799,-0.047259439461268093,0.14650308581373594,0.2897731414617573,-0.443285437633699,0.2411825484435126,-0.7588174515564874,0.056675019230769265,-0.3165679423076923,0.37324296153846154,0.19315628246937883,-0.058731979926358056,-0.05527714442224849,0.0077999429904410805,-0.19260221847028217,0.23068424183955774,0.15129014737973007,0.3682665282839698,0.34628640630565477,367.3823055,126.0,3.9766398083186805,5.752989864515104,0.6283783045233629,0.08255555244617341,0.120890338559754,0.01576186097144734,0.6757616957077431,0.8395147692831961,0.11485765328078064,0.08110568122359375,0.1160660068655847,0.015919199861604068,4.254204582112002,5.118962351292077,0.528149764887681,0.3871599961019645,0.5399697935011473,0.08055971913852304,0.3719162303349068,0.4358503539501637,0.051990911192372445,5.282538458884921,6.458601129069919,0.5817171985977699,4.582879750144685,5.916922988986122,0.5163642068374181,5.656400984774257,6.363466042642857,0.5096270582868047
yoru0511workout,db_shoulder_press,0,0,7.0,8.0,12,28.176489,15.717872000000002,12.458617,2.34804075,1.3098226666666668,1.0382180833333334,0.553262428358637,0.27377631870557834,0.13730569948186533,-0.30534351145038174,1.07258064516129,0.1877989508836263,0.07655426260553433,-0.0380640862142092,-0.37994023839036817,0.0025311994419886428,-0.6327600257080752,-0.6327600257080752,-1.6327600257080752,0.08315867307692312,-0.1772639230769231,0.26042259615384616,-0.2784416319958912,-0.2766879855413608,0.002827630586924589,-0.03357363256059532,-0.39509781624048446,0.2670566478061068,0.1559707365218642,0.28930181486681883,0.3982275055923729,225.411912,96.0,4.8086657744047105,5.9276784747692615,0.7833610897846631,0.09035611603237072,0.1112586630538187,0.017109712894976873,1.3345760040841146,1.9088833896758697,0.268306609773247,0.12263117496805077,0.2038135685789221,0.03274498463724019,4.4943776478219535,6.032920610956744,0.6063791975351033,0.36248626689710245,0.4771687568006916,0.06188279042074858,0.6358770729092321,0.7926200282186653,0.08499056202590406,5.651100755553924,7.149356263384739,0.5931347622742614,5.2664354226777235,6.074602858292957,0.8156007684315499,4.938967253857693,5.7186652975554,0.62970015782693
yoru0511workout,db_shoulder_press,1,1,8.0,8.0,12,28.295841999999997,15.892311,12.403531000000001,2.357986833333333,1.3243592499999999,1.0336275833333335,0.5588538623218386,0.28437439131034403,0.16000000000000014,-0.41025641025641035,1.6862745098039218,0.010717816094519161,-0.18838903541942287,0.21134854196458708,-0.24774568751094006,-0.08333298517036322,-0.902179900175866,-0.902179900175866,-1.9021799001758661,0.1995101923076923,-0.1912119807692308,0.3907221730769231,0.2714944801270354,-0.08063282392921009,0.04589865865718166,-0.027022950457482545,-0.41706835273670667,0.23454192592360487,0.1778028021927476,0.16306308213905726,0.4956333682151453,226.36673599999997,96.0,4.8200499742534495,5.885687004460847,0.8951265168788728,0.09066758928524382,0.1091285440263957,0.010967193073198836,1.3769957113622875,1.8929498467464996,0.22399642706199807,0.12118120690134226,0.2097523896586657,0.03392221161601682,4.573658772160198,5.633167257949085,0.5884674295944782,0.38055066398754794,0.5094255630820539,0.07279124328889945,0.6505330588054661,0.7931372690120988,0.07614608505861421,6.160862756468361,8.334714508333331,0.9414356872217605,5.199076407886967,6.1681042565708895,0.682984952351347,5.170903999702937,6.666680643525993,0.553123035591061
yoru0511workout,db_shoulder_press,2,2,9.0,8.0,12,27.17576,14.625333000000001,12.550427,2.2646466666666667,1.21877775,1.0458689166666668,0.5396685340390301,0.2636316824053422,0.12401055408970962,-0.5298245614035089,2.106382978723404,0.2604017471906871,0.228176786839129,0.32521724186078105,0.21497572115418806,0.048017638399613684,-0.6011814727275799,-0.6011814727275799,-1.6011814727275802,0.031074153846153786,-0.30103086538461543,0.3321050192307693,-0.27255566388999597,-0.17103215209624684,0.09478427133137504,0.023409603270603638,-0.6019478383654284,0.22763151505709334,0.21778553639595002,0.16034697158668407,0.4783090738416412,217.40608,96.0,4.46864873299114,5.900847318376222,1.0164816239224717,0.11458697711673564,0.2276392605398817,0.05313613495422699,1.2613784437773177,1.67956098812332,0.2042057992851196,0.12838175912856883,0.2031391357370936,0.028848037849459277,4.611545412003218,6.504135128146048,1.009704887062173,0.47183198993981706,0.5903034833135666,0.07097946673581029,0.698608333229877,0.9863825592534056,0.13013026301350758,5.9765607035773245,7.547263469469259,0.9662352096472052,5.445143796366572,7.054040710612751,0.8631033892020237,5.412619605232513,6.861041476160103,0.7804153365244189
