recv_time,timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,roll,pitch,yaw
2026-03-11T20:33:53.925,227453,-144.0,937.0,16760.0,-141.0,-66.0,-161.0,1940.0,8940.0,-3342.0,3.1998995554213834,0.49149918701896333,-78.15576626762464
2026-03-11T20:33:53.928,227463,-95.0,940.0,16861.0,-165.0,-62.0,-146.0,1940.0,8940.0,-3342.0,1.8781064495192314,-0.038337063897952425,-79.26870855988392
2026-03-11T20:33:53.928,227473,-408.0,1270.0,18134.0,-166.0,-21.0,-178.0,1931.0,8932.0,-3352.0,0.9757096240479122,0.058478741432152814,-80.41804466484038
2026-03-11T20:33:53.928,227483,-973.0,1145.0,15961.0,-166.0,-21.0,-178.0,1931.0,8932.0,-3352.0,0.27321147042841043,0.5746982689338113,-81.36415710510485
2026-03-11T20:33:53.928,227493,-1241.0,1356.0,16523.0,-140.0,-62.0,-146.0,1927.0,8938.0,-3340.0,0.03688977116058345,0.819945753010546,-81.88544070799207
2026-03-11T20:33:53.928,227503,-1164.0,1048.0,15307.0,-133.0,9.0,-182.0,1927.0,8938.0,-3340.0,-0.2511548343585941,1.5956551659113773,-82.64236885602027
2026-03-11T20:33:53.928,227513,-576.0,890.0,15844.0,-174.0,-41.0,-137.0,1921.0,8943.0,-3347.0,-0.9499080774175288,1.3642772930908538,-82.86907888194523
2026-03-11T20:33:53.928,227523,-1420.0,1451.0,16450.0,-145.0,-47.0,-225.0,1921.0,8943.0,-3347.0,-0.9117615306662292,1.6983575966427669,-83.77950574660876
2026-03-11T20:33:53.928,227533,-736.0,1132.0,16365.0,-148.0,-48.0,-139.0,1932.0,8922.0,-3346.0,-1.1220169412552319,1.4884773810193186,-83.78208419346626
2026-03-11T20:33:53.928,227543,-1561.0,1419.0,15960.0,-171.0,-31.0,-199.0,1932.0,8922.0,-3346.0,-1.249454526881347,2.055652030106601,-84.3038536081835
2026-03-11T20:33:53.928,227553,-578.0,1018.0,16194.0,-146.0,-34.0,-208.0,1930.0,8942.0,-3343.0,-1.4481557641667124,1.7805461990895957,-84.77727405550044
2026-03-11T20:33:53.928,227563,-740.0,1277.0,17105.0,-146.0,-34.0,-191.0,1930.0,8942.0,-3343.0,-1.4726078702799321,1.6465031235025012,-85.0097688360354
2026-03-11T20:33:53.928,227573,-1044.0,1237.0,16230.0,-147.0,-38.0,-191.0,1937.0,8945.0,-3347.0,-1.4823904501441656,1.747179351069491,-85.19520645481163
2026-03-11T20:33:53.928,227583,-360.0,1203.0,17748.0,-130.0,-50.0,-188.0,1937.0,8945.0,-3347.0,-1.45037085925008,1.2296169421566787,-85.2821514090214
2026-03-11T20:33:53.928,227593,-389.0,958.0,16258.0,-116.0,-20.0,-194.0,1936.0,8939.0,-3342.0,-1.4138476652043859,1.0973463451493704,-85.39023746441981
2026-03-11T20:33:53.928,227603,-248.0,1161.0,17623.0,-111.0,-30.0,-231.0,1936.0,8939.0,-3342.0,-1.2652403784009396,0.7987768793706563,-85.75344571645017
2026-03-11T20:33:53.928,227613,-1308.0,1336.0,16054.0,-181.0,-48.0,-123.0,1920.0,8938.0,-3349.0,-1.5087635636598573,1.183403713992286,-85.22370107221907
