recv_time,timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,roll,pitch,yaw,ax_w,ay_w,az_w,vx,vy,vz,x,y,z,a_norm,g_norm,m_norm,stationary,bias_ready
2026-03-12T20:03:44.294,54401,-0.3142389678955078,0.9283516937255859,9.343970529174804,57.37804878048781,-45.60975609756098,2.073170731707317,1392.0,4286.0,-1596.0,5.673888607278465,1.9167091176380318,0.0,0.0,0.0,-0.41141885615502893,0.0,0.0,-0.004052475733127035,0.0,0.0,-4.048423257393908e-05,9.39523114384497,73.32658706102342,4780.656440280979,0,0
2026-03-12T20:03:44.311,54411,-0.33039982910156246,0.9187748870849609,9.369109646606445,67.24146341463415,-40.7219512195122,1.9414634146341465,1388.0,4277.0,-1587.0,6.335120109405875,1.516998067054819,0.019414634146341467,0.0,-0.12068389523593881,-0.38792425092750094,0.0,-0.0011887363680739974,-0.007812742468766013,0.0,-1.1875476317059234e-05,-0.0001184930456043376,9.419847499314534,78.63498581074634,4768.421332055295,0,0
2026-03-12T20:03:44.311,54421,-0.3094505645751953,0.9522937103271484,9.6779616607666,76.12068292682928,-36.27882926829269,1.5959024390243906,1388.0,4277.0,-1587.0,7.074177674959698,1.1642356136961811,0.035373658536585376,-0.11170808804531432,-0.24690656874397765,0.0,-0.001100324667246346,-0.0036029350246810673,-0.007695551331734523,-1.0992243425790996e-05,-4.7856921737306046e-05,-0.00019525311036276116,9.729623058983979,84.33895142174636,4768.421332055295,0,0
2026-03-12T20:03:44.312,54431,-0.3136404174804687,0.9624690673828125,9.651625442504882,84.24566243902439,-32.2057912195122,1.39993756097561,2765.0,8522.0,-3201.0,7.883306207249853,0.8573258811504204,0.04937303414634148,-0.1682622330291877,-0.3705497070439485,-0.11062135755574865,-0.0027412027925751495,-0.007198805613693744,-0.00866973843368263,-3.836586708019095e-05,-0.00011972513289636925,-0.00028166854420488786,9.70456545650312,90.2025745366477,9513.995480343681,0,0
2026-03-12T20:03:44.312,54441,-0.3112462158203125,0.958877764892578,9.604938510131836,92.03283871219512,-28.409815726829276,1.244040117073171,2765.0,8522.0,-3201.0,8.75709579670496,0.5923318408979019,0.06181343531707319,-0.21102716660307475,-0.5148396005946062,-0.16499182938969348,-0.004778702341726808,-0.01216199359534521,-0.01016486187666587,-8.606673760696158e-05,-0.00024110372378097154,-0.000382933845808575,9.6576997550287,96.32605393594302,9513.995480343681,0,0
2026-03-12T20:03:44.312,54451,-0.3363853332519531,0.9570821136474609,9.589376199340819,99.2360652737561,-25.102884127219518,1.0811022735609759,2759.0,8524.0,-3180.0,9.68870884552815,0.3661703789894008,0.07262445805268294,-0.27408907597376614,-0.6707623107659715,-0.19102468190119026,-0.0074067992049425034,-0.01858657245245985,-0.011893982065242607,-0.00015997459492673023,-0.00042654247885726447,-0.0005013717927945401,9.642888423972098,102.36757408792927,9507.0004207426,0,0
2026-03-12T20:03:44.312,54461,-0.27952304382324217,0.948103857421875,9.598953005981445,26.599619076245887,-24.723921689724882,1.1507116526517076,2759.0,8524.0,-3180.0,9.889997944018674,0.1420459668026865,0.08413157457920002,-0.2546250202078636,-0.7150488644608606,-0.18683689952637117,-0.009803753665915823,-0.025351005180612427,-0.013555915794598725,-0.0002577541194543026,-0.0006793724781327253,-0.0006362940197897868,9.649711543228982,36.33367826175298,9507.0004207426,0,0
2026-03-12T20:03:44.312,54471,-0.34177228698730466,0.9552864624023437,9.54448491821289,104.24238125746325,-20.277715271620064,0.9025571594639614,2759.0,8525.0,-3157.0,10.8541690349469,-0.029211150889875623,0.09315714617383963,-0.3452456639995756,-0.8596875320781604,-0.25320477568045696,-0.013057367151322904,-0.03343866229387312,-0.015846644098132245,-0.0003879394631765641,-0.001012745341970385,-0.0007939657003103381,9.598258846030097,106.20016194097501,9500.229207761253,0,0
2026-03-12T20:03:44.312,54481,-0.3711012573242187,0.9403227020263671,9.590573300170897,110.07372246418325,-17.553059025500218,0.8937672208531859,2759.0,8525.0,-3157.0,11.859579005979253,-0.16859029475106777,0.1020948183823715,-0.39741275558067773,-1.0514543579877478,-0.228679129932841,-0.016776022286522738,-0.04329390778564434,-0.017861433866498744,-0.0005551439863557497,-0.0014442387354070014,-0.0009716074589363503,9.643703601474108,111.46808098339096,9500.229207761253,0,0
2026-03-12T20:03:44.312,54491,-0.35194764404296874,0.9540893615722655,9.509170443725585,115.90197100851199,-15.104911864435813,0.7929975505020043,2761.0,8517.0,-3215.0,12.909262497570968,-0.28320907813423857,0.11002479388739154,-0.3965174908431641,-1.1952106354084,-0.3265275536231016,-0.020430079237030063,-0.05441732392763242,-0.020809808761688812,-0.0007586853339473243,-0.0019864235627086425,-0.0011785258410066852,9.563392503805176,116.8847898197427,9513.077052142487,0,0
