recv_time,timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,roll,pitch,yaw
2026-03-11T20:31:16.535,71263,-932.0,950.0,15043.0,-153.0,-27.0,-150.0,1933.0,8931.0,-3333.0,3.6135612851594128,3.5382394705875675,-79.30964831880499
2026-03-11T20:31:16.544,71273,-185.0,751.0,15295.0,-123.0,-39.0,-197.0,1933.0,8931.0,-3333.0,2.392110524404988,3.0991177014848135,-81.16943236387897
2026-03-11T20:31:16.558,71283,-896.0,1132.0,16238.0,-151.0,-14.0,-182.0,1933.0,8948.0,-3341.0,0.9442245135557841,2.962949380506666,-82.78762094891547
2026-03-11T20:31:16.599,71293,-621.0,753.0,15089.0,-140.0,-35.0,-144.0,1933.0,8948.0,-3341.0,-0.3895217165803729,2.6077663592592413,-83.95256860152399
2026-03-11T20:31:16.605,71303,-114.0,827.0,16558.0,-95.0,-17.0,-171.0,1924.0,8927.0,-3344.0,-1.2555453081129748,2.3968905880002667,-85.3100573585634
2026-03-11T20:31:16.605,71313,-462.0,955.0,16183.0,-98.0,3.0,-160.0,1924.0,8927.0,-3344.0,-2.123289343159712,2.4110012690648093,-86.49191791466244
2026-03-11T20:31:16.605,71323,-470.0,783.0,15171.0,-98.0,3.0,-160.0,1927.0,8936.0,-3335.0,-2.9821334178660366,2.427623397342438,-87.61089024071178
2026-03-11T20:31:16.605,71333,-71.0,955.0,16804.0,-138.0,-38.0,-219.0,1927.0,8936.0,-3335.0,-4.209836388971143,2.0115048054073292,-89.22112644094656
2026-03-11T20:31:16.615,71343,-500.0,1269.0,17560.0,-152.0,-53.0,-176.0,1947.0,8943.0,-3344.0,-5.532572044493961,1.4844096719686886,-90.32018196318138
2026-03-11T20:31:16.624,71353,-1192.0,1242.0,15546.0,-207.0,-43.0,-204.0,1947.0,8943.0,-3344.0,-7.3591652269127295,1.1207362990044312,-91.61362676947782
2026-03-11T20:31:16.670,71363,-1587.0,1377.0,15429.0,-181.0,-7.0,-104.0,1926.0,8941.0,-3346.0,-8.883782037724231,1.1467136383443604,-91.8906544441247
2026-03-11T20:31:16.677,71373,-1170.0,1236.0,15936.0,-170.0,-4.0,-154.0,1926.0,8941.0,-3346.0,-10.283406484042272,1.16830972357154,-92.62047407048512
2026-03-11T20:31:16.688,71383,-868.0,1072.0,15951.0,-127.0,-51.0,-181.0,1928.0,8946.0,-3328.0,-11.245441791760058,0.7072990445714112,-93.55494227906543
2026-03-11T20:31:16.688,71393,-531.0,1125.0,17246.0,-138.0,13.0,-162.0,1928.0,8946.0,-3328.0,-12.2982877558156,0.8557496143845451,-94.25766702413019
2026-03-11T20:31:16.688,71403,-785.0,1071.0,16320.0,-138.0,13.0,-189.0,1924.0,8943.0,-3339.0,-13.3296289661369,1.020993239141159,-95.17838946226372
2026-03-11T20:31:16.688,71413,-32.0,799.0,16741.0,-148.0,-25.0,-189.0,1924.0,8943.0,-3339.0,-14.458786586528893,0.7577612700319344,-96.03916973412035
2026-03-11T20:31:16.694,71423,-427.0,1170.0,17580.0,-84.0,-38.0,-174.0,1921.0,8933.0,-3345.0,-14.916659148075738,0.39797227624503884,-96.70374727443102
2026-03-11T20:31:16.704,71433,-1510.0,1337.0,15683.0,-97.0,-20.0,-196.0,1921.0,8933.0,-3345.0,-15.4714705297061,0.30361039435566867,-97.53760575344698
2026-03-11T20:31:16.714,71443,-648.0,1037.0,16144.0,-158.0,-44.0,-166.0,1924.0,8936.0,-3325.0,-16.63693491555484,-0.08778531612881416,-98.02657107484195
2026-03-11T20:31:16.724,71453,-1451.0,1261.0,15225.0,-163.0,-52.0,-210.0,1924.0,8936.0,-3325.0,-17.80690269176531,-0.4871177047092892,-98.89038364149532
2026-03-11T20:31:16.734,71463,-514.0,869.0,15429.0,-119.0,-27.0,-147.0,1923.0,8938.0,-3328.0,-18.552491912566914,-0.7038748974718528,-99.10139031748439
2026-03-11T20:31:16.745,71473,-197.0,1152.0,17613.0,-118.0,-27.0,-173.0,1923.0,8938.0,-3328.0,-19.262998655660542,-0.9416082837846558,-99.53693519424552
2026-03-11T20:31:16.754,71483,-896.0,1231.0,16276.0,-167.0,-28.0,-167.0,1939.0,8951.0,-3349.0,-20.427834532474513,-1.1343357543190913,-99.87192756582793
2026-03-11T20:31:16.764,71493,-93.0,793.0,16099.0,-167.0,-28.0,-167.0,1939.0,8951.0,-3349.0,-21.599478240046263,-1.3794374536202598,-100.17187220934456
2026-03-11T20:31:16.775,71503,-113.0,1073.0,17437.0,-185.0,10.0,-168.0,1931.0,8951.0,-3351.0,-22.910062629378544,-1.2464367535690841,-100.45603590889662
2026-03-11T20:31:16.784,71513,-475.0,1233.0,17478.0,-157.0,-27.0,-194.0,1931.0,8951.0,-3351.0,-23.909755517571867,-1.455050257423923,-100.95590037821353
2026-03-11T20:31:16.794,71523,-690.0,1489.0,18149.0,-139.0,-34.0,-155.0,1951.0,8943.0,-3331.0,-24.699956045268433,-1.7157497683386493,-101.03690639714054
2026-03-11T20:31:16.804,71533,-893.0,1207.0,16485.0,-155.0,-23.0,-204.0,1951.0,8943.0,-3331.0,-25.641204637217466,-1.8449858504576855,-101.56342090116586
2026-03-11T20:31:16.815,71543,-1197.0,1070.0,14965.0,-178.0,-56.0,-160.0,1932.0,8932.0,-3338.0,-26.790986583202496,-2.265654841216279,-101.62557797584037
2026-03-11T20:31:16.824,71553,-962.0,958.0,15164.0,-166.0,-30.0,-202.0,1932.0,8932.0,-3338.0,-27.809668636879653,-2.441886525535911,-102.0638932065267
2026-03-11T20:31:16.834,71563,-1183.0,870.0,14252.0,-200.0,-16.0,-167.0,1931.0,8948.0,-3336.0,-29.14361061414808,-2.455124122997188,-102.12765077448034
2026-03-11T20:31:16.844,71573,-859.0,1095.0,16112.0,-200.0,-16.0,-156.0,1931.0,8948.0,-3336.0,-30.44297952331946,-2.5019259444447486,-102.05949168407047
2026-03-11T20:31:16.854,71583,-770.0,1169.0,16739.0,-122.0,-10.0,-156.0,1929.0,8935.0,-3351.0,-30.94982245472675,-2.4973398375237736,-101.98311964677042
2026-03-11T20:31:16.866,71593,-1290.0,1332.0,16288.0,-124.0,-33.0,-186.0,1929.0,8935.0,-3351.0,-31.452523391863267,-2.680526328695322,-102.18186527066858
2026-03-11T20:31:16.886,71603,-1483.0,1197.0,14990.0,-135.0,-72.0,-128.0,1926.0,8940.0,-3336.0,-32.05516161101065,-3.219871335973025,-101.7995471134257
2026-03-11T20:31:16.902,71613,-960.0,1057.0,15402.0,-196.0,-71.0,-182.0,1926.0,8940.0,-3336.0,-33.25634022471676,-3.7801087209248934,-101.91220617286213
2026-03-11T20:31:16.909,71623,-1298.0,1081.0,14581.0,-122.0,-37.0,-125.0,1941.0,8947.0,-3337.0,-33.702013153489474,-3.9656423765168163,-101.45833168072431
2026-03-11T20:31:16.909,71633,-315.0,728.0,15213.0,-131.0,-22.0,-178.0,1941.0,8947.0,-3337.0,-34.25697826517213,-4.078232728726144,-101.51564757138394
2026-03-11T20:31:16.914,71643,-788.0,1124.0,16087.0,-132.0,-39.0,-208.0,1940.0,8936.0,-3336.0,-34.785503392172814,-4.3229179591534095,-101.83651444275358
2026-03-11T20:31:16.935,71653,-717.0,938.0,15380.0,-154.0,-36.0,-137.0,1940.0,8936.0,-3336.0,-35.529192342151774,-4.535975689518329,-101.44422581407224
2026-03-11T20:31:16.938,71663,-495.0,1072.0,16598.0,-154.0,-36.0,-137.0,1930.0,8945.0,-3345.0,-36.25390093350822,-4.7639628019131335,-101.05284009182591
2026-03-11T20:31:16.944,71673,-941.0,1428.0,17497.0,-186.0,-22.0,-176.0,1930.0,8945.0,-3345.0,-37.258306991057715,-4.822918417452433,-101.0234905162109
2026-03-11T20:31:16.955,71683,-1262.0,1306.0,16170.0,-187.0,-74.0,-128.0,1934.0,8948.0,-3344.0,-38.25338931976604,-5.362695645689583,-100.4989164142852
2026-03-11T20:31:16.990,71693,-532.0,750.0,15076.0,-134.0,-43.0,-200.0,1934.0,8948.0,-3344.0,-38.74456154736182,-5.636471461979783,-100.66434552301965
2026-03-11T20:31:16.997,71703,-316.0,1040.0,16915.0,-181.0,-46.0,-164.0,1934.0,8939.0,-3328.0,-39.67310354749421,-5.953177270913533,-100.44584204801362
2026-03-11T20:31:16.997,71713,-1085.0,1426.0,17224.0,-198.0,-45.0,-176.0,1934.0,8939.0,-3328.0,-40.72538533614647,-6.203268909350493,-100.3128821184116
2026-03-11T20:31:16.997,71723,-689.0,1029.0,16157.0,-137.0,-39.0,-175.0,1931.0,8950.0,-3335.0,-41.180595487786725,-6.412665257051433,-100.15923538090792
2026-03-11T20:31:17.004,71733,-623.0,1346.0,17899.0,-144.0,-75.0,-165.0,1931.0,8950.0,-3335.0,-41.68217291925678,-6.979654998697,-99.88930448879482
2026-03-11T20:31:17.014,71743,-754.0,1090.0,16214.0,-159.0,-44.0,-184.0,1940.0,8933.0,-3324.0,-42.32981004153264,-7.218131472538692,-99.78026116689274
2026-03-11T20:31:17.024,71753,-1395.0,1351.0,15982.0,-159.0,-44.0,-184.0,1940.0,8933.0,-3324.0,-42.9447763631866,-7.405552448208707,-99.64983967585495
2026-03-11T20:31:17.037,71763,-849.0,1040.0,15741.0,-169.0,-23.0,-165.0,1933.0,8945.0,-3333.0,-43.66648064082964,-7.4212296692297635,-99.3202577698603
2026-03-11T20:31:17.044,71773,-523.0,733.0,15101.0,-157.0,1.0,-188.0,1933.0,8945.0,-3333.0,-44.27617210073395,-7.223380516730055,-99.20457708941444
2026-03-11T20:31:17.054,71783,-481.0,1079.0,16783.0,-131.0,-25.0,-130.0,1922.0,8940.0,-3348.0,-44.60087757024264,-7.291147615076486,-98.52905175887194
2026-03-11T20:31:17.064,71793,-160.0,869.0,16332.0,-200.0,-9.0,-183.0,1922.0,8940.0,-3348.0,-45.60794509770988,-7.22231466618442,-98.34776305006969
2026-03-11T20:31:17.086,71803,-700.0,1178.0,16525.0,-143.0,-31.0,-206.0,1934.0,8934.0,-3344.0,-46.01563648665375,-7.333278969053018,-98.36691941098083
2026-03-11T20:31:17.086,71813,-1477.0,1409.0,15832.0,-106.0,-22.0,-208.0,1934.0,8934.0,-3344.0,-46.03240872205825,-7.296034343966804,-98.40405473225447
2026-03-11T20:31:17.094,71823,-781.0,1116.0,16169.0,-158.0,-16.0,-212.0,1926.0,8956.0,-3333.0,-46.58119358440665,-7.2517373440079185,-98.46424075931161
2026-03-11T20:31:17.105,71833,-322.0,748.0,15266.0,-158.0,-16.0,-138.0,1926.0,8956.0,-3333.0,-47.141867268813485,-7.239364762680541,-97.7912166322169
2026-03-11T20:31:17.114,71843,-489.0,1226.0,17598.0,-153.0,-27.0,-138.0,1921.0,8943.0,-3348.0,-47.61872619395262,-7.327420750321819,-97.12080471301861
2026-03-11T20:31:17.124,71853,-1493.0,1088.0,14662.0,-150.0,-13.0,-175.0,1921.0,8943.0,-3348.0,-48.051474075284816,-7.192303689297848,-96.81528506432105
2026-03-11T20:31:17.134,71863,-563.0,1121.0,16962.0,-135.0,-29.0,-146.0,1934.0,8939.0,-3347.0,-48.33782225934738,-7.294719228040481,-96.22481014917622
2026-03-11T20:31:17.144,71873,-838.0,1217.0,16749.0,-134.0,-53.0,-163.0,1934.0,8939.0,-3347.0,-48.60114845003084,-7.611089580964903,-95.80500169044319
2026-03-11T20:31:17.154,71883,-189.0,1160.0,18076.0,-141.0,-76.0,-179.0,1935.0,8941.0,-3335.0,-48.937488778129335,-8.191711293660788,-95.53313627098478
2026-03-11T20:31:17.164,71893,-1036.0,1412.0,17141.0,-102.0,-76.0,-194.0,1935.0,8941.0,-3335.0,-48.864156178134934,-8.703735164860369,-95.4125750708444
2026-03-11T20:31:17.174,71903,-1234.0,1106.0,15058.0,-125.0,-72.0,-143.0,1924.0,8942.0,-3337.0,-49.02785718938153,-9.141812899854774,-94.80200559608788
2026-03-11T20:31:17.184,71913,-575.0,940.0,15725.0,-170.0,-38.0,-120.0,1924.0,8942.0,-3337.0,-49.64488157958078,-9.289568342666472,-93.96580871692761
2026-03-11T20:31:17.194,71923,-498.0,1092.0,16578.0,-170.0,-38.0,-120.0,1935.0,8929.0,-3333.0,-50.24261088108588,-9.441838606188728,-93.12633994139028
2026-03-11T20:31:17.204,71933,-1108.0,1367.0,16579.0,-191.0,-1.0,-163.0,1935.0,8929.0,-3333.0,-51.015286928804855,-9.18659011383775,-92.69325371908866
2026-03-11T20:31:17.214,71943,-782.0,1102.0,16145.0,-157.0,-59.0,-152.0,1924.0,8939.0,-3335.0,-51.45548621699587,-9.525726575560554,-92.15100795509568
2026-03-11T20:31:17.225,71953,-1509.0,1354.0,15745.0,-128.0,-36.0,-212.0,1924.0,8939.0,-3335.0,-51.582474692087374,-9.578922155905552,-92.19673480957604
2026-03-11T20:31:17.234,71963,-407.0,930.0,16167.0,-144.0,-74.0,-188.0,1938.0,8936.0,-3330.0,-51.89617944264338,-10.08374926140073,-91.97853374753525
2026-03-11T20:31:17.244,71973,-1088.0,1367.0,16649.0,-188.0,-62.0,-237.0,1938.0,8936.0,-3330.0,-52.60677870579433,-10.415145942031296,-92.18371376904793
2026-03-11T20:31:17.256,71983,-1034.0,1487.0,17530.0,-197.0,-32.0,-184.0,1922.0,8947.0,-3320.0,-53.38827182098275,-10.453170912435828,-91.8341968601492
2026-03-11T20:31:17.264,71993,-1335.0,1170.0,15180.0,-170.0,-14.0,-194.0,1922.0,8947.0,-3320.0,-53.89835909995351,-10.281084675264893,-91.56120980117724
2026-03-11T20:31:17.275,72003,-1368.0,1542.0,16998.0,-170.0,-14.0,-220.0,1913.0,8940.0,-3332.0,-54.38272216518033,-10.121012703799716,-91.50966835690308
2026-03-11T20:31:17.284,72013,-1024.0,1216.0,16059.0,-140.0,-13.0,-220.0,1913.0,8940.0,-3332.0,-54.5804633669766,-9.973229822838448,-91.44668176798575
2026-03-11T20:31:17.294,72023,-336.0,813.0,15882.0,-138.0,-66.0,-104.0,1932.0,8957.0,-3342.0,-54.7826458073016,-10.396357509600636,-90.25432367749514
2026-03-11T20:31:17.304,72033,-559.0,1203.0,17269.0,-179.0,-29.0,-198.0,1932.0,8957.0,-3342.0,-55.361494415156656,-10.435639440114045,-89.96631243403611
2026-03-11T20:31:17.314,72043,-998.0,1417.0,17411.0,-145.0,-50.0,-163.0,1943.0,8953.0,-3345.0,-55.58220889903106,-10.651530217769068,-89.33130696488165
2026-03-11T20:31:17.324,72053,-1309.0,1397.0,16287.0,-112.0,-7.0,-190.0,1943.0,8953.0,-3345.0,-55.47011502333749,-10.415533721067954,-88.99633403970289
2026-03-11T20:31:17.334,72063,-412.0,847.0,15680.0,-132.0,-36.0,-159.0,1932.0,8955.0,-3346.0,-55.59247291953712,-10.529964258835157,-88.3774000465349
2026-03-11T20:31:17.344,72073,-294.0,1113.0,17348.0,-169.0,-18.0,-183.0,1932.0,8955.0,-3346.0,-56.06340528950222,-10.476386607118943,-87.97690121809092
2026-03-11T20:31:17.354,72083,-62.0,1082.0,17736.0,-164.0,-33.0,-209.0,1921.0,8955.0,-3349.0,-56.479516145523306,-10.586260530435807,-87.80863908787789
2026-03-11T20:31:17.364,72093,-986.0,1437.0,17115.0,-164.0,-33.0,-209.0,1921.0,8955.0,-3349.0,-56.86113823569787,-10.63222239429106,-87.61322202263554
2026-03-11T20:31:17.390,72103,-873.0,1486.0,17909.0,-126.0,-74.0,-149.0,1936.0,8940.0,-3330.0,-56.8638503910661,-11.089153674519265,-86.85337300835383
2026-03-11T20:31:17.395,72113,-738.0,1179.0,16784.0,-155.0,-50.0,-192.0,1936.0,8940.0,-3330.0,-57.165210010770934,-11.307140231307631,-86.5106334945374
2026-03-11T20:31:17.398,72123,-173.0,652.0,15503.0,-155.0,-9.0,-131.0,1929.0,8948.0,-3332.0,-57.49274113694217,-11.156421828247819,-85.57996275470666
2026-03-11T20:31:17.406,72133,-977.0,1042.0,15569.0,-140.0,5.0,-196.0,1929.0,8948.0,-3332.0,-57.63830683071817,-10.812637913341902,-85.30130260856542
2026-03-11T20:31:17.414,72143,-1454.0,1107.0,14805.0,-142.0,8.0,-150.0,1942.0,8944.0,-3328.0,-57.79161739771527,-10.406114758615825,-84.58209042843373
2026-03-11T20:31:17.425,72153,-837.0,991.0,15546.0,-126.0,-3.0,-210.0,1942.0,8944.0,-3328.0,-57.79763587430211,-10.165880244506718,-84.46969448419105
2026-03-11T20:31:17.434,72163,-537.0,950.0,16123.0,-134.0,11.0,-212.0,1927.0,8934.0,-3346.0,-57.88744145224313,-9.816676363294498,-84.36758183609724
2026-03-11T20:31:17.447,72173,-476.0,1276.0,17768.0,-139.0,-42.0,-139.0,1927.0,8934.0,-3346.0,-58.00974030531175,-10.00133020311683,-83.56341448735876
2026-03-11T20:31:17.454,72183,-919.0,1261.0,16503.0,-139.0,-42.0,-139.0,1934.0,8933.0,-3343.0,-58.12435550102132,-10.149341916492503,-82.78513325515696
2026-03-11T20:31:17.464,72193,-1219.0,997.0,14513.0,-188.0,-57.0,-225.0,1934.0,8933.0,-3343.0,-58.725670879091666,-10.409155556543936,-82.79870717207584
2026-03-11T20:31:17.474,72203,-530.0,1026.0,16248.0,-90.0,-34.0,-144.0,1926.0,8938.0,-3329.0,-58.36089315631532,-10.496880838761752,-82.09436280907764
2026-03-11T20:31:17.492,72213,-144.0,1144.0,17775.0,-147.0,-24.0,-211.0,1926.0,8938.0,-3329.0,-58.56062568013735,-10.512879224339988,-82.04094555169465
2026-03-11T20:31:17.500,72223,-841.0,1120.0,16112.0,-162.0,2.0,-139.0,1929.0,8936.0,-3330.0,-58.897484603061194,-10.223405979741802,-81.26906085109849
2026-03-11T20:31:17.504,72233,-327.0,1127.0,17457.0,-91.0,-8.0,-234.0,1929.0,8936.0,-3330.0,-58.5374586910132,-10.075919952411292,-81.47721358063333
2026-03-11T20:31:17.514,72243,-766.0,1307.0,17342.0,-87.0,-62.0,-173.0,1935.0,8939.0,-3337.0,-58.13310921705888,-10.431561946830717,-81.12919124489149
2026-03-11T20:31:17.524,72253,-780.0,1203.0,16650.0,-150.0,-72.0,-129.0,1935.0,8939.0,-3337.0,-58.357795674809125,-10.875026665880293,-80.3554804911519
2026-03-11T20:31:17.534,72263,-1111.0,1449.0,17116.0,-150.0,-72.0,-176.0,1924.0,8926.0,-3336.0,-58.563860026734616,-11.289112932855797,-80.04523879659862
2026-03-11T20:31:17.544,72273,-919.0,1354.0,16963.0,-165.0,-15.0,-176.0,1924.0,8926.0,-3336.0,-58.918308461575876,-11.14850559745298,-79.71390834201557
