recv_time,timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,roll,pitch,yaw
2026-03-11T17:36:49.350,212181,-999.0,1025.0,15703.0,-167.0,-186.0,245.0,1223.0,619.0,-1627.0,3.7346353295426358,3.6324516972735625,-33.101080648509495
2026-03-11T17:36:49.351,212191,-934.0,1107.0,15593.0,2942.0,276.0,-9.0,1117.0,563.0,-1611.0,32.57275879852926,6.332987867256278,-34.35087303902768
2026-03-11T17:36:49.351,212201,-939.0,1132.0,16100.0,2966.0,236.0,-5.0,1117.0,563.0,-1611.0,61.06854121282582,8.58572166761226,-35.906493254614965
2026-03-11T17:36:49.351,212211,-959.0,1131.0,16144.0,2944.0,211.0,-53.0,2218.0,1107.0,-3109.0,88.77851883112847,10.549632167263256,-37.87410358765124
2026-03-11T17:36:49.351,212221,-940.0,1145.0,16047.0,2887.0,222.0,-67.0,2218.0,1107.0,-3109.0,115.3771745177131,12.581118619209745,-39.6759200331651
2026-03-11T17:36:49.351,212231,-971.0,1129.0,16022.0,2965.0,238.0,15.0,2230.0,1122.0,-3255.0,142.20724541678376,14.731087522329249,-39.86384640398379
2026-03-11T17:36:49.352,212241,-996.0,1132.0,16037.0,-11917.0,-809.0,-115.0,2230.0,1122.0,-3255.0,22.65725304792122,6.57916718522285,-41.57565873362758
2026-03-11T17:36:49.352,212251,-945.0,1147.0,15920.0,15080.0,1081.0,143.0,2224.0,1122.0,-3225.0,170.0705262032439,17.109149618893305,-37.06903046374275
2026-03-11T17:36:49.352,212261,-957.0,1128.0,16027.0,2944.0,257.0,39.0,2224.0,1122.0,-3225.0,195.6008338555711,19.35374184146721,-31.652460760855647
2026-03-11T17:36:49.352,212271,-997.0,1090.0,16084.0,2962.0,247.0,38.0,2227.0,1133.0,-3255.0,220.79395641570503,21.45804625114395,-25.942239128034522
2026-03-11T17:36:49.352,212281,-992.0,1104.0,15923.0,2941.0,221.0,14.0,2227.0,1133.0,-3255.0,245.27920087433844,23.26581319489143,-20.551587808999933
2026-03-11T17:36:49.352,212291,-895.0,1133.0,15723.0,2917.0,210.0,-3.0,2228.0,1115.0,-3223.0,269.0426490959385,24.92348738935344,-15.53687752655539
2026-03-11T17:36:49.352,212301,-930.0,1111.0,16031.0,2811.0,256.0,103.0,2228.0,1115.0,-3223.0,291.288884982366,27.000062220690708,-9.74282792224875
2026-03-11T17:36:49.352,212311,-1024.0,1108.0,15740.0,2621.0,198.0,541.0,2225.0,1118.0,-3202.0,311.22943990539227,28.474722850710695,-0.17365475411579379
2026-03-11T17:36:49.352,212321,-893.0,1098.0,15838.0,2350.0,166.0,567.0,2225.0,1118.0,-3202.0,328.1141670156228,29.59641643268531,8.832723766147309
2026-03-11T17:36:49.352,212331,-1026.0,1145.0,15909.0,2350.0,166.0,567.0,2237.0,1120.0,-3239.0,344.6642153665786,30.704898180469197,13.340098085701598
2026-03-11T17:36:49.352,212341,-1069.0,1130.0,15741.0,2075.0,189.0,495.0,2237.0,1120.0,-3239.0,358.1880520887202,32.02050329079088,13.386208331193096
2026-03-11T17:36:49.355,212351,-887.0,1019.0,15460.0,1643.0,196.0,476.0,2236.0,1107.0,-3261.0,367.20111157827216,33.366424954587224,12.871666903775672
2026-03-11T17:36:49.355,212361,-1024.0,1107.0,15877.0,972.0,204.0,433.0,2236.0,1107.0,-3261.0,369.4624574980862,34.77192273769904,11.80364585006835
2026-03-11T17:36:49.355,212371,-758.0,1123.0,16462.0,245.0,149.0,325.0,2224.0,1118.0,-3252.0,364.5522591655696,35.58928913755905,9.632550956104678
2026-03-11T17:36:49.355,212381,-1037.0,930.0,14600.0,-307.0,118.0,103.0,2224.0,1118.0,-3252.0,354.32550875150815,36.114994501255985,5.157840616350404
2026-03-11T17:36:49.355,212391,-1606.0,1497.0,16265.0,-764.0,95.0,-86.0,2234.0,1123.0,-3158.0,339.85697018931165,36.43600467878557,9.370886354816857
2026-03-11T17:36:49.355,212401,-585.0,932.0,15891.0,-432.0,-3.0,-103.0,2234.0,1123.0,-3158.0,328.8933613185856,35.71997819885729,12.506640955412951
2026-03-11T17:36:49.383,212411,-1039.0,1008.0,14946.0,-74.0,-40.0,-165.0,2226.0,1123.0,-3108.0,321.6674609842985,34.69293152715076,14.696112594523001
2026-03-11T17:36:49.383,212421,-1140.0,1202.0,15917.0,-74.0,-40.0,-165.0,2226.0,1123.0,-3108.0,314.5952836402461,33.68877339085131,16.70398171988866
2026-03-11T17:36:49.383,212431,-777.0,766.0,14413.0,-149.0,-24.0,-153.0,2227.0,1115.0,-3279.0,306.90402208764584,32.84142729898616,18.808938298761138
2026-03-11T17:36:49.383,212441,-986.0,1145.0,15909.0,-166.0,-28.0,-162.0,2227.0,1115.0,-3279.0,299.22147333716117,31.98094647504714,20.67980494132819
2026-03-11T17:36:49.388,212451,-141.0,974.0,17237.0,-109.0,-36.0,-160.0,2244.0,1113.0,-3142.0,292.2335265960574,30.9978860869021,22.348221790728154
2026-03-11T17:36:49.398,212461,-1198.0,1308.0,16468.0,-152.0,-62.0,-167.0,2244.0,1113.0,-3142.0,284.9900817603785,29.853283525807036,23.825800161264226
2026-03-11T17:36:49.408,212471,-531.0,747.0,15119.0,-143.0,-3.0,-174.0,2232.0,1126.0,-3224.0,277.94545155336004,29.26699847208959,25.196067434559843
2026-03-11T17:36:49.418,212481,-1001.0,1057.0,15558.0,-149.0,-2.0,-166.0,2232.0,1126.0,-3224.0,271.0040758003358,28.73551623051713,26.55973204431753
2026-03-11T17:36:49.428,212491,-1306.0,1248.0,15729.0,-145.0,-6.0,-159.0,2229.0,1116.0,-3197.0,264.2537256018922,28.196639007703087,27.894554962627293
2026-03-11T17:36:49.438,212501,-772.0,1125.0,16273.0,-145.0,-6.0,-144.0,2229.0,1116.0,-3197.0,257.62674573310045,27.628099204281185,29.282348535844587
2026-03-11T17:36:49.451,212511,-775.0,943.0,15459.0,-138.0,-11.0,-144.0,2223.0,1125.0,-3188.0,251.1916252359944,27.025030585624414,30.572309208592905
2026-03-11T17:36:49.457,212521,-996.0,1151.0,15825.0,-126.0,-16.0,-160.0,2223.0,1125.0,-3188.0,245.016192125395,26.399567784482397,31.6114693141021
2026-03-11T17:36:49.485,212531,-712.0,1138.0,16581.0,-69.0,-10.0,-184.0,2236.0,1103.0,-3206.0,239.51819250632894,25.822637380776403,32.33234011190258
2026-03-11T17:36:49.494,212541,-870.0,1072.0,15884.0,-111.0,-28.0,-171.0,2236.0,1103.0,-3206.0,233.71724859574363,25.094344154938916,33.08924011511067
2026-03-11T17:36:49.494,212551,-1095.0,1320.0,16730.0,-106.0,-18.0,-166.0,2229.0,1121.0,-3200.0,228.0943296530049,24.490720716085747,33.80669670676413
2026-03-11T17:36:49.499,212561,-954.0,1033.0,15477.0,-168.0,-41.0,-146.0,2229.0,1121.0,-3200.0,221.9624130109275,23.66949490195528,34.600397279370746
2026-03-11T17:36:49.507,212571,-1161.0,1408.0,16968.0,-148.0,-18.0,-161.0,2234.0,1116.0,-3171.0,216.16763516373808,23.097722563662558,35.116731299856745
2026-03-11T17:36:49.518,212581,-738.0,985.0,15835.0,-203.0,-30.0,-182.0,2234.0,1116.0,-3171.0,209.92607124603174,22.39503280095489,35.295964580542666
2026-03-11T17:36:49.528,212591,-874.0,1015.0,15602.0,-203.0,-30.0,-182.0,2226.0,1113.0,-3109.0,203.81259333014748,21.717122563162555,35.300660250562785
2026-03-11T17:36:49.536,212601,-1146.0,1133.0,15727.0,-169.0,-23.0,-167.0,2226.0,1113.0,-3109.0,198.16255280906896,21.14051902067999,35.281504732228846
2026-03-11T17:36:49.548,212611,-685.0,1234.0,17175.0,-169.0,-56.0,-146.0,2226.0,1129.0,-3239.0,192.62529296780005,20.214470289593052,35.29907970534461
2026-03-11T17:36:49.583,212621,-995.0,1029.0,15422.0,-159.0,-28.0,-163.0,2226.0,1129.0,-3239.0,187.29093271671005,19.609447644995914,34.874217270478226
2026-03-11T17:36:49.583,212631,-350.0,1146.0,17738.0,-137.0,-34.0,-161.0,2238.0,1127.0,-3154.0,182.27644554685006,18.90661953914946,34.06607476256714
2026-03-11T17:36:49.583,212641,-1358.0,1130.0,15124.0,-148.0,-43.0,-124.0,2238.0,1127.0,-3154.0,177.26597571551437,18.209421213310968,33.1738282062253
2026-03-11T17:36:49.588,212651,-871.0,1329.0,17251.0,-142.0,-6.0,-145.0,2235.0,1121.0,-3137.0,172.41716237772673,17.844070282797315,31.550416851879827
2026-03-11T17:36:49.597,212661,-861.0,1034.0,15705.0,-152.0,27.0,-110.0,2235.0,1121.0,-3137.0,167.55455622706967,17.814413615707277,29.656491592415602
2026-03-11T17:36:49.608,212671,-1492.0,1428.0,16308.0,-105.0,-15.0,-153.0,2244.0,1130.0,-3165.0,163.2745512139177,17.415276460590118,26.767729222462307
2026-03-11T17:36:49.618,212681,-1043.0,1066.0,15677.0,-105.0,-15.0,-153.0,2244.0,1130.0,-3165.0,159.0578600583998,16.995922309673716,23.37262353792574
2026-03-11T17:36:49.631,212691,-173.0,805.0,16269.0,-102.0,-17.0,-157.0,2234.0,1134.0,-3224.0,154.93375725046312,16.501573862547588,19.502130301313024
2026-03-11T17:36:49.638,212701,-1196.0,1238.0,16066.0,-132.0,-11.0,-139.0,2234.0,1134.0,-3224.0,150.6296089314839,16.148639877784156,15.517970405871955
2026-03-11T17:36:49.648,212711,-416.0,995.0,16636.0,-154.0,-12.0,-149.0,2235.0,1115.0,-3160.0,146.1762724723284,15.736664804220588,11.303056347021586
2026-03-11T17:36:49.658,212721,-1149.0,1083.0,15618.0,-107.0,-25.0,-110.0,2235.0,1115.0,-3160.0,142.28348132694768,15.260882848857934,7.423123700789059
2026-03-11T17:36:49.667,212731,-1321.0,1065.0,14945.0,-104.0,-12.0,-143.0,2234.0,1120.0,-3155.0,138.50013331799167,14.938836769099321,3.2295887075322076
2026-03-11T17:36:49.677,212741,-875.0,1105.0,16258.0,-133.0,-8.0,-160.0,2234.0,1120.0,-3155.0,134.50449497325636,14.623131829449413,-1.088755182471251
2026-03-11T17:36:49.688,212751,-1156.0,1026.0,14842.0,-127.0,-6.0,-178.0,2241.0,1117.0,-3119.0,130.64889427734306,14.360730168809303,-5.469158739026914
2026-03-11T17:36:49.698,212761,-1074.0,1143.0,15765.0,-127.0,-6.0,-178.0,2241.0,1117.0,-3119.0,126.87425287983709,14.09245787669182,-9.741882677895058
2026-03-11T17:36:49.708,212771,-1072.0,1433.0,17325.0,-112.0,-16.0,-149.0,2235.0,1120.0,-3160.0,123.33373449366081,13.724382608983555,-13.634385779449985
2026-03-11T17:36:49.717,212781,-1034.0,1069.0,15580.0,-174.0,-21.0,-165.0,2235.0,1120.0,-3160.0,119.24036216839364,13.319857122412738,-17.558536392766847
2026-03-11T17:36:49.728,212791,-1592.0,1062.0,14082.0,-117.0,-5.0,-173.0,2230.0,1121.0,-3153.0,115.79521135493351,13.133098234149205,-21.422370531216103
