recv_time,timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,roll,pitch,yaw
2026-03-12T18:21:43.534,2439843,-472.0,1920.0,15643.0,387.0,-4.0,-375.0,-203.0,5194.0,-1550.0,6.997406020318407,1.7154099244342833,-92.67136853063214
2026-03-12T18:21:43.535,2439853,-512.0,1925.0,15649.0,2896.0,235.0,-40.0,-61.0,5183.0,-1528.0,18.166773581271983,2.38175995080214,-95.41636853063214
2026-03-12T18:21:43.535,2439863,-528.0,1962.0,16239.0,2929.0,224.0,4.0,-61.0,5183.0,-1528.0,34.370822079336314,3.494083574864156,-97.32586853063214
2026-03-12T18:21:43.535,2439873,-512.0,1974.0,16169.0,2974.0,199.0,-15.0,-119.0,10292.0,-3077.0,54.06689777248543,4.831356042956295,-98.70751853063213
2026-03-12T18:21:43.535,2439883,-517.0,1932.0,16051.0,2974.0,224.0,-19.0,-119.0,10292.0,-3077.0,76.03738607414344,6.389724861072834,-99.73167353063212
2026-03-12T18:21:43.535,2439893,-505.0,1938.0,16071.0,-1091.0,-101.0,118.0,-135.0,10307.0,-3057.0,87.48681002019515,7.13358218076182,-100.09458203063213
2026-03-12T18:21:43.538,2439903,-507.0,1954.0,16029.0,5926.0,446.0,-171.0,-135.0,10307.0,-3057.0,112.28137462763509,8.923257834673178,-100.86161798063212
2026-03-12T18:21:43.538,2439913,-476.0,1917.0,16075.0,2899.0,232.0,13.0,-112.0,10301.0,-3098.0,137.1785256895562,10.788022140686545,-101.35954314563212
2026-03-12T18:21:43.538,2439923,-545.0,1920.0,16106.0,2945.0,200.0,-7.0,-112.0,10301.0,-3098.0,162.13395491162083,12.605432635876687,-101.72909076113211
2026-03-12T18:21:43.538,2439933,-519.0,1889.0,15999.0,2945.0,200.0,-18.0,-123.0,10298.0,-3036.0,186.97837598578892,14.374505278889979,-102.04177409198212
2026-03-12T18:21:43.538,2439943,-504.0,1899.0,16013.0,2944.0,211.0,-18.0,-123.0,10298.0,-3036.0,211.59613004890676,16.132153845148533,-102.31465242357712
2026-03-12T18:21:43.538,2439953,-607.0,1932.0,16071.0,2945.0,243.0,16.0,-125.0,10297.0,-3077.0,235.91504804626038,17.97341634259869,-102.45766725569362
2026-03-12T18:21:43.538,2439963,-473.0,1905.0,16136.0,3064.0,252.0,96.0,-125.0,10297.0,-3077.0,260.2291877692448,19.872845325092555,-102.26977763817517
2026-03-12T18:21:43.538,2439973,-784.0,2102.0,16210.0,2509.0,239.0,494.0,-133.0,10298.0,-3048.0,282.7772786570365,21.790852056240748,-100.65625490591225
2026-03-12T18:21:43.538,2439983,-553.0,2046.0,16425.0,2144.0,191.0,514.0,-133.0,10298.0,-3048.0,302.89053734505757,23.537226213878657,-97.98478899332821
2026-03-12T18:21:43.538,2439993,-384.0,1968.0,16616.0,1785.0,159.0,422.0,-121.0,10299.0,-3062.0,320.1544749355545,25.06097995156577,-94.84876285451938
2026-03-12T18:21:43.538,2440003,-657.0,2175.0,17003.0,1222.0,158.0,437.0,-121.0,10299.0,-3062.0,333.72051635683977,26.44592244087452,-91.3425445573532
2026-03-12T18:21:43.538,2440013,-114.0,1721.0,15738.0,410.0,202.0,257.0,-121.0,10298.0,-3093.0,342.2526567193602,27.808719334293045,-88.11719174933687
2026-03-12T18:21:43.539,2440023,-63.0,2020.0,17581.0,410.0,202.0,235.0,-121.0,10298.0,-3093.0,347.30130675067403,29.16892925386648,-85.15444478372544
2026-03-12T18:21:43.539,2440033,-835.0,2016.0,15478.0,-139.0,126.0,235.0,-124.0,10289.0,-3069.0,348.3288710721354,30.355847227329093,-82.37552190779743
2026-03-12T18:21:43.539,2440043,-919.0,2203.0,16524.0,-770.0,152.0,-141.0,-124.0,10289.0,-3069.0,344.72799272825114,31.45505615877655,-80.85327589464784
2026-03-12T18:21:43.539,2440053,-730.0,1913.0,15594.0,-729.0,30.0,-107.0,-125.0,10298.0,-3064.0,338.0797235134973,32.11761339571139,-80.10870368544312
2026-03-12T18:21:43.539,2440063,-1369.0,2243.0,15632.0,-230.0,-27.0,-247.0,-125.0,10298.0,-3064.0,330.8797288817728,32.36188809074065,-80.32850313899982
2026-03-12T18:21:43.552,2440073,-616.0,1712.0,14859.0,-149.0,-58.0,-221.0,-117.0,10321.0,-3076.0,323.5343257327932,32.14257251513103,-81.1453627564895
2026-03-12T18:21:43.563,2440083,257.0,1575.0,16281.0,-145.0,-58.0,-188.0,-117.0,10321.0,-3076.0,316.1463694953357,31.577726902693218,-82.28116448873229
2026-03-12T18:21:43.563,2440093,-38.0,1858.0,17088.0,-216.0,-61.0,-272.0,-122.0,10303.0,-3088.0,308.59306537971685,30.83657192299487,-83.89222570130224
2026-03-12T18:21:43.563,2440103,-83.0,2115.0,18221.0,-178.0,-62.0,-153.0,-122.0,10303.0,-3088.0,301.0821632540103,29.96425185030622,-85.4789685501012
2026-03-12T18:21:43.567,2440113,-758.0,2150.0,16661.0,-178.0,-62.0,-153.0,-110.0,10298.0,-3070.0,293.65423851735267,29.051815455426514,-87.04868854426047
2026-03-12T18:21:43.567,2440123,-915.0,1856.0,14563.0,-195.0,-39.0,-333.0,-110.0,10298.0,-3070.0,286.2657738211776,28.17207251083934,-89.14649254017196
2026-03-12T18:21:43.567,2440133,-34.0,1787.0,16403.0,-191.0,-90.0,-156.0,-123.0,10300.0,-3068.0,278.9408203209122,27.087367771116085,-91.08295533731001
2026-03-12T18:21:43.567,2440143,262.0,1748.0,16916.0,-212.0,-19.0,-307.0,-123.0,10300.0,-3068.0,271.64992595073164,26.105570347449067,-93.35947929530664
2026-03-12T18:21:43.571,2440153,-242.0,1734.0,15589.0,-192.0,-50.0,-203.0,-132.0,10308.0,-3046.0,264.4983384690475,25.158459393210663,-95.56204606590428
2026-03-12T18:21:43.571,2440163,-820.0,1832.0,14695.0,-192.0,-77.0,-205.0,-132.0,10308.0,-3046.0,257.4941467419393,24.182423228353816,-97.71884280532264
2026-03-12T18:21:43.571,2440173,-702.0,2150.0,16658.0,-147.0,-36.0,-275.0,-112.0,10309.0,-3096.0,250.75972500706143,23.265422477161746,-100.05360052291549
2026-03-12T18:21:43.571,2440183,-313.0,2240.0,18037.0,-187.0,-63.0,-161.0,-112.0,10309.0,-3096.0,244.12419791769804,22.297773041180086,-102.17093092523048
2026-03-12T18:21:43.571,2440193,-851.0,2143.0,16643.0,-165.0,5.0,-339.0,-119.0,10298.0,-3045.0,237.6700152842254,21.559130773383703,-104.67006220685097
2026-03-12T18:21:43.589,2440203,-1275.0,1890.0,14149.0,-165.0,5.0,-339.0,-119.0,10298.0,-3045.0,231.38077388847827,20.99920368412608,-107.43645410398531
2026-03-12T18:21:43.598,2440213,-1038.0,2041.0,15383.0,-196.0,-47.0,-152.0,-109.0,10296.0,-3026.0,225.14646755922362,20.35599894892133,-109.82892843197935
2026-03-12T18:21:43.607,2440223,-219.0,2075.0,17647.0,-233.0,-51.0,-345.0,-109.0,10296.0,-3026.0,218.86215055420385,19.60323124316527,-112.53866046157518
2026-03-12T18:21:43.607,2440233,-58.0,1702.0,16213.0,-188.0,-53.0,-212.0,-118.0,10305.0,-3034.0,212.71118492184806,18.80758416941775,-115.07147288229226
2026-03-12T18:21:43.607,2440243,336.0,1853.0,17835.0,-191.0,-42.0,-237.0,-118.0,10305.0,-3034.0,206.68854731280382,18.001120684873563,-117.55544157679421
2026-03-12T18:21:43.607,2440253,-286.0,2061.0,17355.0,-219.0,-19.0,-248.0,-119.0,10302.0,-3105.0,200.72543397767691,17.317799726913883,-120.03821966294558
2026-03-12T18:21:43.607,2440263,-372.0,2219.0,17838.0,-186.0,-51.0,-150.0,-119.0,10302.0,-3105.0,194.93055143302072,16.60578052182954,-122.22616432325154
2026-03-12T18:21:43.607,2440273,-154.0,2011.0,17243.0,-229.0,-29.0,-275.0,-121.0,10313.0,-3043.0,189.14618817350487,15.926008037825147,-124.58272558546571
2026-03-12T18:21:43.614,2440283,-899.0,2348.0,17262.0,-229.0,-29.0,-19.0,-121.0,10313.0,-3043.0,183.43176545602603,15.330834440652385,-126.28931846901563
2026-03-12T18:21:43.615,2440293,-98.0,1889.0,17017.0,-197.0,-67.0,-115.0,-121.0,10322.0,-3085.0,177.85014372050097,14.59878184927566,-127.82893348750056
2026-03-12T18:21:43.629,2440303,40.0,1972.0,17693.0,-168.0,-30.0,-314.0,-121.0,10322.0,-3085.0,172.49864523161534,13.913635128038278,-129.84866400044
2026-03-12T18:21:43.636,2440313,-721.0,2097.0,16522.0,-179.0,-75.0,-174.0,-130.0,10317.0,-3065.0,167.32189706116293,13.191022398479491,-131.78447535949763
2026-03-12T18:21:43.669,2440323,-1317.0,1896.0,13983.0,-171.0,-21.0,-269.0,-130.0,10317.0,-3065.0,162.3171453381224,12.626361085123753,-133.94654331083797
2026-03-12T18:21:43.679,2440333,-924.0,2162.0,16246.0,-169.0,8.0,-246.0,-115.0,10312.0,-3059.0,157.45662362753757,12.176652989856521,-136.1979908767762
2026-03-12T18:21:43.679,2440343,148.0,1898.0,17429.0,-160.0,-40.0,-157.0,-115.0,10312.0,-3059.0,152.72534071698126,11.622644411229563,-138.24500417293297
2026-03-12T18:21:43.679,2440353,-815.0,1997.0,15617.0,-158.0,-42.0,-305.0,-115.0,10299.0,-3061.0,148.15754042032717,11.115415587151308,-140.59291348024271
2026-03-12T18:21:43.695,2440363,53.0,1822.0,16861.0,-203.0,-55.0,-141.0,-115.0,10299.0,-3061.0,143.55959431889983,10.493997001830275,-142.65944999535952
2026-03-12T18:21:43.697,2440373,-715.0,1792.0,14905.0,-203.0,-55.0,-141.0,-118.0,10321.0,-3062.0,138.9979945509655,9.900082551398683,-144.5290255559413
2026-03-12T18:21:43.708,2440383,-1294.0,1976.0,14483.0,-169.0,-28.0,-326.0,-118.0,10321.0,-3062.0,134.5972944673322,9.413941178161858,-146.81572844834855
2026-03-12T18:21:43.720,2440393,-211.0,1935.0,16898.0,-165.0,-81.0,-152.0,-125.0,10318.0,-3075.0,130.307611672181,8.729213923741055,-148.87242047303363
2026-03-12T18:21:43.724,2440403,-289.0,1552.0,14880.0,-171.0,-13.0,-326.0,-125.0,10318.0,-3075.0,126.10793795252957,8.181078392819291,-151.2901048903132
2026-03-12T18:21:43.740,2440413,-879.0,1824.0,14756.0,-196.0,-32.0,-218.0,-109.0,10316.0,-3052.0,121.95164398556516,7.714064388990203,-153.63648398240886
2026-03-12T18:21:43.743,2440423,-1179.0,2230.0,15885.0,-214.0,-41.0,-195.0,-109.0,10316.0,-3052.0,117.80072742977616,7.263575613238539,-155.86394934687584
2026-03-12T18:21:43.764,2440433,-501.0,2081.0,16929.0,-199.0,-36.0,-259.0,-115.0,10308.0,-3068.0,113.68961638634849,6.779916552153222,-158.20017510200273
2026-03-12T18:21:43.773,2440443,-956.0,1906.0,14808.0,-202.0,-62.0,-159.0,-115.0,10308.0,-3068.0,109.64195449386884,6.274886962181664,-160.31253313059156
2026-03-12T18:21:43.776,2440453,-35.0,1799.0,16466.0,-202.0,-62.0,-317.0,-123.0,10303.0,-3047.0,105.63554724424355,5.659636447736369,-162.74218375060374
2026-03-12T18:21:43.778,2440463,10.0,2075.0,18156.0,-213.0,-10.0,-317.0,-123.0,10303.0,-3047.0,101.67022437681811,5.171894772489163,-165.39393918461226
2026-03-12T18:21:43.801,2440473,-422.0,2124.0,17239.0,-192.0,-65.0,-129.0,-113.0,10323.0,-3043.0,97.82471219926164,4.643446865194007,-167.63716798841824
2026-03-12T18:21:43.832,2440483,-120.0,2117.0,18044.0,-215.0,-45.0,-286.0,-113.0,10323.0,-3043.0,94.00313912191314,4.108854991123407,-170.06542815108241
2026-03-12T18:21:43.847,2440493,-4.0,1786.0,16768.0,-158.0,-54.0,-201.0,-114.0,10321.0,-3047.0,90.38091457702522,3.5536855071562106,-172.36821026494735
2026-03-12T18:21:43.852,2440503,377.0,1667.0,17195.0,-172.0,-37.0,-269.0,-114.0,10321.0,-3047.0,86.87373274958867,3.0175438894369635,-174.7871577446528
2026-03-12T18:21:43.855,2440513,-137.0,1720.0,16025.0,-206.0,-23.0,-266.0,-126.0,10323.0,-3037.0,83.38592558116717,2.5912679654489392,-177.2784209804466
2026-03-12T18:21:43.865,2440523,-427.0,1555.0,14451.0,-227.0,-52.0,-158.0,-126.0,10323.0,-3037.0,79.86266065672709,2.1572524225968697,-179.49630524550227
2026-03-12T18:21:43.865,2440533,-173.0,1851.0,16612.0,-188.0,-33.0,-307.0,-112.0,10318.0,-3080.0,76.45498108287954,1.7378552219618966,-181.96982423104123
2026-03-12T18:21:43.865,2440543,-618.0,2301.0,17781.0,-188.0,-33.0,-307.0,-112.0,10318.0,-3080.0,73.16432209649537,1.3738823514448684,-184.62228752091852
2026-03-12T18:21:43.865,2440553,-882.0,2071.0,16064.0,-163.0,-106.0,-116.0,-120.0,10306.0,-3094.0,70.0324175992334,0.8390147100697046,-186.8270118238326
2026-03-12T18:21:43.881,2440563,-815.0,2202.0,16564.0,-160.0,-51.0,-304.0,-120.0,10306.0,-3094.0,67.0419391967726,0.3293307967266218,-189.28231883587247
2026-03-12T18:21:43.901,2440573,-118.0,1734.0,16069.0,-130.0,-82.0,-139.0,-115.0,10317.0,-3080.0,64.22318394454605,-0.2940948681719235,-191.41803374430037
2026-03-12T18:21:43.908,2440583,318.0,1505.0,16059.0,-136.0,-42.0,-255.0,-115.0,10317.0,-3080.0,61.52519257319801,-0.8719260645156741,-193.67803418019992
2026-03-12T18:21:43.908,2440593,-511.0,1697.0,15032.0,-180.0,-29.0,-235.0,-123.0,10316.0,-3068.0,58.829883952325595,-1.293840251064568,-195.9650344853296
2026-03-12T18:21:43.908,2440603,-872.0,1944.0,15372.0,-195.0,-57.0,-156.0,-123.0,10316.0,-3068.0,56.10860053282867,-1.7057538286526028,-198.03393469892038
2026-03-12T18:21:43.908,2440613,-60.0,1738.0,16400.0,-182.0,-10.0,-284.0,-116.0,10304.0,-3104.0,53.390149974999034,-2.048418542977495,-200.33416484843391
2026-03-12T18:21:43.908,2440623,-935.0,1813.0,14530.0,-138.0,-72.0,-134.0,-116.0,10304.0,-3104.0,50.856788677631876,-2.412721716806403,-202.34632595309338
2026-03-12T18:21:43.908,2440633,-1027.0,2096.0,15673.0,-138.0,-72.0,-134.0,-118.0,10316.0,-3081.0,48.460811551870435,-2.836667095617049,-204.156838726355
2026-03-12T18:21:43.908,2440643,-59.0,2115.0,18201.0,-187.0,-56.0,-301.0,-118.0,10316.0,-3081.0,46.0025498729686,-3.3234486558506116,-206.32719766763816
2026-03-12T18:21:43.908,2440653,-239.0,1972.0,17013.0,-157.0,-38.0,-152.0,-126.0,10313.0,-3059.0,43.618027066096104,-3.7357531165339206,-208.30244892653636
2026-03-12T18:21:43.909,2440663,-279.0,1513.0,14697.0,-185.0,-32.0,-297.0,-126.0,10313.0,-3059.0,41.20162560960572,-4.07981581152626,-210.5761248077651
