recv_time,timestamp,ax,ay,az,gx,gy,gz,mx,my,mz
2026-03-11T17:23:02.955473,1676048,-1.0,755.0,16379.0,-145.0,-47.0,-136.0,3897.0,5272.0,-3065.0
2026-03-11T17:23:02.975247,1676058,-438.0,974.0,16264.0,-173.0,-45.0,-205.0,3897.0,5272.0,-3065.0
2026-03-11T17:23:02.982944,1676068,-1013.0,1078.0,15211.0,-149.0,-36.0,-128.0,3903.0,5247.0,-3019.0
2026-03-11T17:23:02.985357,1676078,-1289.0,1284.0,15656.0,-159.0,-49.0,-180.0,3903.0,5247.0,-3019.0
2026-03-11T17:23:02.998174,1676088,-1292.0,1605.0,17150.0,-118.0,-41.0,-113.0,3899.0,5258.0,-3093.0
2026-03-11T17:23:03.005934,1676098,-890.0,1357.0,16705.0,-118.0,-41.0,-113.0,3899.0,5258.0,-3093.0
2026-03-11T17:23:03.016589,1676108,-665.0,1442.0,17682.0,-136.0,-13.0,-136.0,3879.0,5262.0,-3039.0
2026-03-11T17:23:03.025364,1676118,-509.0,1146.0,16803.0,-133.0,10.0,-191.0,3879.0,5262.0,-3039.0
2026-03-11T17:23:03.035482,1676128,-416.0,1381.0,18232.0,-123.0,-42.0,-105.0,3878.0,5267.0,-3065.0
2026-03-11T17:23:03.046712,1676138,-413.0,1015.0,16503.0,-151.0,-19.0,-208.0,3878.0,5267.0,-3065.0
2026-03-11T17:23:03.055458,1676148,65.0,896.0,17188.0,-146.0,-45.0,-140.0,3889.0,5270.0,-3099.0
2026-03-11T17:23:03.075680,1676158,-590.0,1054.0,16420.0,-157.0,-57.0,-221.0,3889.0,5270.0,-3099.0
2026-03-11T17:23:03.077742,1676168,-535.0,717.0,14956.0,-189.0,-73.0,-154.0,3880.0,5244.0,-3092.0
2026-03-11T17:23:03.085492,1676178,-914.0,1150.0,16069.0,-189.0,-73.0,-154.0,3880.0,5244.0,-3092.0
2026-03-11T17:23:03.101457,1676188,-1502.0,1162.0,14836.0,-127.0,-37.0,-154.0,3891.0,5240.0,-3066.0
2026-03-11T17:23:03.107388,1676198,-844.0,1085.0,15974.0,-124.0,-55.0,-158.0,3891.0,5240.0,-3066.0
2026-03-11T17:23:03.115407,1676208,-1742.0,1506.0,15869.0,-139.0,-65.0,-157.0,3887.0,5270.0,-3005.0
2026-03-11T17:23:03.127638,1676218,-1253.0,1372.0,16171.0,-157.0,-31.0,-176.0,3887.0,5270.0,-3005.0
2026-03-11T17:23:03.135396,1676228,-1442.0,1086.0,14265.0,-116.0,-56.0,-132.0,3881.0,5262.0,-3040.0
2026-03-11T17:23:03.145763,1676238,-1138.0,1121.0,15198.0,-124.0,-20.0,-259.0,3881.0,5262.0,-3040.0
2026-03-11T17:23:03.155808,1676248,-216.0,803.0,15767.0,-189.0,-42.0,-204.0,3892.0,5264.0,-3115.0
2026-03-11T17:23:03.168276,1676258,-695.0,1213.0,16653.0,-143.0,-52.0,-222.0,3892.0,5264.0,-3115.0
2026-03-11T17:23:03.176201,1676268,-219.0,776.0,15618.0,-143.0,-52.0,-222.0,3881.0,5258.0,-3032.0
2026-03-11T17:23:03.185472,1676278,-340.0,993.0,16534.0,-143.0,-65.0,-185.0,3881.0,5258.0,-3032.0
2026-03-11T17:23:03.195391,1676288,-44.0,869.0,16595.0,-154.0,-21.0,-156.0,3877.0,5246.0,-3031.0
2026-03-11T17:23:03.205627,1676298,-786.0,1258.0,16962.0,-145.0,-8.0,-206.0,3877.0,5246.0,-3031.0
2026-03-11T17:23:03.215693,1676308,-1523.0,1617.0,16902.0,-160.0,-78.0,-159.0,3902.0,5255.0,-3112.0
2026-03-11T17:23:03.225417,1676318,-1138.0,1321.0,16432.0,-130.0,-62.0,-213.0,3902.0,5255.0,-3112.0
2026-03-11T17:23:03.235427,1676328,-627.0,1427.0,18273.0,-171.0,-60.0,-103.0,3884.0,5256.0,-3126.0
2026-03-11T17:23:03.265655,1676338,-562.0,1140.0,16890.0,-147.0,-16.0,-140.0,3884.0,5256.0,-3126.0
2026-03-11T17:23:03.272829,1676348,-30.0,737.0,16397.0,-147.0,-16.0,-171.0,3886.0,5250.0,-3094.0
2026-03-11T17:23:03.278342,1676358,-521.0,886.0,15890.0,-106.0,-78.0,-171.0,3886.0,5250.0,-3094.0
2026-03-11T17:23:03.278391,1676368,-405.0,723.0,15006.0,-156.0,-57.0,-177.0,3880.0,5256.0,-3071.0
2026-03-11T17:23:03.285655,1676378,-703.0,1126.0,16462.0,-149.0,-25.0,-208.0,3880.0,5256.0,-3071.0
2026-03-11T17:23:03.297318,1676388,-1203.0,1593.0,17353.0,-153.0,-34.0,-133.0,3885.0,5271.0,-3101.0
2026-03-11T17:23:03.306499,1676398,-977.0,1258.0,16449.0,-127.0,-40.0,-157.0,3885.0,5271.0,-3101.0
2026-03-11T17:23:03.318048,1676408,-1704.0,1379.0,14992.0,-116.0,-67.0,-117.0,3883.0,5253.0,-3042.0
2026-03-11T17:23:03.325613,1676418,-1039.0,1308.0,16258.0,-155.0,-26.0,-218.0,3883.0,5253.0,-3042.0
2026-03-11T17:23:03.335438,1676428,-1483.0,1466.0,15934.0,-145.0,-81.0,-143.0,3890.0,5256.0,-3133.0
2026-03-11T17:23:03.345836,1676438,-425.0,1171.0,17052.0,-145.0,-81.0,-143.0,3890.0,5256.0,-3133.0
2026-03-11T17:23:03.355690,1676448,-34.0,832.0,16343.0,-153.0,-88.0,-145.0,3884.0,5262.0,-3041.0
2026-03-11T17:23:03.365441,1676458,-690.0,964.0,15558.0,-121.0,-43.0,-184.0,3884.0,5262.0,-3041.0
2026-03-11T17:23:03.384001,1676468,-204.0,1199.0,17884.0,-101.0,-26.0,-125.0,3888.0,5259.0,-3114.0
2026-03-11T17:23:03.392376,1676478,-640.0,1223.0,17163.0,-131.0,-41.0,-252.0,3888.0,5259.0,-3114.0
2026-03-11T17:23:03.395194,1676488,-939.0,1510.0,17877.0,-100.0,-31.0,-139.0,3895.0,5258.0,-3036.0
2026-03-11T17:23:03.407475,1676498,-968.0,1220.0,16348.0,-131.0,-18.0,-208.0,3895.0,5258.0,-3036.0
2026-03-11T17:23:03.415438,1676508,-1118.0,844.0,14041.0,-155.0,-68.0,-109.0,3896.0,5257.0,-3115.0
2026-03-11T17:23:03.426003,1676518,-847.0,1056.0,15608.0,-144.0,-74.0,-161.0,3896.0,5257.0,-3115.0
2026-03-11T17:23:03.435705,1676528,-253.0,747.0,15708.0,-144.0,-74.0,-161.0,3901.0,5248.0,-3010.0
2026-03-11T17:23:03.445328,1676538,-854.0,1070.0,15679.0,-130.0,-67.0,-185.0,3901.0,5248.0,-3010.0
2026-03-11T17:23:03.456499,1676548,-111.0,786.0,15876.0,-177.0,-19.0,-145.0,3890.0,5258.0,-3103.0
2026-03-11T17:23:03.465842,1676558,-705.0,1071.0,15915.0,-123.0,-27.0,-200.0,3890.0,5258.0,-3103.0
2026-03-11T17:23:03.477007,1676568,42.0,812.0,16526.0,-118.0,-63.0,-143.0,3886.0,5265.0,-3096.0
2026-03-11T17:23:03.485446,1676578,-338.0,955.0,16498.0,-131.0,-43.0,-234.0,3886.0,5265.0,-3096.0
2026-03-11T17:23:03.494640,1676588,-1222.0,975.0,14216.0,-154.0,-54.0,-117.0,3882.0,5256.0,-3155.0
2026-03-11T17:23:03.510069,1676598,-992.0,1139.0,15601.0,-155.0,-56.0,-193.0,3882.0,5256.0,-3155.0
2026-03-11T17:23:03.515920,1676608,-311.0,775.0,15596.0,-155.0,-56.0,-193.0,3884.0,5253.0,-3086.0
2026-03-11T17:23:03.539981,1676618,-875.0,1057.0,15459.0,-155.0,-37.0,-185.0,3884.0,5253.0,-3086.0
2026-03-11T17:23:03.540631,1676628,-1279.0,1037.0,14741.0,-166.0,-57.0,-171.0,3887.0,5262.0,-3042.0
2026-03-11T17:23:03.545571,1676638,-1158.0,1260.0,16133.0,-162.0,-42.0,-186.0,3887.0,5262.0,-3042.0
2026-03-11T17:23:03.555425,1676648,-1429.0,983.0,13964.0,-172.0,-84.0,-151.0,3884.0,5270.0,-3119.0
2026-03-11T17:23:03.566584,1676658,-879.0,1050.0,15548.0,-178.0,-20.0,-268.0,3884.0,5270.0,-3119.0
2026-03-11T17:23:03.577743,1676668,-29.0,736.0,16165.0,-182.0,-51.0,-170.0,3867.0,5262.0,-2988.0
2026-03-11T17:23:03.585824,1676678,-758.0,1087.0,16173.0,-196.0,-31.0,-196.0,3867.0,5262.0,-2988.0
2026-03-11T17:23:03.595456,1676688,-1321.0,1584.0,17145.0,-143.0,-54.0,-131.0,3894.0,5265.0,-3042.0
2026-03-11T17:23:03.615024,1676698,-1195.0,1285.0,15768.0,-143.0,-54.0,-131.0,3894.0,5265.0,-3042.0
2026-03-11T17:23:03.624760,1676708,-834.0,836.0,14409.0,-149.0,-37.0,-131.0,3886.0,5244.0,-3051.0
2026-03-11T17:23:03.624827,1676718,-780.0,1091.0,15818.0,-143.0,-51.0,-180.0,3886.0,5244.0,-3051.0
2026-03-11T17:23:03.635478,1676728,85.0,905.0,17207.0,-145.0,-73.0,-158.0,3871.0,5254.0,-3024.0
2026-03-11T17:23:03.645436,1676738,-550.0,1056.0,16466.0,-167.0,-49.0,-206.0,3871.0,5254.0,-3024.0
2026-03-11T17:23:03.655655,1676748,-356.0,780.0,15403.0,-168.0,-65.0,-126.0,3880.0,5258.0,-3118.0
2026-03-11T17:23:03.666729,1676758,-452.0,961.0,16098.0,-117.0,-43.0,-202.0,3880.0,5258.0,-3118.0
2026-03-11T17:23:03.675755,1676768,-804.0,800.0,14509.0,-153.0,-35.0,-140.0,3893.0,5257.0,-3097.0
2026-03-11T17:23:03.695563,1676778,-982.0,1034.0,15384.0,-153.0,-35.0,-177.0,3893.0,5257.0,-3097.0
2026-03-11T17:23:03.701909,1676788,-1272.0,939.0,14012.0,-115.0,-51.0,-177.0,3890.0,5251.0,-3117.0
2026-03-11T17:23:03.706578,1676798,-887.0,1078.0,15798.0,-157.0,-68.0,-178.0,3890.0,5251.0,-3117.0
2026-03-11T17:23:03.715620,1676808,-258.0,1099.0,17448.0,-123.0,-41.0,-130.0,3890.0,5268.0,-3136.0
2026-03-11T17:23:03.726055,1676818,-870.0,1169.0,16482.0,-150.0,-36.0,-169.0,3890.0,5268.0,-3136.0
2026-03-11T17:23:03.735482,1676828,-41.0,852.0,16545.0,-120.0,-70.0,-101.0,3890.0,5248.0,-3071.0
2026-03-11T17:23:03.745918,1676838,-620.0,1137.0,16712.0,-144.0,-34.0,-167.0,3890.0,5248.0,-3071.0
2026-03-11T17:23:03.755546,1676848,-1571.0,1604.0,16548.0,-120.0,-59.0,-106.0,3883.0,5243.0,-3132.0
2026-03-11T17:23:03.765483,1676858,-1037.0,1343.0,16571.0,-149.0,-27.0,-180.0,3883.0,5243.0,-3132.0
2026-03-11T17:23:03.775788,1676868,-689.0,1381.0,17459.0,-149.0,-27.0,-180.0,3886.0,5264.0,-3145.0
2026-03-11T17:23:03.791055,1676878,-469.0,943.0,16057.0,-157.0,-35.0,-188.0,3886.0,5264.0,-3145.0
2026-03-11T17:23:03.796202,1676888,-85.0,796.0,16285.0,-141.0,-5.0,-184.0,3882.0,5244.0,-3044.0
2026-03-11T17:23:03.805698,1676898,-780.0,1011.0,15502.0,-132.0,-20.0,-202.0,3882.0,5244.0,-3044.0
2026-03-11T17:23:03.817216,1676908,-1190.0,1013.0,14698.0,-185.0,-69.0,-134.0,3884.0,5259.0,-3117.0
2026-03-11T17:23:03.825449,1676918,-448.0,1168.0,17233.0,-149.0,-15.0,-201.0,3884.0,5259.0,-3117.0
2026-03-11T17:23:03.835494,1676928,-526.0,807.0,15275.0,-151.0,-39.0,-117.0,3891.0,5261.0,-3094.0
2026-03-11T17:23:03.845548,1676938,-1190.0,1066.0,15000.0,-166.0,-29.0,-204.0,3891.0,5261.0,-3094.0
2026-03-11T17:23:03.855623,1676948,-1217.0,1389.0,16474.0,-152.0,-44.0,-179.0,3879.0,5253.0,-3045.0
2026-03-11T17:23:03.865605,1676958,-964.0,1053.0,15464.0,-152.0,-44.0,-179.0,3879.0,5253.0,-3045.0
2026-03-11T17:23:03.875087,1676968,-1676.0,1427.0,15619.0,-152.0,-40.0,-174.0,3881.0,5254.0,-3022.0
2026-03-11T17:23:03.885568,1676978,-1111.0,1297.0,16489.0,-146.0,-63.0,-197.0,3881.0,5254.0,-3022.0
2026-03-11T17:23:03.895524,1676988,-1815.0,1331.0,14877.0,-157.0,-67.0,-111.0,3890.0,5259.0,-3091.0
2026-03-11T17:23:03.905623,1676998,-1066.0,1113.0,15541.0,-112.0,-67.0,-177.0,3890.0,5259.0,-3091.0
2026-03-11T17:23:03.917389,1677008,-316.0,733.0,15366.0,-143.0,-92.0,-135.0,3896.0,5262.0,-3134.0
2026-03-11T17:23:03.925544,1677018,-792.0,1084.0,15990.0,-129.0,-68.0,-201.0,3896.0,5262.0,-3134.0
2026-03-11T17:23:03.937662,1677028,-1681.0,1255.0,14632.0,-156.0,-92.0,-136.0,3875.0,5257.0,-3102.0
2026-03-11T17:23:03.945587,1677038,-873.0,1082.0,15515.0,-156.0,-92.0,-136.0,3875.0,5257.0,-3102.0
2026-03-11T17:23:03.955744,1677048,129.0,913.0,17378.0,-145.0,-50.0,-169.0,3885.0,5250.0,-3124.0
2026-03-11T17:23:03.965590,1677058,-384.0,1035.0,16863.0,-157.0,-73.0,-210.0,3885.0,5250.0,-3124.0
2026-03-11T17:23:03.975600,1677068,23.0,975.0,17459.0,-126.0,-56.0,-110.0,3887.0,5253.0,-3103.0
2026-03-11T17:23:03.985577,1677078,-671.0,1089.0,16436.0,-157.0,-39.0,-169.0,3887.0,5253.0,-3103.0
2026-03-11T17:23:03.998292,1677088,-729.0,1448.0,17957.0,-126.0,-41.0,-129.0,3869.0,5247.0,-3103.0
2026-03-11T17:23:04.006117,1677098,-602.0,1158.0,16785.0,-175.0,-3.0,-207.0,3869.0,5247.0,-3103.0
2026-03-11T17:23:04.015678,1677108,-968.0,1541.0,17954.0,-164.0,-23.0,-177.0,3887.0,5246.0,-3102.0
2026-03-11T17:23:04.025550,1677118,-1022.0,1386.0,17048.0,-163.0,-62.0,-225.0,3887.0,5246.0,-3102.0
2026-03-11T17:23:04.035505,1677128,-194.0,1059.0,17379.0,-163.0,-62.0,-225.0,3884.0,5266.0,-3074.0
2026-03-11T17:23:04.045935,1677138,-769.0,1095.0,16200.0,-176.0,-24.0,-191.0,3884.0,5266.0,-3074.0
2026-03-11T17:23:04.055636,1677148,-1267.0,1041.0,14425.0,-160.0,-18.0,-147.0,3890.0,5253.0,-3012.0
2026-03-11T17:23:04.065696,1677158,-797.0,1117.0,16172.0,-158.0,-9.0,-164.0,3890.0,5253.0,-3012.0
2026-03-11T17:23:04.075977,1677168,-647.0,1475.0,18265.0,-126.0,-58.0,-108.0,3890.0,5259.0,-3097.0
2026-03-11T17:23:04.086632,1677178,-795.0,1214.0,16539.0,-113.0,-31.0,-178.0,3890.0,5259.0,-3097.0
2026-03-11T17:23:04.099102,1677188,-1792.0,1339.0,14831.0,-82.0,-39.0,-123.0,3899.0,5262.0,-3114.0
2026-03-11T17:23:04.105521,1677198,-975.0,1188.0,15946.0,-134.0,-5.0,-241.0,3899.0,5262.0,-3114.0
2026-03-11T17:23:04.115607,1677208,12.0,1086.0,17784.0,-134.0,-5.0,-155.0,3886.0,5256.0,-3122.0
2026-03-11T17:23:04.125550,1677218,-511.0,1040.0,16283.0,-178.0,-31.0,-155.0,3886.0,5256.0,-3122.0
2026-03-11T17:23:04.136077,1677228,-275.0,1261.0,18169.0,-117.0,-41.0,-151.0,3896.0,5260.0,-3061.0
2026-03-11T17:23:04.145563,1677238,-639.0,907.0,15489.0,-110.0,-26.0,-185.0,3896.0,5260.0,-3061.0
2026-03-11T17:23:04.155672,1677248,33.0,811.0,16630.0,-139.0,-45.0,-139.0,3893.0,5256.0,-3080.0
2026-03-11T17:23:04.165621,1677258,-530.0,946.0,16140.0,-154.0,12.0,-219.0,3893.0,5256.0,-3080.0
2026-03-11T17:23:04.178499,1677268,79.0,977.0,17714.0,-100.0,-28.0,-138.0,3890.0,5255.0,-3117.0
2026-03-11T17:23:04.185718,1677278,-480.0,1080.0,16852.0,-113.0,-32.0,-161.0,3890.0,5255.0,-3117.0
2026-03-11T17:23:04.219314,1677288,-743.0,1486.0,18121.0,-150.0,-67.0,-144.0,3885.0,5253.0,-3057.0
2026-03-11T17:23:04.230911,1677298,-699.0,1135.0,16464.0,-150.0,-67.0,-144.0,3885.0,5253.0,-3057.0
2026-03-11T17:23:04.232964,1677308,-1704.0,1231.0,14435.0,-129.0,-55.0,-206.0,3888.0,5252.0,-3101.0
2026-03-11T17:23:04.233002,1677318,-1386.0,1295.0,15644.0,-119.0,-19.0,-187.0,3888.0,5252.0,-3101.0
2026-03-11T17:23:04.234734,1677328,-1581.0,1222.0,14685.0,-113.0,-35.0,-132.0,3873.0,5258.0,-3091.0
2026-03-11T17:23:04.244488,1677338,-1131.0,1231.0,15793.0,-110.0,6.0,-230.0,3873.0,5258.0,-3091.0
2026-03-11T17:23:04.255603,1677348,-1177.0,902.0,14015.0,-117.0,-67.0,-162.0,3867.0,5256.0,-3081.0
2026-03-11T17:23:04.265593,1677358,-916.0,1153.0,15781.0,-93.0,-15.0,-231.0,3867.0,5256.0,-3081.0
2026-03-11T17:23:04.275625,1677368,137.0,960.0,17547.0,-92.0,-12.0,-158.0,3886.0,5266.0,-3085.0
2026-03-11T17:23:04.285650,1677378,-630.0,1048.0,16308.0,-127.0,-36.0,-233.0,3886.0,5266.0,-3085.0
2026-03-11T17:23:04.295649,1677388,-1237.0,940.0,14124.0,-127.0,-36.0,-233.0,3892.0,5261.0,-3132.0
2026-03-11T17:23:04.305688,1677398,-1003.0,1151.0,15879.0,-157.0,-62.0,-175.0,3892.0,5261.0,-3132.0
2026-03-11T17:23:04.315589,1677408,-206.0,1217.0,18100.0,-216.0,-16.0,-118.0,3887.0,5247.0,-3024.0
2026-03-11T17:23:04.327043,1677418,-851.0,1155.0,16418.0,-186.0,-9.0,-202.0,3887.0,5247.0,-3024.0
2026-03-11T17:23:04.335622,1677428,-1778.0,1471.0,15658.0,-173.0,-38.0,-147.0,3896.0,5236.0,-3107.0
2026-03-11T17:23:04.348073,1677438,-966.0,1219.0,16243.0,-159.0,-34.0,-201.0,3896.0,5236.0,-3107.0
2026-03-11T17:23:04.355695,1677448,-534.0,1243.0,17572.0,-134.0,-84.0,-138.0,3896.0,5261.0,-3077.0
2026-03-11T17:23:04.365696,1677458,-1149.0,1356.0,16423.0,-149.0,-63.0,-193.0,3896.0,5261.0,-3077.0
2026-03-11T17:23:04.375602,1677468,-1746.0,1425.0,15225.0,-149.0,-63.0,-193.0,3883.0,5253.0,-3057.0
2026-03-11T17:23:04.385608,1677478,-1470.0,1446.0,16070.0,-140.0,-97.0,-133.0,3883.0,5253.0,-3057.0
2026-03-11T17:23:04.395600,1677488,-843.0,952.0,15105.0,-121.0,-62.0,-100.0,3884.0,5263.0,-3007.0
2026-03-11T17:23:04.405726,1677498,-572.0,1055.0,16323.0,-183.0,-38.0,-175.0,3884.0,5263.0,-3007.0
2026-03-11T17:23:04.415644,1677508,27.0,1060.0,17782.0,-165.0,-67.0,-141.0,3885.0,5252.0,-3064.0
2026-03-11T17:23:04.433513,1677518,-352.0,973.0,16401.0,-167.0,-45.0,-185.0,3885.0,5252.0,-3064.0
2026-03-11T17:23:04.440833,1677528,-196.0,746.0,15752.0,-137.0,-19.0,-125.0,3887.0,5268.0,-3061.0
2026-03-11T17:23:04.445502,1677538,-659.0,966.0,15843.0,-93.0,-40.0,-210.0,3887.0,5268.0,-3061.0
2026-03-11T17:23:04.455705,1677548,-596.0,768.0,14915.0,-83.0,-51.0,-130.0,3904.0,5259.0,-3105.0
2026-03-11T17:23:04.467867,1677558,-879.0,1151.0,16075.0,-83.0,-51.0,-130.0,3904.0,5259.0,-3105.0
2026-03-11T17:23:04.475582,1677568,16.0,814.0,16783.0,-137.0,-46.0,-198.0,3897.0,5261.0,-3075.0
2026-03-11T17:23:04.486243,1677578,-626.0,1056.0,16268.0,-182.0,-24.0,-210.0,3897.0,5261.0,-3075.0
2026-03-11T17:23:04.514496,1677588,-81.0,1137.0,18138.0,-126.0,-38.0,-132.0,3881.0,5250.0,-3082.0
2026-03-11T17:23:04.523999,1677598,-536.0,1056.0,16671.0,-152.0,-60.0,-207.0,3881.0,5250.0,-3082.0
2026-03-11T17:23:04.524057,1677608,-485.0,1419.0,18402.0,-149.0,-35.0,-125.0,3886.0,5249.0,-3115.0
2026-03-11T17:23:04.525467,1677618,-681.0,1139.0,16648.0,-123.0,-10.0,-229.0,3886.0,5249.0,-3115.0
2026-03-11T17:23:04.540635,1677628,-440.0,821.0,15344.0,-147.0,-48.0,-150.0,3875.0,5256.0,-3078.0
2026-03-11T17:23:04.545624,1677638,-587.0,1058.0,16112.0,-147.0,-48.0,-189.0,3875.0,5256.0,-3078.0
2026-03-11T17:23:04.557973,1677648,-442.0,764.0,14887.0,-146.0,-30.0,-189.0,3901.0,5254.0,-3036.0
2026-03-11T17:23:04.565907,1677658,-812.0,1146.0,16107.0,-155.0,-32.0,-186.0,3901.0,5254.0,-3036.0
2026-03-11T17:23:04.575651,1677668,-1231.0,1547.0,17075.0,-136.0,-50.0,-135.0,3876.0,5265.0,-3076.0
2026-03-11T17:23:04.590653,1677678,-806.0,1131.0,16334.0,-170.0,-36.0,-196.0,3876.0,5265.0,-3076.0
2026-03-11T17:23:04.616827,1677688,16.0,939.0,17154.0,-132.0,-28.0,-155.0,3879.0,5262.0,-3084.0
2026-03-11T17:23:04.618823,1677698,-912.0,1129.0,15972.0,-142.0,3.0,-206.0,3879.0,5262.0,-3084.0
2026-03-11T17:23:04.618858,1677708,-601.0,890.0,15468.0,-160.0,-35.0,-152.0,3886.0,5241.0,-3100.0
2026-03-11T17:23:04.625648,1677718,-781.0,1065.0,16072.0,-137.0,-44.0,-194.0,3886.0,5241.0,-3100.0
2026-03-11T17:23:04.636201,1677728,-1280.0,1559.0,17190.0,-137.0,-44.0,-194.0,3887.0,5266.0,-3102.0
2026-03-11T17:23:04.645914,1677738,-822.0,1309.0,17071.0,-130.0,-61.0,-205.0,3887.0,5266.0,-3102.0
2026-03-11T17:23:04.655655,1677748,-852.0,1480.0,17956.0,-116.0,-70.0,-171.0,3876.0,5260.0,-3036.0
2026-03-11T17:23:04.665684,1677758,-639.0,981.0,15866.0,-135.0,-57.0,-184.0,3876.0,5260.0,-3036.0
2026-03-11T17:23:04.675820,1677768,-1070.0,1313.0,16320.0,-134.0,-76.0,-108.0,3894.0,5252.0,-3109.0
2026-03-11T17:23:04.686787,1677778,-1095.0,1115.0,15339.0,-165.0,-55.0,-198.0,3894.0,5252.0,-3109.0
2026-03-11T17:23:04.695616,1677788,-441.0,1322.0,17910.0,-128.0,-42.0,-125.0,3889.0,5261.0,-3051.0
2026-03-11T17:23:04.713984,1677798,-553.0,1218.0,17169.0,-138.0,8.0,-189.0,3889.0,5261.0,-3051.0
2026-03-11T17:23:04.719513,1677808,-85.0,1096.0,17685.0,-177.0,-6.0,-148.0,3879.0,5258.0,-3102.0
2026-03-11T17:23:04.725589,1677818,-645.0,1124.0,16443.0,-177.0,-6.0,-148.0,3879.0,5258.0,-3102.0
2026-03-11T17:23:04.738773,1677828,-482.0,1416.0,18339.0,-129.0,-59.0,-191.0,3884.0,5252.0,-3053.0
2026-03-11T17:23:04.745680,1677838,-441.0,977.0,16269.0,-138.0,-61.0,-157.0,3884.0,5252.0,-3053.0
2026-03-11T17:23:04.756568,1677848,-857.0,804.0,14647.0,-91.0,-28.0,-140.0,3886.0,5262.0,-3075.0
2026-03-11T17:23:04.766989,1677858,-1063.0,1067.0,15221.0,-146.0,-39.0,-236.0,3886.0,5262.0,-3075.0
2026-03-11T17:23:04.775828,1677868,-687.0,755.0,14585.0,-167.0,-61.0,-126.0,3885.0,5272.0,-3111.0
2026-03-11T17:23:04.785951,1677878,-992.0,1037.0,15411.0,-106.0,-15.0,-177.0,3885.0,5272.0,-3111.0
2026-03-11T17:23:04.796801,1677888,-1690.0,1515.0,16065.0,-123.0,-59.0,-132.0,3895.0,5262.0,-3105.0
2026-03-11T17:23:04.808534,1677898,-966.0,1224.0,16260.0,-123.0,-59.0,-132.0,3895.0,5262.0,-3105.0
2026-03-11T17:23:04.817100,1677908,30.0,946.0,17496.0,-139.0,-55.0,-160.0,3885.0,5261.0,-3090.0
2026-03-11T17:23:04.826853,1677918,-437.0,987.0,16392.0,-194.0,-68.0,-149.0,3885.0,5261.0,-3090.0
2026-03-11T17:23:04.840507,1677928,27.0,955.0,17277.0,-137.0,-61.0,-162.0,3893.0,5254.0,-3050.0
2026-03-11T17:23:04.847064,1677938,-723.0,974.0,15577.0,-132.0,-2.0,-225.0,3893.0,5254.0,-3050.0
2026-03-11T17:23:04.855822,1677948,79.0,968.0,17559.0,-125.0,-27.0,-96.0,3894.0,5264.0,-3096.0
2026-03-11T17:23:04.907426,1677958,-611.0,930.0,15695.0,-135.0,-26.0,-200.0,3894.0,5264.0,-3096.0
2026-03-11T17:23:04.920043,1677968,-1144.0,922.0,14111.0,-122.0,-67.0,-158.0,3890.0,5252.0,-3076.0
2026-03-11T17:23:04.920077,1677978,-866.0,1131.0,15867.0,-207.0,-21.0,-225.0,3890.0,5252.0,-3076.0
2026-03-11T17:23:04.920099,1677988,64.0,1007.0,17724.0,-207.0,-21.0,-225.0,3892.0,5256.0,-3057.0
2026-03-11T17:23:04.920118,1677998,-693.0,1191.0,16747.0,-249.0,-38.0,-193.0,3892.0,5256.0,-3057.0
2026-03-11T17:23:04.920184,1678008,-1204.0,1592.0,17411.0,-145.0,-60.0,-157.0,3886.0,5254.0,-3071.0
2026-03-11T17:23:04.925921,1678018,-758.0,1233.0,16757.0,-135.0,-47.0,-169.0,3886.0,5254.0,-3071.0
2026-03-11T17:23:04.945326,1678028,-1744.0,1242.0,14495.0,-97.0,-36.0,-122.0,3890.0,5246.0,-3057.0
2026-03-11T17:23:04.954916,1678038,-912.0,1165.0,15890.0,-138.0,-22.0,-223.0,3890.0,5246.0,-3057.0
2026-03-11T17:23:04.955004,1678048,-986.0,985.0,15015.0,-109.0,-40.0,-152.0,3887.0,5267.0,-3093.0
2026-03-11T17:23:04.965701,1678058,-1017.0,1360.0,16843.0,-128.0,-22.0,-205.0,3887.0,5267.0,-3093.0
2026-03-11T17:23:04.975677,1678068,-116.0,862.0,16647.0,-128.0,-22.0,-160.0,3879.0,5247.0,-3074.0
2026-03-11T17:23:04.985712,1678078,-576.0,931.0,15582.0,-133.0,-23.0,-160.0,3879.0,5247.0,-3074.0
2026-03-11T17:23:04.998727,1678088,-1307.0,1260.0,15532.0,-156.0,-69.0,-152.0,3880.0,5257.0,-3082.0
2026-03-11T17:23:05.023483,1678098,-556.0,1247.0,17291.0,-160.0,-47.0,-198.0,3880.0,5257.0,-3082.0
2026-03-11T17:23:05.031277,1678108,-32.0,1037.0,17675.0,-145.0,-64.0,-185.0,3889.0,5257.0,-3149.0
2026-03-11T17:23:05.031337,1678118,-508.0,966.0,15910.0,-126.0,-56.0,-247.0,3889.0,5257.0,-3149.0
2026-03-11T17:23:05.035612,1678128,-589.0,765.0,14802.0,-145.0,-73.0,-137.0,3874.0,5256.0,-3110.0
2026-03-11T17:23:05.045755,1678138,-943.0,1065.0,15492.0,-133.0,-38.0,-225.0,3874.0,5256.0,-3110.0
2026-03-11T17:23:05.055954,1678148,-759.0,790.0,14598.0,-137.0,-35.0,-179.0,3883.0,5266.0,-3082.0
2026-03-11T17:23:05.066045,1678158,-494.0,1050.0,16559.0,-137.0,-35.0,-179.0,3883.0,5266.0,-3082.0
