recv_time,timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,roll,pitch,yaw,ax_w,ay_w,az_w,vx,vy,vz,x,y,z,a_norm,g_norm,m_norm,stationary,bias_ready
2026-03-12T18:35:10.102,3247543,-0.4016273284912109,1.1055226165771483,9.994594830322265,-133.0,-36.0,-149.0,2147.0,9219.0,-3479.0,6.311944777118059,2.2872268241119484,0.0,0.0,0.0,0.2569184818586656,0.0,0.0,0.0025306470463078564,0.0,0.0,2.5281163992615485e-05,10.063568481858667,202.94334184693028,10084.791073691116,0,0
2026-03-12T18:35:10.107,3247553,-0.44532150878906246,0.7918821990966797,8.397662322998046,-135.79999999999998,-38.56,-146.04000000000002,2160.0,9215.0,-3471.0,4.960439768184683,1.9184343065932976,-1.4604000000000001,-0.1610531706958248,0.0,-1.3617873319467986,-0.0015863737313538745,0.0,-0.010920917879062726,-1.584787357622521e-05,0.0,-8.384408678321376e-05,8.446663314856186,203.11621107139626,10081.154001402816,0,0
2026-03-12T18:35:10.107,3247563,-0.4836287353515625,0.967856021118164,9.6013472076416,-138.37599999999998,-40.9152,-143.63680000000002,2160.0,9215.0,-3471.0,3.6093727207930906,1.5296793990041189,-2.8967680000000007,-0.20747494681588563,0.37245611715313764,-0.15394360126401807,-0.0036062063515200395,0.003668692753958406,-0.012273448583327363,-5.1858027154334185e-05,3.665024061204448e-05,-0.0002063719940438709,9.662117274850248,203.6013292718886,10081.154001402816,0,0
2026-03-12T18:35:10.114,3247573,-0.4070142822265625,0.7637503295898437,8.677185366821288,-139.62591999999998,-40.361984,-141.42585600000004,2153.0,9227.0,-3471.0,2.2553684523270485,1.1492971816945479,-4.311026560000001,-0.20006454175684485,0.4379596988387471,-1.099716753248467,-0.005522748992552161,0.007927565396210689,-0.022921556874074853,-0.00010697843156277594,0.00011580996867957721,-0.0004351519752218348,8.720236297375346,202.79487181286265,10090.628275781444,0,0
2026-03-12T18:35:10.124,3247583,-0.3459621398925781,0.939125601196289,9.783306533813477,-140.05584639999998,-40.41302528,-141.55178752000003,2153.0,9227.0,-3471.0,0.9242354430623012,0.76422970192776,-5.726544435200001,-0.13623466008565027,0.7987761477093696,0.0,-0.0067818191595075345,0.015676596970204817,-0.02257773352096373,-0.00017462182653469344,0.00027230336244324376,-0.0006602683811210407,9.83436492263831,203.18897921198763,10090.628275781444,0,0
2026-03-12T18:35:10.134,3247593,-0.21068974609375,1.0797849487304687,10.740388647460938,-139.251378688,-39.2599832576,-139.74764451840002,2147.0,9208.0,-3479.0,-0.3751400514815039,0.38282794454180435,-7.124020880384001,0.0,1.1584394987594402,0.9276068228504144,-0.006680091872114921,0.02685207707843223,-0.013102140313072691,-0.0002411813225105868,0.0005402833090943386,-0.0007904984944675158,10.796586219871617,201.15093064745415,10074.736423351233,0,0
2026-03-12T18:35:10.145,3247603,-0.5877765075683593,1.0342951171875,9.515155947875977,-137.39126839296,-37.399184596992,-138.40783295692802,2147.0,9208.0,-3479.0,-1.6297617411902692,0.061416158561177846,-8.508099209953281,-0.3782565830867574,1.3755973292780599,-0.3241348131035746,-0.010305717837437757,0.039998929615644635,-0.01609833611744681,-0.00034389426238407944,0.0009393323326455341,-0.0009505303737863419,9.589235648615938,198.57438873877754,10074.736423351233,0,0
2026-03-12T18:35:10.154,3247613,0.006584054565429687,0.814028564453125,9.83837317199707,-137.8399669215232,-34.48724982923264,-137.73520632037378,2135.0,9232.0,-3480.0,-2.8920906683003853,-0.2797776897056855,-9.885451273157019,0.1842106411229319,1.2970194143957499,0.0,-0.00833665725481531,0.05217458690320811,-0.015856861075685107,-0.00042683357409730035,0.0014596171234759377,-0.0011079898855586498,9.871994353978927,197.8893982552538,10094.476162733756,0,0
2026-03-12T18:35:10.163,3247623,-0.27353753967285155,0.929548794555664,9.700108026123047,-137.93276956780136,-34.44826984289403,-137.83638981474388,2135.0,9232.0,-3480.0,-4.125239106715653,-0.5907777080976743,-11.263815171304458,0.0,1.6664131627655898,-0.20187302823795505,-0.008211607395993081,0.06780613775290105,-0.017607457487693687,-0.000508440698409174,0.002135540822503943,-0.0012827803959751512,9.748383428319125,198.017682475518,10094.476162733756,0,0
2026-03-12T18:35:10.173,3247633,-0.10474632263183593,1.0486603271484374,10.727220538330078,-139.77814800237724,-34.81240825546251,-140.72947862956437,2146.0,9228.0,-3470.0,-5.356425477212314,-0.9164663404792301,-12.671109957600102,0.18136148302417043,2.055764547793018,0.7728046593065585,-0.006302022677265106,0.08703832648236876,-0.009731219731208681,-0.0005708894642566432,0.003002918163240303,-0.0013787125006939507,10.778864539078809,201.3817781798256,10089.707627082164,0,0
2026-03-12T18:35:10.186,3247643,-0.5877765075683593,1.0133458526611328,9.300874899291992,-143.23589616218706,-33.70741559502551,-144.59112033919922,2146.0,9228.0,-3470.0,-6.593683497861373,-1.180814958340434,-14.117021160992094,-0.2462187483671956,2.201170232531946,-0.6977065449333075,-0.008632747008523007,0.1074142783755729,-0.016457660902833633,-0.0006565597174075314,0.004072983886049037,-0.0015417458206125646,9.374359974538773,206.2990642160681,10089.707627082164,0,0
2026-03-12T18:35:10.194,3247653,-0.009576806640625,0.7846995941162109,9.599551556396484,-146.4170244692121,-32.69082234742347,-148.1438307120633,2149.0,9230.0,-3482.0,-7.866888546338644,-1.4842527842906907,-15.598459468112727,0.3185385518935195,2.0822624579922926,-0.40824846042215235,-0.005365651067243994,0.1263133494111634,-0.02023204332444933,-0.0007095060118518914,0.00533078126278051,-0.001742322187603201,9.631574910270166,210.83934523284103,10096.307493336364,0,0
2026-03-12T18:35:10.203,3247663,-0.4860229370117187,1.0600327850341795,9.865307940673828,-147.50366251167512,-30.955556559629592,-150.69232425509824,2149.0,9230.0,-3482.0,-9.109802305826971,-1.7248362838136573,-17.10538271066371,0.0,2.720857196464524,-0.2525741566564932,-0.005285166301235334,0.15121909255517152,-0.022416418117649047,-0.0007615953171893804,0.0068361292161438925,-0.0019645198824109118,9.933991572624315,213.12849064749238,10096.307493336364,0,0
