,db_bench_press,db_biceps_curl,db_rdl,db_shoulder_press,db_squat,db_triceps_curl,db_weighted_crunch,one_arm_db_row
db_bench_press,2208,17,1,772,3,9,45,2
db_biceps_curl,1,2475,8,6,0,13,0,1
db_rdl,0,0,2276,0,1,0,0,742
db_shoulder_press,425,1,0,1490,105,18,368,0
db_squat,0,50,0,14,2303,2,10,0
db_triceps_curl,14,0,0,5,0,2436,3,8
db_weighted_crunch,180,7,0,394,134,10,1749,0
one_arm_db_row,144,48,635,0,0,0,0,1581
