,db_bench_press,db_biceps_curl,db_rdl,db_shoulder_press,db_squat,db_triceps_curl,db_weighted_crunch,one_arm_db_row
db_bench_press,0.733399,0.006542,0.000327,0.226039,0.000327,0.000000,0.033366,0.000000
db_biceps_curl,0.000000,0.994409,0.004393,0.000000,0.000000,0.000000,0.000000,0.001198
db_rdl,0.000000,0.000000,0.713813,0.000000,0.000000,0.000000,0.000000,0.286187
db_shoulder_press,0.171167,0.000831,0.000000,0.550478,0.051516,0.000000,0.226007,0.000000
db_squat,0.000000,0.007146,0.000000,0.036150,0.948718,0.000000,0.007987,0.000000
db_triceps_curl,0.001217,0.004866,0.000000,0.000000,0.000000,0.992701,0.001217,0.000000
db_weighted_crunch,0.107518,0.000000,0.000000,0.176637,0.147130,0.012935,0.555780,0.000000
one_arm_db_row,0.000000,0.004568,0.266196,0.000000,0.000000,0.000000,0.000000,0.729236
