,db_bench_press,db_biceps_curl,db_rdl,db_shoulder_press,db_squat,db_triceps_curl,db_weighted_crunch,one_arm_db_row
db_bench_press,0.983204,0.006964,0.000000,0.006964,0.000410,0.000000,0.001229,0.001229
db_biceps_curl,0.001501,0.980490,0.003502,0.009505,0.000000,0.005003,0.000000,0.000000
db_rdl,0.000000,0.000000,0.949793,0.000000,0.000000,0.000000,0.000000,0.050207
db_shoulder_press,0.037480,0.002082,0.000000,0.945341,0.005206,0.002603,0.007288,0.000000
db_squat,0.000000,0.001578,0.000000,0.000526,0.996844,0.001052,0.000000,0.000000
db_triceps_curl,0.001525,0.002542,0.000000,0.000508,0.003050,0.990341,0.001525,0.000508
db_weighted_crunch,0.044073,0.000000,0.006079,0.017224,0.000507,0.001013,0.931104,0.000000
one_arm_db_row,0.000000,0.000000,0.044225,0.000000,0.000000,0.000000,0.000000,0.955775
