baseline_stage,candidate_stage,added_feature,family,claim_role,baseline_mae,candidate_mae,delta_mae_reduction,baseline_spearman,candidate_spearman,delta_spearman,baseline_pm1_acc,candidate_pm1_acc,delta_pm1_acc,best_progression_stage,best_progression_mae,delta_mae_vs_best_progression,best_progression_pm1_acc,delta_pm1_acc_vs_best_progression,n_test_rows,evidence_label
M3_progression_control,M4_add_one__pca_diff_rms_mean,pca_diff_rms_mean,lowdim_set_trend,IMU trend,1.3230679826857528,1.2583179080228335,0.06475007466291927,0.4465969125787358,0.46529840208024414,0.01870148950150835,0.608433734939759,0.608433734939759,0.0,M2_exercise_plus_cumulative_tut,1.297264971492671,0.03894706346983745,0.6204819277108434,-0.012048192771084376,166,weak/mixed
M3_progression_control,M4_add_one__kg,kg,workload_dose,load control,1.3230679826857528,1.2763315945947624,0.046736388090990344,0.4465969125787358,0.4775251687521947,0.0309282561734589,0.608433734939759,0.6325301204819277,0.02409638554216864,M2_exercise_plus_cumulative_tut,1.297264971492671,0.02093337689790853,0.6204819277108434,0.012048192771084265,166,weak/mixed
M3_progression_control,M4_add_one__sim_to_first_slope,sim_to_first_slope,lowdim_set_trend,IMU trend,1.3230679826857528,1.2950074307996822,0.028060551886070595,0.4465969125787358,0.4588397090988303,0.012242796520094523,0.608433734939759,0.6506024096385542,0.04216867469879515,M2_exercise_plus_cumulative_tut,1.297264971492671,0.00225754069298878,0.6204819277108434,0.030120481927710774,166,weak/mixed
M3_progression_control,M4_add_one__n_reps,n_reps,workload_dose,volume control,1.3230679826857528,1.303445168375982,0.019622814309770753,0.4465969125787358,0.4640480739250005,0.017451161346264732,0.608433734939759,0.6204819277108434,0.012048192771084376,M2_exercise_plus_cumulative_tut,1.297264971492671,-0.006180196883311062,0.6204819277108434,0.0,166,weak/mixed
M3_progression_control,M4_add_one__movement_rate_cv,movement_rate_cv,lowdim_set_trend,IMU trend,1.3230679826857528,1.3037773425130774,0.019290640172675344,0.4465969125787358,0.42831887823236864,-0.018278034346367156,0.608433734939759,0.6204819277108434,0.012048192771084376,M2_exercise_plus_cumulative_tut,1.297264971492671,-0.006512371020406471,0.6204819277108434,0.0,166,weak/mixed
M3_progression_control,M4_add_one__gyro_diff_gain_last2_vs_first2,gyro_diff_gain_last2_vs_first2,lowdim_set_trend,IMU trend,1.3230679826857528,1.3336889653648212,-0.010620982679068414,0.4465969125787358,0.4291564377979005,-0.01744047478083527,0.608433734939759,0.6024096385542169,-0.0060240963855421326,M2_exercise_plus_cumulative_tut,1.297264971492671,-0.03642399387215023,0.6204819277108434,-0.01807228915662651,166,not_supported
M3_progression_control,M4_add_one__gyro_mag_diff_rms_slope,gyro_mag_diff_rms_slope,lowdim_set_trend,IMU trend,1.3230679826857528,1.3486695401208821,-0.025601557435129374,0.4465969125787358,0.41511295500294637,-0.03148395757578942,0.608433734939759,0.6024096385542169,-0.0060240963855421326,M2_exercise_plus_cumulative_tut,1.297264971492671,-0.05140456862821119,0.6204819277108434,-0.01807228915662651,166,not_supported
M3_progression_control,M4_add_one__total_tut_sec,total_tut_sec,workload_dose,single-set TUT,1.3230679826857528,1.3577759504078242,-0.03470796772207141,0.4465969125787358,0.40811592628802484,-0.03848098629071095,0.608433734939759,0.5843373493975904,-0.02409638554216864,M2_exercise_plus_cumulative_tut,1.297264971492671,-0.060510978915153224,0.6204819277108434,-0.03614457831325302,166,not_supported
M3_progression_control,M4_add_one__rep_duration_cv,rep_duration_cv,lowdim_set_trend,IMU trend,1.3230679826857528,1.376104640489728,-0.05303665780397515,0.4465969125787358,0.4005084275229469,-0.046088485055788886,0.608433734939759,0.5662650602409639,-0.04216867469879515,M2_exercise_plus_cumulative_tut,1.297264971492671,-0.07883966899705697,0.6204819277108434,-0.054216867469879526,166,not_supported
