folder,exercise,set_id,set_index_numeric,borg,kg,n_reps,total_tut_sec,total_concentric_sec,total_eccentric_sec,mean_rep_duration_sec,mean_concentric_sec,mean_eccentric_sec,mean_concentric_ratio,mean_phase_balance_abs,duration_gain_last2_vs_first2,concentric_gain_last2_vs_first2,eccentric_gain_last2_vs_first2,velocity_loss_last2_vs_first2,pca_range_loss_last2_vs_first2,gyro_diff_gain_last2_vs_first2,acc_diff_gain_last2_vs_first2,sim_to_first_mean,sim_to_first_min,sim_to_first_last,sim_to_first_last_minus_first,rep_duration_slope,concentric_sec_slope,eccentric_sec_slope,pca_range_slope,movement_rate_slope,gyro_mag_diff_rms_slope,acc_mag_diff_rms_slope,sim_to_first_slope,rep_duration_cv,pca_range_cv,movement_rate_cv,sim_to_first_std,kg_x_total_tut,kg_x_n_reps,pca_range_mean,pca_range_max,pca_range_std,pca_diff_rms_mean,pca_diff_rms_max,pca_diff_rms_std,acc_mag_range_mean,acc_mag_range_max,acc_mag_range_std,acc_mag_diff_rms_mean,acc_mag_diff_rms_max,acc_mag_diff_rms_std,gyro_mag_range_mean,gyro_mag_range_max,gyro_mag_range_std,gyro_mag_diff_rms_mean,gyro_mag_diff_rms_max,gyro_mag_diff_rms_std,mag_mag_range_mean,mag_mag_range_max,mag_mag_range_std,gx_range_mean,gx_range_max,gx_range_std,gy_range_mean,gy_range_max,gy_range_std,gz_range_mean,gz_range_max,gz_range_std,cumulative_tut_exercise_sec
haoyu0512workout,db_shoulder_press,1,1,9.0,5.0,12,40.213656,24.144749999999995,16.068906,3.351138,2.0120624999999994,1.3390755,0.5948064372615117,0.1896128745230233,0.2643478260869565,0.3662420382165605,0.1417624521072797,0.2122499027625118,0.0064574174518473,-0.0001495483435007,-0.1609653360077336,0.0647564595235825,-0.8430558971721811,0.0884272177349063,-0.911572782265094,0.3350194615384616,0.2934515769230769,0.0415678846153846,-0.0252819876046259,-0.1352668271909299,0.0101580558171056,-0.0074314616231246,0.0581520163267437,0.1482935538153692,0.1715189346153322,0.1422661877577885,0.7082232023950088,201.06828,60.0,3.700523970791216,5.420785488737366,0.6629328999008661,0.0523857957633772,0.0875537781768203,0.0139348062371899,0.7998454996279692,0.960363860121236,0.1051468126563711,0.1291236883493968,0.1513498707772769,0.0133401740589181,3.7642561531872905,4.592779548197177,0.6065741541105646,0.3140368588422342,0.414070819584374,0.0473339738082438,1.4254280687199958,1.6727312845367512,0.148118494557318,5.501554622427513,6.2022474759388295,0.4879133852345078,4.860297609848389,5.6206013890815925,0.4857691601593645,4.699890522620722,6.094938068086962,0.629535472447277,85.74375599999999
haoyu0512workout,db_shoulder_press,2,2,9.0,5.0,12,47.664036,29.553174,18.092466,3.972003,2.4627645,1.5077055,0.6136848786375261,0.2373844092918223,0.0024539877300613,0.05,-0.0533333333333333,-0.0742753782567775,-0.0991641976118318,0.2942116277918023,0.0400049110705782,0.2215534400306618,-0.8719913869401084,0.8005409007207445,-0.1994590992792555,0.1786534615384617,0.1735238076923076,0.0051296538461538,0.2747186476756965,0.0220076856504379,0.0343900568597011,-0.0016085744384949,-0.4691796228590761,0.1308284061592014,0.1260921528926183,0.1523441201142075,0.7343729439385881,238.32018,60.0,3.820645950273288,4.901873405627567,0.503175092294365,0.0527561359893433,0.0821252731436801,0.0148400690588362,0.8877911543387037,1.2165477619038378,0.1507869211736056,0.1511564973005768,0.2077729310494686,0.0229352264349895,4.425683335801656,5.5656993814571605,0.6920303840551018,0.321160072629213,0.3992814559986223,0.0438015902367505,1.5814738254800724,1.9136019716385104,0.1717147016487401,5.8779429848169515,7.034925732113211,0.6339040558493927,5.466786132213069,6.123203914211887,0.5822137219997144,5.073010069345455,6.432444374109943,0.6345565589977473,133.407792
haoyu0512workout,db_squat,0,0,6.0,10.5,12,40.866713999999995,24.8346,16.032114,3.4055594999999994,2.06955,1.3360095,0.6062748147873774,0.2125496295747547,0.1765625000000001,0.3656509695290857,-0.068100358422939,0.1848391595126185,0.0453131894715133,-0.2259802253307513,-0.1520527463456583,0.5019065726588184,-0.5749205598517647,0.5445228444439637,-0.4554771555560365,0.2764706538461539,0.2770013076923077,-0.0005306538461538,-0.0362817509974861,-0.13471720845658,-0.0461117141982225,-0.0112262307581173,-0.1819250372344597,0.0995126254538929,0.1309141975157132,0.13835859260348,0.52636726766588,429.100497,126.0,4.740933284981856,5.549442760598257,0.6482535030091174,0.0800334300337192,0.106262264224912,0.0120222602713739,1.2014835769915122,1.4193285947475187,0.1263416068569987,0.1515910636434678,0.1743510109773554,0.0177680721854198,4.656735047607331,5.616329876635115,0.5504468450247006,0.3826380924771622,0.4750429314157613,0.0434013221368851,0.4239186602454186,0.4604792735149039,0.0242717238253534,6.407730238222057,7.318422135326172,0.7587690905449215,6.007530887887364,7.558151209665878,1.021747274273238,5.366662710963772,5.983385653822891,0.3889217739742512,40.866713999999995
haoyu0512workout,db_squat,1,1,9.0,10.5,12,35.016786,20.263194,14.753592,2.9180655000000004,1.6885994999999998,1.2294660000000002,0.5780823203367645,0.1561646406735289,0.0527182866556836,0.1944444444444442,-0.1095406360424029,0.1528821912427908,0.1108477532048427,0.0411558394774986,0.1377461755592337,0.734633366047627,0.5532993581380083,0.6765832040074307,-0.3234167959925693,0.0337849615384616,0.1222272692307692,-0.0884423076923077,-0.3430004438813421,-0.1370991527663859,0.0121545110040252,0.0106261739621399,-0.0389500353220211,0.0509580831792203,0.1171084321725071,0.1174393380667192,0.1108719735458282,367.676253,126.0,4.179456435847406,5.32390869497616,0.511213424573255,0.0580618389386822,0.0690615509232245,0.0061463660374163,1.3347457666865985,1.7577318386640386,0.1909829045553838,0.1451535992272805,0.1677838800346596,0.0145121857551463,3.687217154485382,4.467790814475594,0.4687282281220123,0.264642282399107,0.301951125453935,0.0204813033764741,0.48498880268821,0.525768179400883,0.0359296193519671,5.225319369333744,6.212260341399867,0.5664651446687166,5.150420271449996,6.202894502397596,0.4541233221273272,4.842369523198551,5.670260235203277,0.4284866624047588,75.8835
haoyu0512workout,db_squat,2,2,8.0,10.5,12,31.116834,17.945298,13.162338,2.5930695,1.4954415,1.0968615,0.5762124242813829,0.1527007867526111,0.0185873605947957,0.0830564784053156,-0.0632911392405064,0.1163779936199074,0.0981369500700242,-0.0338967950782505,0.2751285087829203,0.004427360346086,-0.9471659616576464,-0.7285984280862587,-1.7285984280862587,-0.0175115769230769,0.0090211153846154,-0.0270633461538461,-0.2600239698944431,-0.097879305333894,-0.0101152172160798,0.0331163234595838,-0.5767740829144956,0.0711710541161907,0.0665525123290711,0.0781629489189114,0.8851602477332542,326.726757,126.0,4.130333339693101,4.539559967096073,0.2871070374822266,0.0558045605866167,0.0646261572258171,0.0052596178774307,1.4587779010101964,1.893966233422936,0.2937269985347066,0.2018376856097217,0.269185248683655,0.0359008882084456,3.860809339931563,4.494759094119321,0.3462665565337339,0.2980130714792375,0.3361752289282745,0.0231431342622648,0.5389541790380784,0.6238594557026329,0.0365669836426023,5.009319978039407,5.9121104357593275,0.5112509534435732,5.208950014662936,6.110330006389624,0.5639980159698074,4.821145386893083,5.498041156350088,0.3364932008917859,107.000334
haoyu0512workout,db_triceps_curl,0,0,7.0,5.0,12,44.619498,25.055352,19.564146,3.7182915,2.087946,1.6303455,0.5621120066812351,0.1495302537594197,0.2679127725856698,0.1913043478260869,0.356902356902357,0.1871830284000557,-0.0414182130115161,-0.2625705608715851,-0.3885347258636806,-0.2318653901800955,-0.9468297571086434,-0.9050580329947416,-1.905058032994742,0.3160928076923078,0.0831357692307691,0.2329570384615385,0.0412771362006572,-0.0870363279892986,-0.0085255808324863,-0.0157521632456037,-0.507461810279634,0.1253002249215837,0.1218097358379214,0.1407221592295771,0.6720605719947825,223.09749,60.0,3.445078233343715,4.4670780529866345,0.4383039357721727,0.0422126141742541,0.0700553954898703,0.01589941201177,0.9085899709617778,1.0701032319551842,0.0796197628496968,0.0647187926001245,0.0982854716721965,0.0136549419962624,3.475328752190576,4.338947606555792,0.4691353006176043,0.0820673227666372,0.1102900283106018,0.0139729144594721,0.7661345073723297,0.905031325111564,0.0820428225682215,6.7064300296969455,8.664394486998555,1.0705508753622388,3.645688035998136,4.214387067438445,0.2351505012561786,3.359242181091321,3.521038142073902,0.1372288108474341,44.619498
haoyu0512workout,db_triceps_curl,1,1,9.0,5.0,12,43.120224,25.883172,17.237052,3.593352,2.156931,1.436421,0.5997264516886279,0.1994529033772557,0.0754985754985755,0.1335078534031413,0.00625,0.0987272861120939,0.0255713987864339,0.10717432917081,-0.0511202210733189,-0.3870914362827137,-0.9379329217015436,-0.2842700706235169,-1.284270070623517,-0.0194573076923077,0.0944563846153845,-0.1139136923076922,-0.0690024780501545,-0.0195850870403862,0.0048956375084591,1.121172627509088e-05,-0.1655081773187687,0.0841947425550086,0.1419034842301996,0.1285228495205956,0.5871648099143117,215.60112,60.0,3.739617729416048,4.7946694107152545,0.5542612917413002,0.0481337800273167,0.07658471361285,0.0107941607716646,1.149014300678872,1.4116780240953186,0.1834886842273671,0.075415329511763,0.0938316924948986,0.0089962051628586,3.8794766030873338,5.307914299278049,0.6345040616447026,0.0938763901618897,0.1293059631489061,0.0180431732476557,0.68373846108758,0.8570048128885455,0.1332851622098251,7.023691899813653,9.649258773092788,1.473157999455725,3.7892809506777927,4.422603035131704,0.2892551773988683,3.599430121787322,4.033371892009758,0.2501441500575335,87.739722
haoyu0512workout,db_triceps_curl,2,2,9.0,5.0,12,39.68937,22.76505,16.924319999999998,3.3074475,1.8970875000000005,1.4103599999999998,0.5751991537854168,0.1561738851285891,0.1953255425709517,0.1915492957746476,0.2008196721311477,0.2236058820511141,0.0660352447414475,0.3931106737155792,-0.0202838131362974,-0.0907505158234937,-0.90073964275024,-0.90073964275024,-1.9007396427502403,0.2269429615384616,0.1961650384615384,0.0307779230769231,-0.0689188425224247,-0.1060206793567753,0.0198242360665711,-0.0020863094181211,-0.5013505636623761,0.1041015468201142,0.0819477758254415,0.1274611823460878,0.6819043452171047,198.44685,60.0,3.222499234065436,3.8804425523466826,0.2758190599487999,0.0414495814606304,0.0565299121664404,0.0080417856044206,1.1224049428111502,1.326106854076607,0.1086345897458556,0.0887203569542548,0.124715284732652,0.0184528394414755,3.3017060459639924,4.441746697659119,0.5247205914231176,0.0930782189524407,0.1254339124639878,0.0172267302075071,0.602914938231276,0.7081106440771983,0.0732026308387981,6.222090169020898,8.775154366492592,0.9231105898342103,3.587634737279186,4.041070632763611,0.2209058260250159,3.282840740803721,3.5933795352129065,0.2075437550725187,127.429092
haoyu0512workout,db_weighted_crunch,0,0,6.0,8.0,12,38.83395599999999,18.662742,20.171213999999996,3.2361629999999995,1.5552285,1.6809344999999996,0.4728460829259733,0.123574512444784,-0.25,-0.3546798029556651,-0.1398963730569948,-0.2283158447868469,0.0668191648030085,-0.3560294042332712,-0.1604605106272297,-0.0582074064637451,-0.8354747699716234,-0.4243732148502645,-1.4243732148502646,-0.245515846153846,-0.2216364230769231,-0.023879423076923,-0.1470876689851796,0.0360474774782767,-0.0546757377560804,-0.0091903182320042,-0.4382624750089243,0.1456676795415462,0.0702560315577709,0.1546422402035874,0.7361253989106409,310.67164799999995,96.0,3.5808065953626844,4.113382803720445,0.2627597016295256,0.0542660630338162,0.0760623199745334,0.0112788400192215,0.8061019845193654,0.9379983504930094,0.0874875501286777,0.0816802768910795,0.1057650322113651,0.0118406242056053,3.1288415281580293,3.750026330710694,0.3642330171776259,0.1905810225003721,0.2903424653942435,0.0522121069651859,1.1530584982043488,1.410019744226634,0.1702199020793832,5.390337689494731,6.641098607964266,0.6150850534640877,3.623636395745765,4.377684789042892,0.3448435496382273,5.477046892235491,7.29558657681303,0.9127960721681568,38.83395599999999
haoyu0512workout,db_weighted_crunch,1,1,7.0,8.0,12,39.606588,19.45377,20.152818,3.300549,1.6211475,1.6794015,0.4875529084042913,0.0930531000631775,0.1805555555555553,0.2048192771084338,0.1550632911392404,0.2137297662329781,0.0224181357489131,-0.4178517536558159,-0.2729867910209811,-0.1388722428120256,-0.8092121712919679,0.8869237817805798,-0.1130762182194201,0.1213428461538461,0.0500583461538462,0.0712845,-0.2242993313109063,-0.1312962260648335,-0.059533411389114,-0.0143052553874957,-0.1374184780819123,0.1169288851661655,0.0813092640789053,0.1684251845483766,0.7022909679206834,316.852704,96.0,3.580986187984601,4.071379674495053,0.3041143803668589,0.0582643022278486,0.0737899357168143,0.0099469215404914,0.8456959182180093,0.92794267658361,0.0687199140686338,0.077952501479901,0.113196060076919,0.0131489855975851,3.1007333618031705,3.998167682500678,0.4117396504907075,0.1490007597345821,0.2995856554649547,0.0572010049739673,1.4469393829941215,1.7655618032828724,0.2593785189051779,5.653550743422309,6.906790002278055,0.5275834607999813,3.545753721409808,4.560787098765842,0.4090154590803835,5.549081532702928,6.408716466424179,0.5474813796342748,78.44054399999999
