plot,file,subject,exercise,set_id,set_start,set_end,iou_threshold,true_reps,predicted_reps,matched_reps,false_positives,false_negatives,precision,recall,f1,mean_matched_iou
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/017_haoyu0512workout_db_triceps_curl_set_0.png,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_triceps_curl,0,374608,379459,0.5,12,12,12,0,0,1.0,1.0,1.0,0.7817
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/018_haoyu0512workout_db_triceps_curl_set_1.png,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_triceps_curl,1,386605,391293,0.5,12,12,7,5,5,0.5833,0.5833,0.5833,0.6563
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/019_haoyu0512workout_db_triceps_curl_set_2.png,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_triceps_curl,2,400511,404826,0.5,12,12,10,2,2,0.8333,0.8333,0.8333,0.6598
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/020_haoyu0512workout_db_weighted_crunch_set_0.png,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,0,180691,184913,0.5,12,12,7,5,5,0.5833,0.5833,0.5833,0.6928
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/021_haoyu0512workout_db_weighted_crunch_set_1.png,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,1,196014,200320,0.5,12,12,12,0,0,1.0,1.0,1.0,0.812
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/022_haoyu0512workout_db_weighted_crunch_set_2.png,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,db_weighted_crunch,2,210453,214473,0.5,12,12,7,5,5,0.5833,0.5833,0.5833,0.6531
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/023_haoyu0512workout_one_arm_db_row_set_0.png,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,one_arm_db_row,0,58038,63200,0.5,12,12,12,0,0,1.0,1.0,1.0,0.8409
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/024_haoyu0512workout_one_arm_db_row_set_1.png,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,one_arm_db_row,1,73276,77738,0.5,12,12,12,0,0,1.0,1.0,1.0,0.8585
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/025_haoyu0512workout_one_arm_db_row_set_2.png,datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,one_arm_db_row,2,88648,92850,0.5,12,12,12,0,0,1.0,1.0,1.0,0.8391
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/026_hsianshun0514workout_db_bench_press_set_0.png,datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,db_bench_press,0,107,5552,0.5,12,12,11,1,1,0.9167,0.9167,0.9167,0.7673
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/027_hsianshun0514workout_db_bench_press_set_1.png,datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,db_bench_press,1,13367,18859,0.5,12,2,0,2,12,0.0,0.0,0.0,0.0
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/028_hsianshun0514workout_db_bench_press_set_2.png,datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,db_bench_press,2,25489,30740,0.5,12,11,10,1,2,0.9091,0.8333,0.8696,0.8343
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/029_hsianshun0514workout_db_biceps_curl_set_0.png,datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,db_biceps_curl,0,286569,290778,0.5,11,11,11,0,0,1.0,1.0,1.0,0.9002
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/030_hsianshun0514workout_db_biceps_curl_set_1.png,datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,db_biceps_curl,1,321008,323537,0.5,7,7,2,5,5,0.2857,0.2857,0.2857,0.8407
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/031_hsianshun0514workout_db_biceps_curl_set_2.png,datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,db_biceps_curl,2,367807,371139,0.5,11,21,8,13,3,0.381,0.7273,0.5,0.7627
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/032_hsianshun0514workout_db_rdl_set_0.png,datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,db_rdl,0,112110,116226,0.5,12,12,12,0,0,1.0,1.0,1.0,0.8657
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/033_hsianshun0514workout_db_rdl_set_1.png,datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,db_rdl,1,122863,126634,0.5,12,12,12,0,0,1.0,1.0,1.0,0.909
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/034_hsianshun0514workout_db_rdl_set_2.png,datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,db_rdl,2,134286,138028,0.5,12,12,11,1,1,0.9167,0.9167,0.9167,0.8006
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/035_hsianshun0514workout_db_shoulder_press_set_1.png,datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,db_shoulder_press,1,217070,221313,0.5,12,2,0,2,12,0.0,0.0,0.0,0.0
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/036_hsianshun0514workout_db_shoulder_press_set_2.png,datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,db_shoulder_press,2,235168,238971,0.5,12,9,2,7,10,0.2222,0.1667,0.1905,0.6189
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/037_hsianshun0514workout_db_shoulder_press_set_3.png,datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,db_shoulder_press,3,267342,271029,0.5,10,2,0,2,10,0.0,0.0,0.0,0.0
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/038_hsianshun0514workout_db_squat_set_0.png,datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,db_squat,0,473497,476601,0.5,12,12,12,0,0,1.0,1.0,1.0,0.8065
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/039_hsianshun0514workout_db_squat_set_1.png,datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,db_squat,1,486271,489324,0.5,12,12,11,1,1,0.9167,0.9167,0.9167,0.8548
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/040_hsianshun0514workout_db_squat_set_2.png,datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,db_squat,2,502284,505107,0.5,12,12,12,0,0,1.0,1.0,1.0,0.8575
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/041_hsianshun0514workout_db_triceps_curl_set_0.png,datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,db_triceps_curl,0,407676,410731,0.5,11,10,9,1,2,0.9,0.8182,0.8571,0.6733
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/042_hsianshun0514workout_db_triceps_curl_set_1.png,datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,db_triceps_curl,1,430978,434589,0.5,12,12,11,1,1,0.9167,0.9167,0.9167,0.7663
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/043_hsianshun0514workout_db_triceps_curl_set_2.png,datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,db_triceps_curl,2,448600,451823,0.5,12,12,7,5,5,0.5833,0.5833,0.5833,0.6376
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/044_hsianshun0514workout_db_weighted_crunch_set_0.png,datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,db_weighted_crunch,0,164651,169003,0.5,12,11,11,0,1,1.0,0.9167,0.9565,0.8965
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/045_hsianshun0514workout_db_weighted_crunch_set_1.png,datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,db_weighted_crunch,1,176284,176675,0.5,1,2,1,1,0,0.5,1.0,0.6667,0.6036
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/046_hsianshun0514workout_db_weighted_crunch_set_2.png,datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,db_weighted_crunch,2,177652,182328,0.5,13,13,13,0,0,1.0,1.0,1.0,0.8517
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/047_hsianshun0514workout_db_weighted_crunch_set_3.png,datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,db_weighted_crunch,3,191776,196184,0.5,12,12,11,1,1,0.9167,0.9167,0.9167,0.7597
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/048_hsianshun0514workout_one_arm_db_row_set_0.png,datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,one_arm_db_row,0,43208,46964,0.5,12,12,12,0,0,1.0,1.0,1.0,0.8757
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/049_hsianshun0514workout_one_arm_db_row_set_1.png,datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,one_arm_db_row,1,55172,58391,0.5,12,12,12,0,0,1.0,1.0,1.0,0.7983
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/050_hsianshun0514workout_one_arm_db_row_set_2.png,datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,one_arm_db_row,2,64750,67663,0.5,12,12,9,3,3,0.75,0.75,0.75,0.7001
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/051_hsianshun0514workout_one_arm_db_row_set_3.png,datasets/workout/hsianshun0514workout/hsianshun0514workout_whole_session_20260514_145843.csv,hsianshun0514workout,one_arm_db_row,3,74827,77617,0.5,12,12,12,0,0,1.0,1.0,1.0,0.8512
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/052_kevin0509workout_db_bench_press_set_0.png,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_bench_press,0,617,4613,0.5,12,24,6,18,6,0.25,0.5,0.3333,0.5698
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/053_kevin0509workout_db_bench_press_set_1.png,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_bench_press,1,11655,14978,0.5,12,24,9,15,3,0.375,0.75,0.5,0.5957
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/054_kevin0509workout_db_bench_press_set_2.png,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_bench_press,2,20890,24245,0.5,12,23,6,17,6,0.2609,0.5,0.3429,0.6132
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/055_kevin0509workout_db_biceps_curl_set_0.png,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_biceps_curl,0,226852,230829,0.5,12,12,8,4,4,0.6667,0.6667,0.6667,0.7646
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/056_kevin0509workout_db_biceps_curl_set_1.png,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_biceps_curl,1,240317,244169,0.5,12,12,4,8,8,0.3333,0.3333,0.3333,0.5959
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/057_kevin0509workout_db_biceps_curl_set_2.png,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_biceps_curl,2,253518,258055,0.5,12,2,0,2,12,0.0,0.0,0.0,0.0
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/058_kevin0509workout_db_rdl_set_0.png,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_rdl,0,86297,90269,0.5,12,12,2,10,10,0.1667,0.1667,0.1667,0.7874
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/059_kevin0509workout_db_rdl_set_1.png,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_rdl,1,96504,100510,0.5,12,12,5,7,7,0.4167,0.4167,0.4167,0.6337
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/060_kevin0509workout_db_rdl_set_2.png,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_rdl,2,108375,112103,0.5,12,12,12,0,0,1.0,1.0,1.0,0.7756
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/061_kevin0509workout_db_shoulder_press_set_0.png,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_shoulder_press,0,180405,181174,0.5,3,6,1,5,2,0.1667,0.3333,0.2222,0.7186
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/062_kevin0509workout_db_shoulder_press_set_1.png,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_shoulder_press,1,188153,190943,0.5,12,12,4,8,8,0.3333,0.3333,0.3333,0.6494
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/063_kevin0509workout_db_shoulder_press_set_2.png,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_shoulder_press,2,198200,201408,0.5,12,12,1,11,11,0.0833,0.0833,0.0833,0.641
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/064_kevin0509workout_db_shoulder_press_set_3.png,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_shoulder_press,3,211264,214474,0.5,12,12,3,9,9,0.25,0.25,0.25,0.6893
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/065_kevin0509workout_db_squat_set_0.png,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_squat,0,319879,324164,0.5,12,12,6,6,6,0.5,0.5,0.5,0.6653
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/066_kevin0509workout_db_squat_set_1.png,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_squat,1,330751,334667,0.5,12,12,12,0,0,1.0,1.0,1.0,0.8132
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/067_kevin0509workout_db_squat_set_2.png,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_squat,2,344338,347939,0.5,12,12,12,0,0,1.0,1.0,1.0,0.771
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/068_kevin0509workout_db_triceps_curl_set_0.png,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_triceps_curl,0,270488,275619,0.5,12,12,11,1,1,0.9167,0.9167,0.9167,0.7848
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/069_kevin0509workout_db_triceps_curl_set_1.png,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_triceps_curl,1,288843,293134,0.5,12,12,12,0,0,1.0,1.0,1.0,0.8315
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/070_kevin0509workout_db_triceps_curl_set_2.png,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_triceps_curl,2,302705,307002,0.5,13,13,13,0,0,1.0,1.0,1.0,0.8065
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/071_kevin0509workout_db_weighted_crunch_set_0.png,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_weighted_crunch,0,133307,136582,0.5,12,12,6,6,6,0.5,0.5,0.5,0.6612
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/072_kevin0509workout_db_weighted_crunch_set_1.png,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_weighted_crunch,1,145338,148353,0.5,12,12,10,2,2,0.8333,0.8333,0.8333,0.681
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/073_kevin0509workout_db_weighted_crunch_set_2.png,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,db_weighted_crunch,2,159207,162079,0.5,12,13,8,5,4,0.6154,0.6667,0.64,0.6679
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/074_kevin0509workout_one_arm_db_row_set_0.png,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,one_arm_db_row,0,42995,45075,0.5,8,8,7,1,1,0.875,0.875,0.875,0.8349
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/075_kevin0509workout_one_arm_db_row_set_1.png,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,one_arm_db_row,1,46759,50010,0.5,12,12,12,0,0,1.0,1.0,1.0,0.871
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/076_kevin0509workout_one_arm_db_row_set_2.png,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,one_arm_db_row,2,56767,60017,0.5,12,12,12,0,0,1.0,1.0,1.0,0.7522
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/077_kevin0509workout_one_arm_db_row_set_3.png,datasets/workout/kevin0509workout/kevin0509workout_whole_session_20260509_173017.csv,kevin0509workout,one_arm_db_row,3,66229,69230,0.5,12,12,12,0,0,1.0,1.0,1.0,0.7476
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/078_thomas0506_db_bench_press_set_0.png,datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_bench_press,0,331,3250,0.5,13,13,13,0,0,1.0,1.0,1.0,0.8024
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/079_thomas0506_db_bench_press_set_1.png,datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_bench_press,1,8982,11826,0.5,13,13,11,2,2,0.8462,0.8462,0.8462,0.8377
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/080_thomas0506_db_bench_press_set_2.png,datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_bench_press,2,17832,20791,0.5,13,13,6,7,7,0.4615,0.4615,0.4615,0.6284
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/081_thomas0506_db_biceps_curl_set_0.png,datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_biceps_curl,0,170759,174439,0.5,12,12,12,0,0,1.0,1.0,1.0,0.7683
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/082_thomas0506_db_biceps_curl_set_1.png,datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_biceps_curl,1,179591,182945,0.5,12,12,12,0,0,1.0,1.0,1.0,0.762
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/083_thomas0506_db_biceps_curl_set_2.png,datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_biceps_curl,2,188012,191311,0.5,12,12,12,0,0,1.0,1.0,1.0,0.735
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/084_thomas0506_db_rdl_set_0.png,datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_rdl,0,72001,75392,0.5,12,12,12,0,0,1.0,1.0,1.0,0.8427
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/085_thomas0506_db_rdl_set_1.png,datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_rdl,1,81129,84171,0.5,12,12,12,0,0,1.0,1.0,1.0,0.8304
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/086_thomas0506_db_rdl_set_2.png,datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_rdl,2,91062,93890,0.5,12,12,12,0,0,1.0,1.0,1.0,0.7851
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/087_thomas0506_db_shoulder_press_set_0.png,datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_shoulder_press,0,145533,148423,0.5,12,12,10,2,2,0.8333,0.8333,0.8333,0.7994
artifacts_rep_classification/004_waveform_rep_accuracy_003_active_only/sets_all/088_thomas0506_db_shoulder_press_set_1.png,datasets/workout/thomas0506workout/thomas0506_whole_session_20260506_154720.csv,thomas0506,db_shoulder_press,1,153865,156590,0.5,12,12,4,8,8,0.3333,0.3333,0.3333,0.611
