,1,2,3,4,5,6,7,8,9,10
1,0.0,0.0,0.12173913043478261,0.4434782608695652,0.3565217391304348,0.0782608695652174,0.0,0.0,0.0,0.0
2,0.0,0.018518518518518517,0.037037037037037035,0.3148148148148148,0.3888888888888889,0.14814814814814814,0.09259259259259259,0.0,0.0,0.0
3,0.0,0.006711409395973154,0.06040268456375839,0.22818791946308725,0.4697986577181208,0.20134228187919462,0.03355704697986577,0.0,0.0,0.0
4,0.0,0.0,0.05102040816326531,0.17857142857142858,0.413265306122449,0.2755102040816326,0.07142857142857142,0.01020408163265306,0.0,0.0
5,0.0,0.0,0.042492917847025496,0.18980169971671387,0.38526912181303113,0.23796033994334279,0.1274787535410765,0.014164305949008499,0.0028328611898017,0.0
6,0.0,0.0,0.026578073089700997,0.1461794019933555,0.31893687707641194,0.34219269102990035,0.14950166112956811,0.009966777408637873,0.006644518272425249,0.0
7,0.004219409282700422,0.0,0.02531645569620253,0.08860759493670886,0.2742616033755274,0.4008438818565401,0.17721518987341772,0.029535864978902954,0.0,0.0
8,0.0,0.006097560975609756,0.006097560975609756,0.07926829268292683,0.17682926829268292,0.3780487804878049,0.2926829268292683,0.06097560975609756,0.0,0.0
9,0.0,0.0,0.0,0.020833333333333332,0.09375,0.4479166666666667,0.3645833333333333,0.052083333333333336,0.020833333333333332,0.0
10,0.0,0.0,0.0,0.0,0.08333333333333333,0.16666666666666666,0.5833333333333334,0.08333333333333333,0.08333333333333333,0.0
