,1,2,3,4,5,6,7,8,9,10
1,0,0,10,64,33,8,0,0,0,0
2,0,1,3,22,14,12,2,0,0,0
3,0,1,9,52,54,27,6,0,0,0
4,0,0,15,50,72,42,15,2,0,0
5,0,0,16,106,101,82,41,7,0,0
6,0,0,12,57,84,103,40,5,0,0
7,0,1,4,30,67,93,37,5,0,0
8,0,1,2,11,29,66,44,11,0,0
9,0,0,0,3,8,33,46,6,0,0
10,0,0,0,0,1,3,6,2,0,0
