,1,2,3,4,5,6,7,8,9,10
1,0.0,0.0,0.08695652173913043,0.5565217391304348,0.28695652173913044,0.06956521739130435,0.0,0.0,0.0,0.0
2,0.0,0.018518518518518517,0.05555555555555555,0.4074074074074074,0.25925925925925924,0.2222222222222222,0.037037037037037035,0.0,0.0,0.0
3,0.0,0.006711409395973154,0.06040268456375839,0.348993288590604,0.3624161073825503,0.18120805369127516,0.040268456375838924,0.0,0.0,0.0
4,0.0,0.0,0.07653061224489796,0.25510204081632654,0.3673469387755102,0.21428571428571427,0.07653061224489796,0.01020408163265306,0.0,0.0
5,0.0,0.0,0.0453257790368272,0.3002832861189802,0.28611898016997167,0.23229461756373937,0.11614730878186968,0.019830028328611898,0.0,0.0
6,0.0,0.0,0.03986710963455149,0.1893687707641196,0.27906976744186046,0.34219269102990035,0.132890365448505,0.016611295681063124,0.0,0.0
7,0.0,0.004219409282700422,0.016877637130801686,0.12658227848101267,0.28270042194092826,0.3924050632911392,0.15611814345991562,0.02109704641350211,0.0,0.0
8,0.0,0.006097560975609756,0.012195121951219513,0.06707317073170732,0.17682926829268292,0.4024390243902439,0.2682926829268293,0.06707317073170732,0.0,0.0
9,0.0,0.0,0.0,0.03125,0.08333333333333333,0.34375,0.4791666666666667,0.0625,0.0,0.0
10,0.0,0.0,0.0,0.0,0.08333333333333333,0.25,0.5,0.16666666666666666,0.0,0.0
