,1,2,3,4,5,6,7,8,9,10
1,0.0,0.0,0.0,0.40869565217391307,0.5217391304347826,0.06956521739130435,0.0,0.0,0.0,0.0
2,0.0,0.0,0.018518518518518517,0.35185185185185186,0.37037037037037035,0.24074074074074073,0.018518518518518517,0.0,0.0,0.0
3,0.0,0.0,0.013422818791946308,0.2483221476510067,0.5302013422818792,0.18791946308724833,0.020134228187919462,0.0,0.0,0.0
4,0.0,0.0,0.0,0.19387755102040816,0.5153061224489796,0.27040816326530615,0.02040816326530612,0.0,0.0,0.0
5,0.0,0.0,0.0,0.21813031161473087,0.43626062322946174,0.28328611898017,0.06232294617563739,0.0,0.0,0.0
6,0.0,0.0,0.006644518272425249,0.1461794019933555,0.38205980066445183,0.4019933554817276,0.06312292358803986,0.0,0.0,0.0
7,0.0,0.0,0.004219409282700422,0.08860759493670886,0.35864978902953587,0.459915611814346,0.08860759493670886,0.0,0.0,0.0
8,0.0,0.0,0.012195121951219513,0.06097560975609756,0.23170731707317074,0.5426829268292683,0.1524390243902439,0.0,0.0,0.0
9,0.0,0.0,0.0,0.020833333333333332,0.10416666666666667,0.6458333333333334,0.22916666666666666,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.08333333333333333,0.4166666666666667,0.5,0.0,0.0,0.0
