,1,2,3,4,5,6,7,8,9,10
1,0.017391304347826087,0.08695652173913043,0.23478260869565218,0.3130434782608696,0.21739130434782608,0.10434782608695652,0.02608695652173913,0.0,0.0,0.0
2,0.018518518518518517,0.018518518518518517,0.14814814814814814,0.2222222222222222,0.24074074074074073,0.2037037037037037,0.14814814814814814,0.0,0.0,0.0
3,0.0,0.026845637583892617,0.1610738255033557,0.26174496644295303,0.2751677852348993,0.12080536912751678,0.12080536912751678,0.026845637583892617,0.006711409395973154,0.0
4,0.00510204081632653,0.03571428571428571,0.17346938775510204,0.2755102040816326,0.21428571428571427,0.15816326530612246,0.07653061224489796,0.03571428571428571,0.025510204081632654,0.0
5,0.0056657223796034,0.036827195467422094,0.11614730878186968,0.20679886685552407,0.26912181303116145,0.18980169971671387,0.1048158640226629,0.056657223796033995,0.0056657223796034,0.0084985835694051
6,0.006644518272425249,0.016611295681063124,0.08305647840531562,0.16943521594684385,0.2724252491694352,0.23588039867109634,0.13953488372093023,0.04983388704318937,0.013289036544850499,0.013289036544850499
7,0.004219409282700422,0.016877637130801686,0.06751054852320675,0.11814345991561181,0.18565400843881857,0.29957805907172996,0.18143459915611815,0.0759493670886076,0.04219409282700422,0.008438818565400843
8,0.006097560975609756,0.0,0.06707317073170732,0.12804878048780488,0.13414634146341464,0.22560975609756098,0.2621951219512195,0.11585365853658537,0.042682926829268296,0.018292682926829267
9,0.0,0.010416666666666666,0.03125,0.0,0.125,0.23958333333333334,0.19791666666666666,0.3125,0.052083333333333336,0.03125
10,0.0,0.0,0.16666666666666666,0.0,0.0,0.08333333333333333,0.25,0.25,0.16666666666666666,0.08333333333333333
