,1,2,3,4,5,6,7,8,9,10
1,0,0,14,51,41,9,0,0,0,0
2,0,1,2,17,21,8,5,0,0,0
3,0,1,9,34,70,30,5,0,0,0
4,0,0,10,35,81,54,14,2,0,0
5,0,0,15,67,136,84,45,5,1,0
6,0,0,8,44,96,103,45,3,2,0
7,1,0,6,21,65,95,42,7,0,0
8,0,1,1,13,29,62,48,10,0,0
9,0,0,0,2,9,43,35,5,2,0
10,0,0,0,0,1,2,7,1,1,0
